text_election_code_8,Count
SP4604,9
SP4610,24
SP4693,1
SP4699,15
SP47,3
SP476,5
SP4787,1
SP4798,13
SP4814,26
SP482,11
SP487,6
SP4892,377
SP49,32
SP5,9
SP508,13
SP5110,6
SP52,15
SP5200,10
SP5208,1
SP5210,3
SP5219,1
SP5230,8
SP5239,3
SP5249,4
SP5259,6
SP5298,14
SP54,6
SP55,2
SP56,2
SP5608,13
SP5702,14
SP5796,2
SP5812,8
SP5900,11
SP6011,20
SP6012,62
SP6108,5
SP6109,18
SP6160,3
SP6179,4
SP6208,35
SP6244,1
SP6249,1
SP6279,2
SP6303,4
SP6309,16
SP6312,43
SP6314,35
SP6397,2
SP6402,8
SP6501,24
SP6507,54
SP6695,1
SP6705,31
SP6810,15
SP6899,4
SP696,6
SP7,3
SP7189,1
SP7279,1
SP7290,2
SP7398,1
SP7991,1
SP8179,2
SP8195,3
SP8210,1
SP8269,2
SP8288,1
SP8319,7
SP8393,1
SP8505,7
SP8597,4
SP891,1
SP901,2
SP911,2
SP9149,3
SP9169,1
SP9199,1
SP9200,45
SP9263,6
SP931,5
SP9310,3
SP9506,6
SP951,1
SP9510,9
SP953,16
SP957,1
SP961,7
SP962,1
SP9694,1
SP971,8
SP9710,33
SP972,2
SP973,2
SP9805,20
SP981,6
SP9813,25
SP982,2
SP9902,2
SP9904,9
SP991,5
SP992,2
SP993,11
SP994,114
SP9LON,6
SPA UB,2
SPAB05,12
SPAB07,8
SPAC02,6
SPAC05,1
SPB072,25
SPB434,31
SPBA15,6
SPBC07,4
SPBC12,3
SPBCL6,6
SPBE07,17
SPBE17,48
SPBU15,7
SPC,4
SPC268,7
SPC331,141
SPC415,5
SPCE,1
SPCH05,4
SPCITY,7
SPCR07,14
SPCV,5
SPCV21,14
SPCW12,214
SPDB07,12
SPDWES,8
SPE,24
SPEB04,5
SPED09,3
SPEL06,29
SPEU07,24
SPF511,10
SPFB01,3
SPGM07,52
SPGN08,2
SPGN17,8220
SPHB06,15
SPHB07,6
SPHI07,1
SPHO1,10
SPHS17,26
SPLC07,1
SPLC09,4
SPLLIB,2
SPLR04,1
SPMC,2
SPMD17,3
SPML05,4
SPMPCI,30
SPMPTX,86
SPMU12,1
SPMV22,7
SPOT,1
SPPL07,9
SPPR08,4
SPR21,173
SPRB04,4
SPRB05,10
SPRB97,2
SPRH04,13
SPRK06,2
SPSB05,23
SPSB07,11
SPSBF6,5
SPSC07,74
SPSCH,13
SPSD,32
SPSL05,5
SPSL09,2
SPSS,2
SPST06,5
SPST10,1
SPST11,3
SPST16,4
SPSTQ,7
SPSW10,4
SPTH09,24
SPUQ07,5
SPVC07,10
SPWC19,8
SPWF18,88
