text_election_code_3,Count
MB0121,3025
MB0123,5074
MB0211,10
MB0215,11
MB0216,54
MB0219,4
MB0225,985
MB0315,27
MB0320,41
MB0322,1470
MB0412,897
MB0414,187
MB0416,10
MB0423,3897
MB0424,1412
MB0425,1919
MB0506,40
MB0508,32
MB0513,4
MB0516,48
MB0517,277
MB0518,575
MB0519,859
MB0525,4
MB0607,20
MB0611,20
MB0613,278
MB0615,64
MB0616,302
MB0618,173
MB0619,92
MB0622,63
MB0623,7017
MB0711,16
MB0719,15
MB0807,3
MB0823,857
MB0830,78
MB0907,41
MB0915,32
MB0916,99
MB0917,42
MB0918,337
MB0919,545
MB0921,65
MB0922,382
MB1007,131
MB1013,272
MB1107,71
MB1109,3
MB1113,228
MB1205,184
MB1211,8
MB1213,22
MB1301,14
MB1302,68
MB1501,47
MB15B,6
MB1601,16
MB17,134
MB1701,77
MB17LA,64
MB1901,192
MB1995,8
MB2005,14
MB2006,51
MB2007,114
MB2008,30
MB2009,184
MB2010,32
MB2011,13
MB2012,41
MB2013,149
MB2014,283
MB2015,631
MB2016,306
MB2017,142
MB2018,109
MB2019,396
MB2020,341
MB2022,891
MB2023,1
MB2024,1292
MB229,210
MB231,60
MB232,80
MB233,233
MB240,1
MB242,4
MB263,9
MB293,3
MB305,296
MB3408,35
MB360,5
MB368,43
MB383,7
MB394,35
MB396,15
MB398,2
MB402,68
MB415,5
MB416,30
MB437,131
MB4604,8
MB464,44
MB468,2
MB490,65
MB501,203
MB509,2
MB5116,63
MB512,343
MB5398,14
MB5410,10
MB5411,9
MB6115,129
MB615,31
MB6215,24
MB9410,1
MBAL06,1
MBAU06,11
MBAUG,51
MBB120,1
MBBE07,39
MBBE09,12
MBD423,33
MBHD07,11
MBM,3
MBMV06,7
MBNCO,2
MBOCA,2
MBPC09,8
MBREC,8
MBSB09,6
MBSD07,32
MBSE09,1
MBSLS,6
MBST06,48
MBST17,16
MBSWD,1
MBWT07,2
PP1992,24
PP2024,32969
PR0001,3
PR1986,1
PR1990,19
PR1992,83
PR1994,98
PR1996,277
PR1998,252
PR2000,349
PR2002,374
PR2004,916
PR2006,376
PR2007,1
PR2008,869
PR2010,1228
PR2012,1634
PR2014,1162
PR2016,2900
PR2018,5004
PR2020,21383
PR2022,219801
PR2024,141485
PR2250,15
PR2259,2
PR2260,1
PR2270,6
PR2289,2
PR3105,9
PR3293,2
PR3299,7
PR8200,1
PR8288,3
PR8784,1
PR955,1
PR991,2
PRHC06,1
SP,40
SP'16,2
SP-263,2
SP 389,38
SP000,9
SP0001,1
SP0003,4
SP0004,4
SP0005,1
SP0006,3
SP0007,14
SP001,10
SP0012,2
SP0014,3
SP002,3
SP0041,2
SP01,5
SP0101,8
SP0103,13
SP011,6
SP0111,3
SP0112,68
SP012,5
SP0121,2
SP0125,119
SP013,3
SP015,2
SP0197,1
SP02,1
SP0201,1
SP0202,1
SP0204,1
SP021,18
SP0217,2
SP0218,27
SP0219,1
SP0222,2
SP0223,28
SP0225,9162
SP023,14
SP0291,2
SP0293,1
SP0296,1
SP0299,4
SP0301,4
SP0302,10
SP0304,5
SP0305,7
SP0310,1
SP0316,8
SP0319,5
SP033,71
SP034,7
SP0388,5
SP0394,2
SP0399,2
SP0400,1
SP0401,3
SP0403,2
SP0405,22
SP0406,7
SP0408,5
SP041,4
SP0410,28
SP0415,1236
SP0417,25
SP0419,51
SP0421,62
SP0423,5
SP0425,148
SP043,48
SP0489,30
SP0493,87
SP0497,2
SP0499,1
SP0501,1
SP0503,12
SP0505,17
SP051,101
SP0510,35
SP0512,7
SP0514,276
SP0517,23
SP052,8
SP0523,370
SP0524,1890
SP0525,717
SP053,1
SP054,27
SP057,39
SP058,1
SP0599,2
SP06,10
SP0606,5
SP0607,68
SP0614,3
SP0616,2
SP0623,211
SP0693,5
SP0699,1
SP0709,8
SP0711,2
SP0717,9
SP0718,8
SP0723,49
SP0792,1
SP08,8
SP0801,6
SP0802,7
SP0805,7
SP0813,1
SP0815,5
SP0819,88
SP0820,30
SP0821,48
SP0822,694
SP0823,473
SP0830,92
SP0901,20
SP0904,1
SP0905,2
SP0906,2
SP0920,1
SP0995,1
SP0997,1
SP09EL,7
SP1,2
SP10,5
SP100,2
SP1009,10
SP101,3
SP1014,39
SP1017,8
SP1018,8
SP102,1
SP1020,13
SP1022,24
SP1023,67
SP1025,2
SP1029,1
SP1031,2
SP1039,1
SP105,39
SP1070,4
SP1079,6
SP1090,1
SP1105,5
SP1113,1
SP1115,12
SP1116,2
SP112,36
SP1123,1
SP1129,7
SP114,25
SP1140,1
SP1149,5
SP1160,8
SP1179,1
SP1199,2
SP1207,1
SP1209,1
SP1210,15
SP1213,1
SP1214,3
SP1215,1
SP1218,6
SP1219,1
SP1239,1
SP1250,2
SP1269,1
SP1270,4
SP1289,7
SP1293,1
SP1295,1
SP1299,1
SP1300,1
SP1312,1
SP1319,5
SP14,11
SP1609,3
SP1697,1
SP17,1
SP1794,1
SP19,24
SP1993,1
SP1997,3
SP1999,8
SP2000,20
SP2001,5
SP2002,18
SP2003,10
SP2004,5
SP2005,20
SP2006,12
SP2007,549
SP2008,17
SP2009,95
SP201,3
SP2010,33
SP2011,15
SP2012,100
SP2013,136
SP2014,190
SP2015,78
SP2016,87
SP2017,140
SP2018,120
SP2019,249
SP2020,37
SP2021,215
SP2022,406
SP2023,2077
SP2024,1037
SP2025,432
SP203,7
SP206,2
SP2103,4
SP2104,1
SP2179,1
SP220,8
SP2201,8
SP2249,3
SP2260,4
SP2263,2
SP2299,4
SP22MN,26
SP23,20
SP2396,4
SP24,79
SP2406,1
SP244,5
SP245,144
SP24ST,684
SP2503,3
SP2505,2
SP251,25
SP252,8
SP257B,65
SP258,25
SP264,3
SP270,5
SP282,2
SP289,6
SP2997,1
SP3,1
SP306,13
SP309,159
SP311,131
SP312,17
SP320,1
SP3260,1
SP330,9
SP3319,2
SP3353,10
SP3357,10
SP336,14
SP34,2
SP344,7
SP346,1
SP35,4
SP360,85
SP371,17
SP381,2
SP385,56
SP3882,95
SP39,2
SP396,9
SP40,2
SP4024,32
SP405,5
SP406,5
SP408B,117
SP4103,8
SP410B,176
SP418R,59
SP419,2
SP4197,2
SP420,18
SP4202,2
SP421,19
SP4230,3
SP4296,3
SP43,1
SP4301,1
SP4309,2
SP434,6
SP4400,17
SP443,19
SP448,59
SP4495,4
SP4522,43
SP459,4
SP460,5
SP4604,5
SP4610,11
SP4699,7
SP47,1
SP476,1
SP4792,3
SP4798,3
SP4814,8
SP482,6
SP487,3
SP4892,604
SP49,20
SP5,5
SP508,10
SP5110,9
SP5139,1
SP52,13
SP5200,4
SP5210,1
SP5230,4
SP524,600
SP5249,2
SP5298,9
SP54,3
SP56,3
SP5608,9
SP5702,3
SP5796,1
SP5812,3
SP5900,9
SP6011,13
SP6012,17
SP6108,4
SP6109,11
SP6149,1
SP6179,1
SP6208,12
SP6279,2
SP6299,1
SP6303,2
SP6309,10
SP6312,14
SP6314,11
SP6397,1
SP6402,4
SP6501,19
SP6507,43
SP6600,5
SP6705,4
SP6810,5
SP686,1
SP6899,3
SP696,2
SP7,2
SP7189,1
SP7290,1
SP7524,12
SP8269,1
SP8319,4
SP899,1
SP9169,1
SP9199,2
SP9200,21
SP9263,2
SP931,2
SP9310,1
SP9506,1
SP951,2
SP9510,4
SP953,19
SP961,6
SP962,3
SP971,7
SP9710,22
SP972,1
SP973,3
SP9805,4
SP981,3
SP9813,5
SP9902,1
SP9904,3
SP991,5
SP992,2
SP993,18
SP994,42
SP9LON,5
SPAB05,5
SPAB07,7
SPAC02,1
SPB072,16
SPB244,1
SPB339,117
SPB434,18
SPBA15,3
SPBC07,2
SPBC12,1
SPBCL6,5
SPBE07,7
SPBE17,18
SPBU15,1
SPC,1
SPC268,4
SPC311,13
SPC331,20
SPCH05,3
SPCITY,5
SPCR07,5
SPCV,4
SPCV21,4
SPCW12,63
SPDB07,3
SPDC07,2
SPDWES,5
SPE,6
SPEB04,2
SPED09,2
SPEL06,20
SPEU07,7
SPF511,3
SPFB01,3
SPFC21,7
SPGM07,26
SPGN08,2
SPGN17,1571
SPGO,3
SPHB06,3
SPHB07,2
SPHO1,5
SPHS17,18
SPJF33,1
SPLC09,1
SPLLIB,2
SPMC,2
SPMC08,2
SPML05,1
SPMPCI,6
SPMPTX,26
SPMV22,1
SPOBO6,2
SPPL07,2
SPR21,115
SPRB04,4
SPRB05,1
SPRH04,5
SPRK06,1
SPSB05,9
SPSB07,11
SPSBF6,3
SPSC07,25
SPSCH,11
SPSD,12
SPSL05,3
SPSQ09,1
SPSS,1
SPST06,2
SPST10,1
SPST16,2
SPSTQ,2
SPSW10,1
SPTH09,6
SPUQ07,2
SPWC19,3
SPWF18,23
