text_res_unit_nbr,Count
21520,2
21521,2
21522,1
21523,1
21524,1
21526,1
21527,1
21528,2
21530,1
215A,3
215B,2
216,350
216-B,1
2163,1
216A,1
217,283
217A,1
217B,4
218,313
2188,1
219,239
219-C,1
21A,4
21B,12
21C,16
21C3,1
21D,3
21E,4
21F,1
21H,1
21J,1
21L,2
21W,1
22,495
22-101,2
22-102,2
22-103,1
22-104,1
22-105,1
22-201,1
22-203,4
22-205,1
22-206,1
22-303,1
22-304,1
22-306,1
22 E,1
220,263
2200,18
2201,100
2202,91
2202B,1
2203,95
2203B,1
2204,88
2205,63
2206,57
2207,53
2208,54
2209,29
220B,1
220D,1
221,249
221-B,1
221 BLDG S,2
2210,40
22101,8
22102,10
22103,7
22104,9
22105,7
22106,7
22107,3
22108,2
22109,1
2211,45
22115,2
22116,1
22117,2
22118,2
2212,23
22120,2
22121,1
2213,23
2214,35
2215,17
2216,17
2217,6
2218,10
2219,6
221A,1
221B,2
222,235
2220,8
22201,4
22202,8
22203,4
22204,6
22205,6
22206,8
22207,1
22208,1
2221,9
22211,1
22212,1
22213,1
22214,1
22215,2
22216,1
22217,2
22218,2
2222,9
22220,2
22221,2
2223,8
2224,13
2225,9
2226,6
2227,9
2228,3
2229,1
222A,1
222B,2
223,224
223 I,1
2230,1
22301,3
22302,2
22303,2
22304,2
22305,1
22306,1
22307,1
22308,2
2231,3
22311,1
22312,2
22313,1
22314,1
22315,1
22316,2
22317,2
22318,1
2232,6
22320,1
22321,1
2233,4
2234,4
2235,4
2236,5
2237,4
2239,1
223A,1
223B,2
223W,2
224,230
2240,1
22401,2
22402,1
22403,1
22404,2
22405,2
22406,2
22408,1
2241,2
22411,1
22412,2
22413,2
22414,2
22415,2
22416,2
22417,2
22418,2
22420,2
22421,1
2243,1
2245,1
2246,1
2249,1
224A,4
224B,3
224C,1
224K,1
224W,1
225,170
225 A,1
2250,2
22501,1
22502,2
22503,2
22505,2
22506,2
22508,1
2251,1
22512,1
22513,2
22514,1
22515,3
22516,2
22517,2
22518,2
2252,1
22520,2
22521,2
2253,1
2255,2
2257,1
2258,2
225A,1
225B,2
226,178
2261,2
2262,2
2266,2
226B,1
227,159
2272,1
2273,1
2274,1
2276,1
2277,1
2278,1
227B,3
227G,1
228,166
2281,1
2282,2
2283,1
2284,1
2287,1
2289,2
229,108
2293,2
2295,2
229A,1
229B,1
22A,8
22B,9
22C,17
22D,1
22E,4
22F,2
22G,2
22H,4
22I,1
22J,1
23,453
23-101,1
23-104,2
23-105,3
23-107,2
23-201,1
23-202,2
23-203,2
23-205,2
23-206,3
23-208,1
23-301,1
23-302,2
23-303,4
23-304,1
23-306,1
23-308,1
23 S,1
230,131
230-208,1
2300,14
2301,65
2302,66
2303,60
2304,63
2305,53
2306,53
2307,40
2308,40
2309,35
230A,1
230H,1
230W,1
231,132
231-C,1
2310,38
23101,9
23102,7
23103,6
23104,1
23105,8
23106,10
23107,3
23108,2
23109,4
2311,41
23110,2
23111,2
23113,1
23114,1
2312,26
2313,20
2314,14
2315,19
2316,13
2317,11
2318,11
2319,2
231D,1
232,124
2320,4
23201,3
23202,6
23203,3
23204,3
23205,5
23206,6
23207,4
23209,2
2321,5
23211,2
23212,2
23213,2
23216,1
23217,1
2322,7
2323,6
2324,6
2325,5
2326,5
2327,4
2328,3
2329,2
232A,2
232C,1
233,134
2330,1
23301,3
23302,1
23303,1
23304,1
23305,2
23306,1
23307,1
23308,1
23309,2
2331,1
23313,1
23317,2
2332,5
23322,1
2333,4
2334,1
2336,4
2337,2
2338,1
233A,1
234,111
23401,2
23402,2
23403,2
23404,2
23406,2
23407,1
23411,2
23416,1
23417,2
23422,1
23423,1
234A,1
234B,1
235,107
2350,2
23501,1
23502,1
23505,1
23506,2
23507,1
23509,1
23511,2
23513,2
23517,2
23519,2
23522,1
23523,2
2358,1
235A,1
235B,1
236,107
23645,1
237,93
237B,1
237J,1
238,95
238-C,1
239,67
239B,1
23A,4
23B,5
23C,8
23D,6
23E,2
23F,2
23H,1
23I,1
23K,2
23L,3
23M,1
23N,1
24,433
24-101,1
24-102,1
24-104,1
24-106,3
24-201,2
24-202,2
24-203,1
24-204,1
24-205,1
24-206,1
24-208,1
24-301,2
24-302,1
24-303,3
24-305,2
24-306,2
24-8,1
240,91
2400,12
2401,55
2402,43
2403,48
2404,32
2405,34
2406,33
2407,30
2408,44
2409,25
240A,1
241,77
2410,31
24101,7
24102,10
24103,4
24104,7
24105,7
24106,2
24107,2
24108,6
24109,4
2411,28
24110,3
24111,1
24112,2
24114,1
24116,1
24118,1
24119,2
2412,21
24120,1
24122,2
24124,2
2413,10
2414,8
2415,10
2416,6
2417,5
2418,12
2419,5
241A,1
241B,1
241E,1
242,76
2420,3
24201,3
24202,5
24203,7
24204,6
24205,3
24206,3
24207,2
24208,1
24209,2
2421,11
24210,2
24211,1
24212,2
24214,2
24216,1
24218,2
24219,1
2422,7
24220,2
24221,1
24222,2
24224,2
24225,2
2423,4
2424,7
2425,6
2426,6
2427,3
2428,6
2429,2
243,55
2430,3
24301,1
24302,1
24303,2
24306,1
24307,3
24310,2
24311,1
24312,2
24314,1
24316,2
24318,1
24319,1
2432,1
24321,1
24322,1
24324,1
24325,2
2433,1
2435,2
2436,1
244,68
2440,1
24401,2
24402,2
24403,1
24406,1
24408,2
24409,1
2441,2
24410,2
24412,2
24414,2
24416,2
24418,1
24419,1
2442,1
24420,2
24421,1
24422,2
24424,2
24425,2
244B,2
245,61
2450,1
24501,1
24502,2
24503,2
24505,2
24506,1
24507,2
24508,1
24509,1
24510,2
24511,1
24512,2
24516,1
24518,1
24519,2
24520,2
24521,1
24522,1
24524,2
24525,2
246,57
247,52
247A,1
247B,1
248,63
249,46
24A,6
24B,8
24C,11
24D,1
24E,3
24F,2
24G,1
24H,2
24N,1
25,364
25-101,2
25-102,1
25-103,2
25-104,1
25-105,1
25-201,1
25-203,3
25-204,2
25-205,1
25-206,2
25-207,1
25-208,1
25-302,2
25-304,1
25-306,2
25-307,1
25-308,1
25-7,1
25-8,1
25-A,1
25-B8,1
25-O,2
250,46
2500,14
2501,34
2501E,2
2501W,1
2502,36
2502E,2
2502W,1
2503,26
2504,24
2504E,1
2504W,1
2505,21
2505E,1
2506,22
2507,18
2507E,1
2507W,1
2508,28
2508E,1
2508W,1
2509,13
251,44
2510,10
25101,7
25102,7
25103,1
25104,5
25105,5
25106,4
25107,2
25108,2
25109,1
2511,12
25110,1
2512,16
2513,10
2514,12
2515,11
2516,13
2517,2
2518,4
2519,4
252,51
2520,1
25201,2
25202,4
25203,4
25204,4
25205,4
25206,2
25207,1
25208,1
2521,2
2522,5
2523,8
2524,3
2525,2
2526,5
2528,7
252B,1
253,52
25305,1
25306,1
25307,1
2531,3
2532,2
2534,1
2535,1
2536,4
2537,3
2538,5
253B,1
254,38
254A,1
254N,1
255,41
2550,1
256,31
257,31
258,33
259,36
2593,1
25A,15
25B,9
25B-6,2
25D,1
25E,2
25F,1
25G,4
25H,2
25J,1
25K,3
25L,1
25O,1
25Q,1
25U,1
25V,2
25W,1
25X,2
26,320
26-101,1
26-102,1
26-105,3
26-106,2
26-203,1
26-206,1
26-302,1
26-304,5
260,36
2600,12
2601,42
26015,1
2601N,1
2602,25
2603,22
2603S,1
2604,26
2604 S,1
2605,15
2605S,1
2606,20
2606N,1
2607,14
2607N,1
2607S,1
2608,17
2608N,1
2608S,1
2609,9
261,33
261-B,1
2610,14
26101,4
26102,4
26103,6
26104,3
26105,2
26106,4
26107,2
26109,1
2611,13
2612,24
26120,1
2613,5
2614,5
2615,4
2616,6
2617,1
2618,3
2619,2
262,31
2620,2
26201,6
26202,5
26203,3
26204,3
26205,2
26206,6
26207,1
2621,1
2622,1
2623,2
2624,1
2625,1
2626,2
2627,3
2628,2
263,37
26306,1
2633,2
263B,1
264,38
265,37
266,34
267,30
267B,1
268,29
269,24
269A,1
269D,2
26A,12
26B,5
26C,3
26E,1
26F,2
26H,2
26N,1
27,289
27-101,1
27-102,1
27-104,2
27-105,1
27-106,1
27-201,2
27-202,1
27-203,3
27-206,2
27-302,2
27-303,1
27-304,1
27-305,2
27-306,2
270,35
2700,6
2701,28
2701E,2
2701W,1
2702,22
2702E,1
2702W,1
2703,32
2703W,1
2704,21
2704E,1
2705,20
2705E,1
2706,18
2706W,1
2707,17
2707E,1
2707W,1
2708,16
2708W,1
2709,11
271,25
2710,16
27101,10
27102,7
27103,2
27104,5
27105,4
27106,8
27108,1
27109,2
2711,9
2712,9
2713,6
2714,7
2715,9
2716,7
2717,4
2718,5
2719,4
272,24
2720,2
27201,2
27202,1
27203,2
27204,5
27205,2
27206,1
2721,5
2722,5
2723,3
2724,5
2725,2
2726,3
2727,3
2728,3
273,23
27301,1
27304,1
2731,1
2732,2
2734,2
2735,2
2736,1
2737,1
2738,1
274,18
275,25
2750,2
276,24
277,19
278,15
279,16
27A,15
27B,6
27D,2
27F,3
27H,1
28,279
28-101,1
28-102,1
28-103,2
28-104,2
28-106,1
28-201,1
28-202,1
28-204,1
28-206,2
28-302,1
28-304,2
28-306,4
280,21
2800,7
2801,28
2802,23
2803,26
2804,12
2805,15
2806,17
2807,12
2808,9
2809,4
280C,1
281,14
2810,8
28101,1
28102,5
28103,4
28104,3
28105,3
28106,6
28108,3
28109,1
2811,10
28110,1
2812,14
2813,6
2814,11
2815,10
2816,12
2817,5
2818,2
2819,2
282,23
2820,1
28201,3
28202,2
28203,4
28204,4
28205,1
28206,3
28208,1
28209,2
2821,5
2822,4
2823,6
2824,4
2825,3
2827,3
2828,4
283,21
28304,2
28305,1
28306,1
284,18
285,19
2850,2
286,26
287,12
288,15
289,28
28A,13
28B,4
28C,1
28D,1
28E,1
28F,2
28G,1
29,269
29-101,3
29-102,2
29-103,3
29-104,3
29-105,1
29-106,1
29-201,3
29-202,2
29-203,1
29-204,2
29-205,1
29-206,1
29-302,2
29-303,1
29-304,1
29-305,2
29-306,2
290,16
2900,8
2901,20
2902,22
2903,20
2904,16
2905,18
2906,14
2907,12
2908,12
2909,3
291,15
2910,7
29101,1
29102,3
29103,5
29104,4
29105,3
29106,1
29107,2
29108,2
29109,1
2911,10
2912,9
2913,6
2914,8
2915,4
2916,6
2917,1
2918,7
2919,3
292,11
2920,4
29201,5
29203,4
29204,5
29205,1
29206,4
29207,2
29208,1
29209,1
2921,5
2922,5
2923,5
2924,2
2926,2
2927,2
2928,1
293,12
29301,2
29304,2
29305,2
29306,3
29308,1
294,15
295,16
2950,1
295A,1
296,13
297,14
298,22
299,10
29A,3
29B,5
29C,1
2A,255
2A1,1
2A2,2
2A3,1
2A5,4
2A6,4
2A7,1
2B,232
2B1,1
2B3,1
2B4,1
2B5,2
2B7,3
2B8,1
2C,85
2C1,2
2C2,2
2C3,2
2C4,1
2C5,1
2D,56
2DE,11
2DN,5
2DS,7
2DW,14
2E,79
2F,39
2FE,1
2G,50
2H,15
2H2,4
2I,5
2J,12
2JW,5
2K,8
2M,3
2M1,2
2N,5
2O,1
2P,2
2S,3
2T 213,1
2W,13
2X,1
2Z,1
3,4547
3-02,2
3-03,1
3-08,1
3-09,1
3-1,1
3-102,2
3-103,3
3-104,2
3-105,1
3-106,3
3-107,1
3-11,1
3-12,1
3-14,2
3-201,3
3-202,1
3-203,5
3-204,1
3-205,2
3-206,3
3-207,1
3-208,1
3-3,1
3-301,2
3-302,4
3-303,2
3-304,1
3-3406,1
3-5,1
3-A,2
3-B,2
3-C,1
3-D,1
3-E,1
3-I,1
3-W,1
3 WEST,1
3/410/A,1
3`,1
30,266
30-102,1
30-103,2
30-104,2
30-106,1
30-204,2
30-205,3
30-206,3
30-302,1
30-303,2
30-306,1
30-307,1
300,157
3000,12
3001,19
3002,27
3003,23
3004,16
3005,19
3006,15
3007,12
3008,18
3009,15
300A,8
300B,4
300C,1
301,1052
301-A,1
301-B13,2
3010,13
30101,8
30102,4
30103,10
30104,5
30105,2
30106,5
30108,2
30109,1
3011,10
30110,1
30111,1
3012,11
3013,9
3014,9
3015,8
3016,7
3017,3
3018,8
3019,2
301A,10
301B,8
301C,3
301S,1
301TCC,1
302,1016
302 B,1
3020,4
30201,4
30202,1
30203,3
30204,5
30205,1
30206,4
30207,4
30208,1
3021,3
3022,5
3023,2
3024,1
3025,3
3026,1
3027,6
3028,3
3029,2
302A,10
302B,6
302C,1
302D,1
303,951
303-2,1
303-A,1
303-A1,1
3030,1
30306,1
3031,1
3032,4
3033,1
3034,1
3035,2
3036,1
3037,1
3039,1
303A,6
303B,3
303C,1
303D,4
304,877
304 B,1
3040,2
3042,1
3045,1
3047,1
3049,1
304A,3
304B,5
304C,4
304N,1
304S,1
305,755
305 E,1
3050,1
3053,1
3054,1
3055,2
305A,5
305B,5
305D,2
306,714
306-2,1
306-B,1
3060D,1
306A,6
306B,4
306D,1
306P,1
307,624
307-2,1
307-W,1
307 E,1
3071,1
307310,1
307A,5
307B,1
307C,2
307D,1
307N,1
307S,2
308,535
308/D,1
3085,1
308A,1
308B,6
308C,1
308D,2
308F,1
308N,1
308S,1
309,424
309A,3
309B,2
309D,1
30A,4
30B,6
30C,2
30E,1
31,338
31-101,1
31-102,1
31-103,3
31-104,1
31-106,1
31-201,3
31-205,1
31-301,2
31-302,2
31-304,1
31-306,1
31-B,2
310,404
3100,11
3101,40
3102,72
3103,60
3104,51
3105,44
3106,56
3106-B,1
3107,35
3108,47
3109,31
310A,4
310B,7
310D,2
311,472
311-1,1
311-B15,1
311 A,1
3110,39
31101,2
31102,3
31104,1
31105,1
31106,1
31107,2
31108,1
31109,1
3111,24
31110,1
3112,30
3113,11
3114,14
3115,18
3116,13
3117,9
3118,8
3119,5
311A,2
311B,2
311C,2
311E,3
312,420
3120,10
31201,2
31202,1
31203,3
31204,3
31205,2
31206,3
3121,5
3122,5
3123,3
3124,2
3125,1
3126,3
3127,2
3128,3
3129,3
312B,1
312D,1
313,318
313-2,1
3130,3
31301,1
3131,4
3132,3
3133,2
3134,5
3135,1
3136,4
3137,1
3138,1
3139,2
313A,1
313B,3
313D,1
314,340
314-A,1
314-C,1
3140,1
3141,1
3142,2
3145,1
3146,2
3149,1
314A,2
314B,2
314D,1
315,301
3150,2
3151,1
3155,1
315B,4
315D,2
316,267
316 B,1
316A,1
316B,2
317,216
317-1,1
317-A,1
317B,4
318,229
318-2,1
3185,1
318A,1
318D,1
319,166
319A,2
319C,1
319D,1
31A,2
31B,17
32,353
32-101,2
32-102,1
32-103,2
32-106,2
32-201,2
32-203,1
32-206,1
32-301,1
32-304,2
32-306,2
320,164
3200,6
3201,45
3202,42
3203,50
3204,27
3205,43
3206,44
3207,32
3208,38
3209,24
320A,2
321,200
3210,29
32101,4
32102,2
32103,3
32104,2
32105,1
32106,2
32108,1
3211,27
3212,22
3213,13
3214,18
3215,14
3216,10
3217,7
3218,8
3219,6
321A,2
321D,1
321S,1
322,176
3220,6
32201,2
32203,4
32204,3
32205,2
32206,4
3221,5
3222,11
3223,7
3224,4
3225,5
3226,1
3227,3
3228,3
3229,2
322A,1
323,159
3230,1
3231,3
3232,6
3233,4
3234,4
3235,1
3236,2
3237,2
3238,1
323B,1
323C,1
323W,2
324,190
3240,2
3241,2
3242,2
3246,1
3247,1
3248,1
324A,3
324B,2
324D,1
325,150
3252,2
3253,1
3255,1
3257,1
3259,2
325A,2
325B,3
326,113
326-1,1
3261,1
3262,1
3265,2
3266,1
3267,1
3269,1
326A,1
326B,3
326E,1
327,128
3271,1
3272,2
3273,1
3274,1
3277,2
3278,1
3279,2
327A,1
327B,1
327W,1
328,96
328-B,1
3280,1
3282,1
3283,1
3284,1
3285,1
3287,2
3289,1
328A,1
328B,4
329,84
3295,1
3297,1
3299,1
32A,4
32B,6
32C,2
33,271
33-103,2
33-201,1
33-205,1
33-A,1
330,72
3300,3
3301,47
3302,48
3303,43
3304,40
3305,35
3306,33
3307,29
33074,1
3308,39
3309,20
330A,1
330B,1
331,97
3310,28
33101,2
33103,2
33104,3
33105,4
33106,2
33109,1
3311,19
33110,1
33111,3
33114,1
3312,17
3313,8
3314,11
3314A,1
3315,17
3316,15
3317,11
3318,10
3319,5
331A,2
331B,3
332,109
3320,10
33201,1
33202,1
33203,1
33204,2
33205,1
33206,1
3321,3
3322,5
3323,3
3324,2
3325,5
3326,1
3327,2
3328,1
3329,1
333,88
3330,1
3331,2
3332,3
3334,1
3336,1
3336A,1
333A,3
334,78
3342,1
3344,1
335,104
3358,1
336,68
3360,1
336B,1
337,95
3379,1
337B,1
338,89
339,51
33A,3
33B,4
33C,3
33U,1
34,255
34-104,1
34-105,1
34-201,1
340,59
3400,5
3401,22
3402,31
3403,16
3404,25
3405,18
3406,24
3407,17
3408,20
3409,8
341,57
3410,19
34101,2
34102,1
34103,3
34104,3
34105,2
34106,1
34107,1
34108,1
34109,1
3411,15
34110,2
3412,6
3413,12
3414,3
3415,10
3416,8
3417,8
3418,2
3419,5
341A,1
342,71
3420,5
34201,2
34202,1
34203,2
34205,1
34206,5
3421,3
3422,3
3423,3
3424,4
3427,2
343,45
3431,1
3432,1
3433,2
3434,2
3435,2
3437,1
3438,1
343A,1
344,40
344 A,1
3440,2
3442,1
3444,2
344B,2
345,39
346,41
346-E,1
346B,2
347,35
347A,1
348,24
348N,1
349,27
34A,3
34B,4
34C,10
34E,1
34S,1
35,232
35-102,1
35-203,1
35-204,1
35-205,1
35-F,1
350,29
350-B,1
3500,5
3501,12
3502,11
3503,11
3504,7
3505,9
3505J,1
3506,12
3507,7
3508,7
3509,5
350C,1
351,38
3510,2
35101,2
35102,5
35103,1
35104,1
35105,4
35106,1
35107,2
35108,1
3511,7
35110,1
3512,5
3513,1
3514,1
3515,2
3516,1
3517,3
3518,1
352,27
3520,3
35201,3
35202,2
35204,4
35205,2
35206,1
3522,1
3524,1
3525,2
3526,1
353,23
3532,1
3533,1
3535,1
3536,1
3538,1
354,27
3540,2
3542,1
355,30
356,20
356B,1
357,20
357A,2
358,22
359,25
359B,1
35A,3
35B,4
35C,3
36,246
360,22
3600,2
3601,17
3602,9
3603,16
3604,9
3605,8
3606,4
3607,12
3608,3
361,23
3610,3
36101,2
36102,6
36103,4
36104,2
36105,2
36106,2
36107,1
36108,1
36109,1
3611,3
36110,1
3612,3
3613,2
3616,1
3619B,1
362,19
3620,2
36201,2
36203,5
36204,4
36205,1
36206,2
3621,1
3622,1
3623,1
363,21
364,22
365,13
366,17
3661,1
367,20
368,15
369,15
36A,2
36B,1
36C,6
37,178
37-104,1
37-204,2
370,11
3700,4
3701,9
3702,13
3703,8
3704,9
3705,6
3706,7
3707,2
3708,5
3709,5
371,12
3710,4
37101,4
37102,1
37103,2
37104,2
37105,3
37106,4
37107,3
37108,2
3711,2
37110,1
3712,2
3713,1
3714,1
3715,1
3719,1
372,11
3720,3
37201,1
37202,1
37203,4
37204,1
37205,2
3721,1
3722,1
373,12
3734,1
374,14
375,7
376,10
3764,1
377,11
378,9
379,14
37A,3
37B,2
37D,2
37E,2
37F,1
37H,2
38,191
380,9
3800,7
3801,12
3802,12
3803,10
3804,7
3805,4
3806,7
3807,12
3808,5
3809,2
381,14
3810,1
38102,4
38103,4
38104,2
38105,1
38106,1
38107,1
38108,1
3811,2
38110,2
3812,1
3813,1
3815,1
382,7
3820,1
38201,5
38202,2
38203,3
38205,2
38206,2
3821,1
3822,1
383,9
3839,1
384,10
384A,2
385,7
386,9
387,8
388,8
3880,1
389,8
38A,2
38B,5
38C,6
38D,2
39,188
39-103,1
39-106,1
39-202,1
390,7
3900,4
3901,6
3902,6
3903,5
3904,2
3905,4
3906,1
3907,6
3909,1
391,5
3910,2
39101,1
39102,7
39103,3
39104,1
39105,2
39106,5
39107,2
39108,2
39109,1
3911,2
39110,1
3913,2
3914,1
3915,1
3916,1
3917,2
392,6
39202,1
39203,2
39204,2
39205,1
39206,1
3921,1
3922,1
3923,1
3924,2
3925,2
3926,2
393,8
394,10
395,8
396,7
397,11
398,10
399,4
39A,1
39B,1
39D,1
39E,2
39H,1
39I,1
39J,1
39K,1
39L,1
39N,2
3A,170
3A EAST,1
3A1,1
3A6,1
3B,166
3B4,1
3B7,1
3B8,2
3C,71
3D,32
3E,27
3F,19
3G,12
3GJ,2
3H,10
3I,3
3J,4
3K,6
3L,3
3M,5
3N,3
3P,2
3R,2
3S,1
3W,6
3Z,2
4,3977
4-02,2
4-0302,1
4-04,1
4-05,1
4-06,1
4-09,1
4-10,1
4-101,2
4-102,2
4-103,1
4-106,4
4-108,1
4-11,1
4-12,1
4-201,3
4-202,1
4-203,3
4-204,3
4-205,3
4-206,1
4-207,4
4-208,1
4-3,1
4-301,1
4-302,1
4-303,1
4-305,1
4-307,1
4-308,1
4-4,1
4-4010,1
4-409,1
4-417,1
4-426B,1
4-433,1
4-6A,1
4-8,1
4-A,2
4-B,3
4-E,2
4 A6,1
40,166
40-103,1
40-106,1
40-204,1
40-A,1
40 206,1
400,111
400-105,1
400-113,1
400-B119,1
4000,5
4001,9
4002,7
4003,11
4004,11
4005,4
4006,4
4007,7
4008,8
4009,2
400R,2
400W,1
401,418
4010,9
40101,3
40102,3
40103,5
40104,1
40105,4
40106,2
40107,1
40108,1
40109,1
4011,3
40110,1
4012,3
4013,2
4014,3
4015,2
4016,2
4017,2
4018,3
4019,1
401B,1
401C,1
401W,1
402,397
402-A,1
40201,1
40202,3
40203,1
40204,3
40205,1
4021,4
4022,1
4023,2
4024,3
4025,1
4027,1
4029,1
402B,1
402D,1
403,360
403-1,1
403-B,1
4030,2
403A,1
403D,1
404,378
404-D,1
4040,1
404B,1
405,333
4050,3
4051,1
405A,1
405C,1
405D,2
405W,1
406,316
406-B,1
406 A,1
406A,3
406B,1
406D,1
406E,1
406G,1
407,265
407A,1
407B,1
407E,1
407W,1
408,285
408A,1
408B,1
408C,1
408D,1
409,245
4095,1
409B,2
40A,2
40B,5
40C,3
40D,3
40E,2
40F,2
40G,1
40H,2
40S,1
40W,1
41,198
41-101,1
41-B,1
410,239
4100,8
4101,45
4102,53
4103,50
4104,38
4105,29
4106,28
4107,24
4108,16
4109,10
410A,2
410B,2
410D,1
411,280
4110,20
41101,2
41102,1
41103,2
41104,1
41106,1
4111,15
4112,12
4113,10
4114,5
4115,3
4116,1
4117,5
4118,2
4119,1
411B,3
411D,1
412,245
4120,3
41201,1
41202,1
41203,3
41206,1
4121,1
4122,2
4124,1
4125,1
4127,1
4129,1
412A,2
412B,3
412C,1
412D,1
412S,1
413,181
4131,5
4132,1
4136,3
4137,1
413A,1
413D,1
414,213
4140,3
4141,2
4142,1
4143,2
4144,3
4145,1
4149,1
414A,3
414B,1
414D,1
415,170
415-2,1
4154,2
415B,3
415D,1
416,177
416A,1
416D,1
417,142
417A,2
417B,2
418,126
418/A,1
418A,1
418B,1
419,100
4190,1
419A,1
41A,3
41B,2
41C,1
41E,1
41F,1
41H,1
42,173
42-B,1
420,89
4200,5
4201,29
4202,23
4203,34
4204,35
4204D,1
4205,32
4206,35
4207,21
4208,25
4209,18
421,153
4210,22
42102,2
42103,1
42104,1
42105,2
42106,2
4211,18
4212,14
4213,8
4214,7
4215,11
4216,3
4217,4
4218,3
4219,1
421A,1
422,133
4220,2
42201,4
42202,3
42204,2
42205,2
42206,3
4221,1
4222,2
4223,1
4224,2
4225,1
4226,2
4228,3
4229,2
422A,1
422E,1
423,110
4231,1
4232,4
4234,3
4235,2
4236,2
4237,2
4239,1
423A,2
424,123
4240,1
4241,2
4242,4
4243,2
4246,1
4247,1
4248,2
4249,1
425,82
4251,1
4252,1
4257,1
4259,2
425B,2
426,64
4263,1
4264,1
4265,5
4266,1
4269,1
427,90
4272,3
4273,1
4274,1
4275,1
4276,1
4277,2
4279,2
427A,1
428,82
4281,3
4282,1
4284,1
4285,1
4287,1
4289,1
429,41
4291,1
4293,1
4299,1
429A,1
42A,3
42B,3
42C,4
42D,4
42E,1
42G,2
42H,2
43,159
43-106,1
43-7,1
430,47
4300,8
4301,29
4302,30
4303,21
4304,33
4305,23
4306,26
4307,20
4308,19
4309,19
431,48
4310,15
43101,2
43102,3
43103,1
43104,2
43105,1
4311,20
4312,8
4313,8
4314,6
4315,4
4316,2
4317,5
4319,2
431C,1
432,64
43201,3
43202,3
43203,3
43204,2
43206,1
433,49
433D,1
434,51
434D,1
435,45
436,47
436E,1
437,49
437-A,1
437B,1
438,40
438C,1
439,29
439A,1
44,182
44-103,1
44-104,1
44-106,1
440,26
4400,5
4401,12
4402,15
4403,15
4404,16
4405,8
4406,13
4407,12
4408,9
4409,9
441,19
4410,7
44101,1
44102,1
44105,1
4411,9
4412,4
4413,4
4414,2
4415,4
4417,2
442,35
4420,1
44201,1
44202,1
44203,2
443,25
444,22
445,13
445C,1
446,14
447,19
447A,1
448,9
449,17
449N,1
44A,1
44B,1
44W,1
45,148
450,17
4500,1
4501,4
4502,5
4503,5
4504,1
4505,2
4506,1
4508,1
451,19
4516,1
4519,1
452,16
452NORTH,1
453,15
4536,1
454,15
455,9
456,8
457,12
458,13
458A,1
459,4
45A,3
45B,3
45D,2
45F,1
46,168
460,11
460 B,1
4601,3
4602,2
4603,3
4604,2
4606,2
461,16
462,17
462B,1
463,17
464,9
465,16
466,12
467,12
468,10
469,11
46A,1
47,128
47 05,1
470,6
4700,1
4701,2
4702,4
4703,2
4704,2
471,10
471B,1
472,6
47284,1
473,3
474,8
475,11
476,11
477,6
478,8
479,6
47A,1
47B,3
47C,2
48,134
48 1/2,2
480,7
4800,1
4801,2
4802,2
4803,3
4804,2
4809,1
481,7
4816,1
482,7
4826,1
4829,1
483,6
4835,1
4836,1
484,5
485,5
4855,1
486,8
487,8
488,3
489,7
48A,1
48B,2
49,121
490,2
4901,4
4902,1
4903,2
490A,1
491,5
4922,1
4926,1
493,3
494,4
495,2
496,4
497,5
498,2
499,4
49B,2
4A,116
4A2,1
4B,102
4B3,2
4B4,2
4B7,1
4B8,2
4C,44
4D,39
4E,24
4F,22
4G,16
4H,19
4HE,1
4I,6
4J,4
4K,4
4L,2
4M,5
4N,4
4O,4
4P,1
4Q,4
4S,3
4T,1
4U,2
4V,1
4W,3
4Y,1
5,2505
5-01,2
5-03,2
5-04,1
5-07,1
5-08,1
5-09,1
5-1,1
5-10,1
5-101,2
5-102,4
5-103,4
5-104,1
5-105,2
5-106,4
5-108,2
5-11,2
5-14,1
5-201,3
5-202,1
5-203,3
5-205,2
5-206,2
5-207,1
5-208,1
5-301,1
5-303,1
5-5,2
5-512B,1
5-520C,1
5-523,1
5-524,1
5-F,1
5-S,1
5  A-7,1
5 A7,2
5 APT 201,1
5 C,1
50,128
500,46
5000,3
5001,2
5002,4
5003,2
5004,4
5005,1
5006,2
5008,3
5009,1
500A,1
500B,3
501,306
501 D,1
5010,1
5011,2
5012,3
5016,2
501B,1
501C,1
502,278
502 B,1
502A,1
502B,1
502D,1
503,260
503A,1
503D,1
504,258
5042,1
504A,1
504B,2
504D,1
505,231
505-1,1
505 B,1
505D,1
506,198
506A,1
506D,2
507,193
507D,2
508,164
508 B,1
5084,1
508A,1
508C,1
509,139
509 A,1
50B,1
51,146
510,154
5100,1
5101,31
5102,36
5102B,1
5103,31
5104,38
5105,22
5106,44
5107,13
5108,29
5109,10
510A,2
511,182
5110,16
5111,6
5112,14
5113,4
5114,6
5115,3
5116,4
5117,4
5118,1
5119,3
511B,1
512,168
5120,4
5121,3
5122,1
5123,2
5124,1
5125,1
5126,2
5127,3
5129,1
512B,1
512D,2
513,130
5130,1
5131,1
5132,1
5133,3
5134,2
5136,1
5137,1
5139,1
513A,1
513D,1
514,125
5140,1
5141,2
5142,5
5143,1
5144,2
5146,2
5147,1
5148,1
514C,1
514D,2
515,94
5150,2
5151,1
5152,1
5154,3
5155,1
5156,1
5157,4
5158,2
5159,2
