precinct,Count
FI|MACK 122-B|037,62
FI|MACK 122-C|038,5
FI|PIERCEVILLE 122|039,293
FI|PLEASANT VALLEY 122|040,106
FI|PLYMELL 122|041,255
FI|RIVERSIDE 122|042,920
FI|THEONI 122|043,90
FI|WARD 01 122-B|002,4
FI|WARD 01 122-E|003,264
FI|WARD 01 123-B|062,392
FI|WARD 02 122|004,1123
FI|WARD 02 123|063,16
FI|WARD 03 123|005,1019
FI|WARD 04 123|006,510
FI|WARD 05 123|007,892
FI|WARD 06 122-A|008,283
FI|WARD 06 122-B|059,5
FI|WARD 06 122-C|010,538
FI|WARD 06 123-F|066,1005
FI|WARD 07 123|011,683
FI|WARD 08 123-F|014,1466
FI|WARD 09 123|015,794
FI|WARD 10 123|016,591
FI|WARD 11 123|017,831
FI|WARD 12 123|018,721
FI|WARD 13 123|019,691
FI|WARD 14 123-A|020,322
FI|WARD 14 123-B|021,594
FI|WARD 15 123-A|022,631
FI|WARD 15 123-B|023,643
FI|WARD 16 123|024,1057
FO|Bloom Twp|A1000A1,61
FO|Bucklin City|20002,497
FO|Bucklin Twp|A2000A2,63
FO|Concord Twp|A3000A3,62
FO|DC Pct 001 H115 A|100001,922
FO|DC Pct 001 H119 B|100001A,896
FO|DC Pct 002 H119 B|100002,1174
FO|DC Pct 003 H119 B|100003,1554
FO|DC Pct 004 H115 A|100004,55
FO|DC Pct 004 H119 B|100004A,2095
FO|DC Pct 005|100005,2622
FO|DC Pct 006 H115 A|100006,1566
FO|DC Pct 006 H119 B|100006A,1192
FO|DC Pct 007 H119 A|100007,400
FO|DC Pct 007 H119 B|100007A,51
FO|DC Pct 009 H119 A|100009,38
FO|DC Pct 009 H119 B|100009A,98
FO|DC Pct 012|100012,5
FO|Dodge Twp-3 H115 A|A4300A4,20
FO|Dodge Twp-3 H119 B|A4300A5,50
FO|Dodge Twp H115|A4000A4,355
FO|Dodge Twp H119|A400A43,72
FO|Dodge TWP N H119|A400A4N,27
FO|Dodge TWP W H119|A400A4W,1
FO|Enterprise Twp H115|A5000A5,422
FO|Enterprise Twp H119|A500A54,48
FO|Fairview Twp|A6000A6,197
FO|Ford City|30003,131
FO|Ford Twp|A7000A7,98
FO|Grandview Twp East H115 B|A8003A8,6
FO|Grandview Twp H115|A8000A8,277
FO|Grandview Twp Ward 2 H115 A|A8200A8,30
FO|Grandview Twp Ward 2 H119 C|A8202A8,49
FO|Richland Twp|B1000B1,445
FO|Royal Twp|B2000B2,209
FO|Sodville Twp|B3000B3,72
FO|Spearville City|40004,584
FO|Spearville Twp|B4000B4,291
FO|Wheatland Twp|B5000B5,110
FO|Wilburn Twp|B6000B6,58
FR|Appanoose Twp|AT,217
FR|Centropolis North Twp|CT000NO,375
FR|Centropolis South Twp|CT000SO,380
FR|Cutler Twp|CU,499
FR|Franklin Twp|FT,936
FR|Greenwood Twp|GT,342
FR|Harrison Twp|H1,388
FR|Hayes Twp|H2,405
FR|Homewood Twp|H3,450
FR|Lane City|LC,164
FR|Lincoln Twp|LT,778
FR|Ohio Twp|OH,404
FR|Ottawa City Prct 1|OC00001,898
FR|Ottawa City Prct 2|OC00002,1058
FR|Ottawa City Prct 3|OC00003,647
FR|Ottawa City Prct 4|OC00004,1847
FR|Ottawa City Prct 6|OC00006,678
FR|Ottawa City Prct 7|OC00007,1911
FR|Ottawa City Prct 8|OC00008,1780
FR|Ottawa Twp|OT,660
FR|Peoria Twp|PE,564
FR|Pomona City|PC,576
FR|Pomona Twp|PO,170
FR|Pottawatomie Twp|PT,314
FR|Princeton City|PR,197
FR|Rantoul City|RC,124
FR|Richmond City|RI,295
FR|Richmond Twp|RT,269
FR|Wellsville City|WC,1369
FR|Williamsburg City|WI,220
FR|Williamsburg Twp|WT,264
GE|Blakely Township|BL00005,87
GE|Fort Riley Pecinct B H68|SH0BA,757
GE|Fort Riley Precinct A H65|SH0A1,582
GE|Fort Riley Precinct B H65|SH0B,457
GE|Grandview Plaza Precinct|JE00008,856
GE|Jackson Township|JA00010,60
GE|Jefferson  (Jefferson)|JE00006,331
GE|Liberty Township|LI00011,150
GE|Lyon Township|LY00003,225
GE|Milford City|MC0001,276
GE|Milford Township|MI00001,947
GE|Smoky Hill Twp Precinct 2|SH002AB,8
GE|Smoky Hill Twp Precinct 3|SH002B,146
GE|Smoky Hill Twp Precinct 4|SH002AA,112
GE|Smoky Hill Twp Precinct 5 H65|SH0021A,236
GE|Smoky Hill Twp Precinct 5 H68|SH00021,37
GE|Smoky Hill Twp Precinct 6 H68|SH002A6,53
GE|Ward 1 Precinct 1|110001,514
GE|Ward 1 Precinct 2 H65|110002,313
GE|Ward 1 Precinct 2 H68|110002A,96
GE|Ward 1 Precinct 3 H65|110003,298
GE|Ward 1 Precinct 3 H68|110003A,277
GE|Ward 1 Precinct 4|110004,991
GE|Ward 1 Precinct 5 H65|11005A,199
GE|Ward 1 Precinct 5 H68|11005AA,411
GE|Ward 1 Precinct 6 H65|11006A,490
GE|Ward 1 Precinct 6 H68|11006AA,423
GE|Ward 1 Precinct 7 H65|110007,370
GE|Ward 1 Precinct 7 H68|110007A,694
GE|Ward 2 Precinct 1 H65|120001,124
GE|Ward 2 Precinct 1 H68|120001A,96
GE|Ward 2 Precinct 2|120002,537
GE|Ward 2 Precinct 3|12004B,126
GE|Ward 2 Precinct 4|12004A,78
GE|Ward 2 Precinct 5|120003,520
GE|Ward 2 Precinct 6|120004,378
GE|Ward 2 Precinct 7|12005A,961
GE|Ward 2 Precinct 8|1205A2,301
GE|Ward 3 Precinct 1 H65|130001,162
GE|Ward 3 Precinct 1 H68|130001A,176
GE|Ward 3 Precinct 2|130002,756
GE|Ward 3 Precinct 3|120005,928
GE|Ward 3 Precinct 4|1205A1,467
GE|Ward 4 Precinct 1|140001,577
GE|Ward 4 Precinct 2 H65|140004,337
GE|Ward 4 Precinct 2 H68|140004A,49
GE|Ward 4 Precinct 3|140002,857
GE|Ward 4 Precinct 4|140003,875
GE|Wingfield|WI00008,135
GH|Allodium Township|051,29
GH|Bogue City|005,109
GH|Bryant Township|052,56
GH|Gettysburg Township|053,58
GH|Graham Township|054,41
GH|H.C.C. #1|001,135
GH|H.C.C. #2|002,623
GH|H.C.C. #3|003,220
GH|Happy Township|055,39
GH|Hill City Township #71|071,8
GH|Hill City Township #72|072,58
GH|Hill City Township #73|073,44
GH|Indiana Township|057,23
GH|Millbrook Township|058,85
GH|Morlan Township|059,46
GH|Morland City|004,97
GH|Nicodemus Township|060,38
GH|Pioneer Township|061,24
GH|Solomon Township|062,33
GH|Wildhorse Township|063,48
GL|Horace City|3,57
GL|Tribune City|1,543
GL|Tribune Township|2,245
GO|Baker|001,826
GO|Gaeland|005,33
GO|Gove|006,148
GO|Grainfield|003,253
GO|Grinnell|004,266
GO|Jerome|008,83
GO|Larrabee|007,27
GO|Lewis|009,6
GO|Payne|002,173
GT|Precinct 004 CC3|004,347
GT|Precinct 005 CC1|005,271
GT|Precinct 006 CC2|006,150
GT|Ward 1|001,701
GT|Ward 2|002,1098
GT|Ward 3|003,1207
GW|Bachelor Twp|BA20000,178
GW|Climax City|140002,49
GW|Eureka Twp|EU30000,313
GW|Fall River City|3F0002,131
GW|Fall River Twp|FR40001,107
GW|Hamilton City|450002,179
GW|Janesville Twp|JV50001,159
GW|Lane Twp|LN60001,27
GW|Madison City|570002,474
GW|Madison Twp|MD70001,252
GW|Otter Creek Twp|OC80000,120
GW|Pleasant Grove Twp|PG90000,39
GW|Quincy Twp|QUA0000,101
GW|S Salem Twp|SSE0000,74
GW|Salem Twp|SAB0000,27
GW|Salt Springs Twp|STF0001,200
GW|Severy City|6G0002,163
GW|Shell Rock Twp|SRD0000,118
GW|Spring Creek Twp|SCC0000,97
GW|Twin Grove Twp|TGG0001,202
GW|Virgil City|760002,44
GW|Ward 1|XX0001,619
GW|Ward 2|YY0002,423
GW|Ward 3|ZZ0003,513
GY|Cimarron City 1|100001,259
GY|Cimarron City 2|100002,1162
GY|Cimarron Twp 1|A00001,169
GY|Cimarron Twp 2|A00002,83
GY|Copeland City|200003,143
GY|Copeland Twp|B00003,79
GY|East Hess Twp|C00004,115
GY|Ensign City|300004,124
GY|Foote Twp|D00005,55
GY|Ingalls City|400006,189
GY|Ingalls Twp|E00006,161
GY|Logan Twp|F00007,150
GY|Montezuma City|500008,415
GY|Montezuma Twp|G00008,193
HG|Benton|003,29
HG|City of Jetmore - North|012,234
HG|City of Jetmore - NW/SW Center|014,114
HG|City of Jetmore - South|013,247
HG|E Sawlog|008,32
HG|Hallet|005,32
HG|N Center|016,49
HG|N. Marena|001,184
HG|North Roscoe|006,30
HG|S. Marena|002,103
HG|SE Center|015,31
HG|South Roscoe|007,47
HG|Sterling|009,77
HG|Valley|010,35
HG|W Sawlog|011,26
HM|Bear Creek T/S|010,23
HM|Coolidge|020,72
HM|Kendall T/S|030,60
HM|Lamont T/S|040,51
HM|Liberty T/S|050,27
HM|Medway T/S|060,31
HM|Richland T/S|070,14
HM|Syracuse 1|080,257
HM|Syracuse 2|090,174
HM|Syracuse 3|100,236
HM|Syracuse 4|110,106
HM|Syracuse 5|120,276
HP|Anthony City|07,1419
HP|Anthony Lake|07B,47
HP|Anthony Power Plant|07D,2
HP|Attica City|08,361
HP|Bluff City|09,34
HP|Danville City|10,24
HP|Harper City|12,856
HP|Twp 1|01,208
HP|Twp 2|02,57
HP|Twp 3 East|03,104
HP|Twp 3 West|03W,118
HP|Twp 4|04,109
HP|Twp 5 East|05,212
HP|Twp 5 West|05W,91
HP|Twp 6 East|06,145
HP|Twp 6 West|06W,68
HP|Waldron City|13,6
HS|Ivanhoe|005,87
HS|N Dudley|006,68
HS|N Lockport|001,79
HS|S Lockport|002,81
HS|Satanta 1|007,156
HS|Satanta 2H124|008,648
HS|Sublette 1|003,707
HS|Sublette 3H122|004,5
HS|Sublette 3H124|009,383
HV|Alta  A1|A1,174
HV|Burrton A6|A6,126
HV|Burrton|1,497
HV|Darlington B5 North|B5N,89
HV|Darlington B5|B5,340
HV|Emma A3|A3,381
HV|Garden  A2|A2,200
HV|Halstead 1-1|210001,561
HV|Halstead 1-2|210002,851
HV|Halstead A7|A7,228
HV|Hesston 1-1|310001,1333
HV|Hesston 1-2|310002,1198
HV|Highland A4|A4,262
HV|Lake B2|B2,111
HV|Lakin B3|B3,195
HV|Macon A8 East-72|A8E,62
HV|Macon A8|A8,274
HV|Newton 1-1|410001,737
HV|Newton 1-2|410002,615
HV|Newton 1-3|410003,451
HV|Newton 2-1|420001,697
HV|Newton 2-2|420002,1597
HV|Newton 3-1|430001,617
HV|Newton 3-2|430002,1018
HV|Newton 3-3|430003,892
HV|Newton 3-4|430004,2090
HV|Newton 4-1|440001,788
HV|Newton 4-2|440002,1310
HV|Newton 4-3|440003,999
HV|Newton 4-4|440004,428
HV|Newton A9 AB-72|A9,209
HV|Newton A9 AB-74|A9N,39
HV|Newton A9 CG-72|A9C,68
HV|North Newton|5,1371
HV|Pleasant B1|B1,364
HV|Richland B6|B6,296
HV|Sedgwick B4 East-72|B4E,96
HV|Sedgwick B4|B4,136
HV|Sedgwick|6,936
HV|Walton A5|A5,227
HV|Walton|7,153
JA|Adrian|AD,117
JA|Banner|BA,254
JA|Cedar|CD,727
JA|Circleville City|JF00001,106
JA|Delia City|WA00002,97
JA|Denison City|GA00003,103
JA|Douglas|DG,1284
JA|East Illinois|W1ILL,16
JA|Franklin East|FRE,337
JA|Franklin|FR,415
JA|Garfield|GA,333
JA|Grant|GT,122
JA|Hoyt City|DG00005,404
JA|Jefferson|JF,275
JA|Liberty|LB,380
JA|Lincoln|LC,801
JA|Mayetta City|CD00006,199
JA|Netawaka City|NT00007,120
JA|Netawaka|NT,135
JA|North East Liberty|NELB,1
JA|North Striaght Creek|NST,25
JA|Soldier City|SL00008,70
JA|Soldier|SL,199
JA|St Creek|ST,93
JA|Ward 1 Exclave City Lake|W1 Lake,2
JA|Ward 1|4110004,702
JA|Ward 2|4220004,795
JA|Ward 3 Exclave Industrial Park|W3 Ind,7
JA|Ward 3|4330004,523
JA|Washington|WA,278
JA|Whiting City|WH00009,138
JA|Whiting|WH,98
JF|Delaware Township|A1RDE,1324
JF|East Fairview|A2REA,719
JF|East Sarcoxie Township|B2RSA,665
JF|East Union Township|B3RUN,1294
JF|Jefferson Township|A3RJF,841
JF|Kaw Township|A4RKW,1043
JF|Kentucky Township|A5RKY,1258
JF|Norton Township|A6RNT,619
JF|Oskaloosa Township|A7ROS,1520
JF|Ozawkie Township|A8ROZ,1254
JF|Rock Creek Township|A9RRC,2178
JF|Rural Township|B1RRU,610
JF|West Fairview|A2RWE,584
JF|West Sarcoxie Township|B4RSA,150
JF|West Union Township|B5RUN,43
JO|Aubry Twp 0-01|1001,172
JO|Aubry Twp 0-02|1002,1280
JO|Aubry Twp 0-03|1003,610
JO|Aubry Twp 0-04|1004,1660
JO|Aubry Twp 0-05|1005,24
JO|Aubry Twp 0-06|1006,158
JO|Aubry Twp 0-08|1008,92
JO|Aubry Twp 0-09|1009,14
JO|De Soto 0-01|A001,1658
JO|De Soto 0-02|A002,1049
JO|De Soto 0-03|A003,1322
JO|De Soto 0-06|A006,228
JO|De Soto 0-07|A007,306
JO|De Soto 0-08|A008,2
JO|Edgerton 0-01|B001,1169
JO|Edgerton 0-02|B002,2
JO|Edgerton 0-05|B005,6
JO|Edgerton 0-06|B006,2
JO|Edgerton 0-08|B008,4
JO|Edgerton 0-09|B009,3
JO|Fairway 1-01|G101,506
JO|Fairway 1-02|G102,366
JO|Fairway 2-01|G201,350
JO|Fairway 2-02|G202,464
JO|Fairway 3-01|G301,495
JO|Fairway 3-02|G302,464
JO|Fairway 4-01|G401,234
JO|Fairway 4-02|G402,243
JO|Fairway 4-03|G403,173
JO|Fairway 4-04|G404,247
JO|Gardner 0-01|C001,2407
JO|Gardner 0-02|C002,12
JO|Gardner 0-03|C003,1570
JO|Gardner 0-04|C004,1310
JO|Gardner 0-06|C006,2428
JO|Gardner 0-07|C007,33
JO|Gardner 0-08|C008,791
JO|Gardner 0-09|C009,2352
JO|Gardner 0-10|C010,1428
JO|Gardner 0-13|C013,1469
JO|Gardner 0-14|C014,1039
JO|Gardner 0-17|C017,3
JO|Gardner 0-19|C019,350
JO|Gardner 0-20|C020,859
JO|Gardner 0-22|C022,132
JO|Gardner 0-23|C023,2
JO|Gardner 0-25|C025,5
JO|Gardner 0-26|C026,3
JO|Gardner 0-27|C027,2
JO|Gardner Twp 0-01|2001,540
JO|Gardner Twp 0-02|2002,182
JO|Gardner Twp 0-03|2003,261
JO|Gardner Twp 0-04|2004,2
JO|Gardner Twp 0-05|2005,5
JO|Gardner Twp 0-07|2007,2
JO|Gardner Twp 0-08|2008,6
JO|Gardner Twp 0-11|2011,33
JO|Gardner Twp 0-13|2013,1
JO|Gardner Twp 0-14|2014,4
JO|Gardner Twp 0-16|2016,12
JO|Gardner Twp 0-17|2017,3
JO|Gardner Twp 0-18|2018,5
JO|Gardner Twp 0-19|2019,271
JO|Gardner Twp 0-20|2020,2
JO|Gardner Twp 0-21|2021,32
JO|Gardner Twp 0-22|2022,98
JO|Gardner Twp 0-24|2024,2
JO|Gardner Twp 0-25|2025,29
JO|Lake Quivira 0-01|T001,908
JO|Leawood 1-01|H101,850
JO|Leawood 1-02|H102,1332
JO|Leawood 1-03|H103,1152
JO|Leawood 1-04|H104,1140
JO|Leawood 1-05|H105,826
JO|Leawood 1-06|H106,284
JO|Leawood 1-07|H107,1096
JO|Leawood 2-01|H201,973
JO|Leawood 2-02|H202,1496
JO|Leawood 2-03|H203,1251
JO|Leawood 2-04|H204,1291
JO|Leawood 2-05|H205,742
JO|Leawood 2-06|H206,765
JO|Leawood 2-07|H207,673
JO|Leawood 3-01|H301,1170
JO|Leawood 3-02|H302,1238
JO|Leawood 3-03|H303,820
JO|Leawood 3-04|H304,467
JO|Leawood 3-05|H305,2257
JO|Leawood 3-06|H306,1895
JO|Leawood 3-07|H307,225
JO|Leawood 4-01|H401,367
JO|Leawood 4-02|H402,935
JO|Leawood 4-03|H403,797
JO|Leawood 4-04|H404,1217
JO|Leawood 4-05|H405,1154
JO|Leawood 4-06|H406,1050
JO|Leawood 4-07|H407,2117
JO|Lenexa 1-01|I101,2013
JO|Lenexa 1-02|I102,1373
JO|Lenexa 1-03|I103,1554
JO|Lenexa 1-04|I104,1252
JO|Lenexa 1-05|I105,1371
JO|Lenexa 1-06|I106,618
JO|Lenexa 1-07|I107,1312
JO|Lenexa 1-08|I108,1011
JO|Lenexa 1-09|I109,1657
JO|Lenexa 2-01|I201,1544
JO|Lenexa 2-02|I202,1099
JO|Lenexa 2-03|I203,1765
JO|Lenexa 2-04|I204,2225
JO|Lenexa 2-05|I205,1793
JO|Lenexa 2-06|I206,703
JO|Lenexa 2-07|I207,1624
JO|Lenexa 2-09|I209,31
JO|Lenexa 2-10|I210,659
JO|Lenexa 2-11|I211,1309
JO|Lenexa 3-01|I301,1306
JO|Lenexa 3-02|I302,2100
JO|Lenexa 3-03|I303,1449
JO|Lenexa 3-04|I304,950
JO|Lenexa 3-05|I305,1281
JO|Lenexa 3-06|I306,476
JO|Lenexa 3-07|I307,1087
JO|Lenexa 3-08|I308,1075
JO|Lenexa 3-09|I309,1081
JO|Lenexa 3-10|I310,419
JO|Lenexa 4-01|I401,889
JO|Lenexa 4-02|I402,1048
JO|Lenexa 4-03|I403,1077
JO|Lenexa 4-04|I404,761
JO|Lenexa 4-05|I405,589
JO|Lenexa 4-06|I406,4
JO|Lenexa 4-07|I407,904
JO|Lenexa 4-08|I408,782
JO|Lenexa 4-09|I409,972
JO|Lenexa 4-10|I410,486
JO|Lenexa 4-11|I411,1138
JO|Lenexa 4-12|I412,871
JO|Lenexa 4-13|I413,236
JO|Lexington Twp 0-01|3001,19
JO|Lexington Twp 0-02|3002,1
JO|Lexington Twp 0-03|3003,3
JO|Lexington Twp 0-04|3004,1
JO|Lexington Twp 0-06|3006,15
JO|Lexington Twp 0-09|3009,204
JO|Lexington Twp 0-10|3010,1082
JO|McCamish Twp 0-01|4001,108
JO|McCamish Twp 0-02|4002,292
JO|McCamish Twp 0-04|4004,2
JO|McCamish Twp 0-06|4006,134
JO|McCamish Twp 0-07|4007,276
JO|Merriam 1-01|J101,579
JO|Merriam 1-02|J102,514
JO|Merriam 1-03|J103,201
JO|Merriam 1-04|J104,530
JO|Merriam 2-01|J201,258
JO|Merriam 2-02|J202,2
JO|Merriam 2-03|J203,677
JO|Merriam 2-04|J204,1011
JO|Merriam 3-01|J301,1233
JO|Merriam 3-02|J302,1042
JO|Merriam 4-01|J401,1341
JO|Merriam 4-02|J402,501
JO|Merriam 4-03|J403,628
JO|Mission 1-01|K101,657
JO|Mission 1-02|K102,1061
JO|Mission 2-01|K201,1131
JO|Mission 2-02|K202,1097
JO|Mission 3-01|K301,1270
JO|Mission 3-02|K302,532
JO|Mission 4-01|K401,697
JO|Mission 4-02|K402,783
JO|Mission 4-03|K403,250
JO|Mission 4-04|K404,311
JO|Mission Hills 0-01|L001,722
JO|Mission Hills 0-02|L002,918
JO|Mission Hills 0-03|L003,589
JO|Mission Hills 0-04|L004,943
JO|Mission Woods 0-01|M001,162
JO|Olathe 1-01|D101,1440
JO|Olathe 1-02|D102,1146
JO|Olathe 1-03|D103,758
JO|Olathe 1-04|D104,1474
JO|Olathe 1-05|D105,1168
JO|Olathe 1-06|D106,1824
JO|Olathe 1-08|D108,2117
JO|Olathe 1-09|D109,1299
JO|Olathe 1-11|D111,1140
JO|Olathe 1-13|D113,976
JO|Olathe 1-14|D114,1059
JO|Olathe 1-15|D115,613
JO|Olathe 1-16|D116,1664
JO|Olathe 1-17|D117,530
JO|Olathe 1-18|D118,1759
JO|Olathe 1-19|D119,657
JO|Olathe 1-20|D120,359
JO|Olathe 1-21|D121,1653
JO|Olathe 1-22|D122,2567
JO|Olathe 1-25|D125,370
JO|Olathe 1-26|D126,12
JO|Olathe 1-27|D127,566
JO|Olathe 1-28|D128,3
JO|Olathe 2-01|D201,708
JO|Olathe 2-02|D202,1171
JO|Olathe 2-03|D203,1034
JO|Olathe 2-04|D204,632
JO|Olathe 2-05|D205,2037
JO|Olathe 2-06|D206,2133
JO|Olathe 2-07|D207,1964
JO|Olathe 2-08|D208,1635
JO|Olathe 2-09|D209,1083
JO|Olathe 2-10|D210,2529
JO|Olathe 2-11|D211,2486
JO|Olathe 2-12|D212,1370
JO|Olathe 2-13|D213,1031
JO|Olathe 2-14|D214,976
JO|Olathe 2-15|D215,1457
JO|Olathe 2-16|D216,1066
JO|Olathe 2-19|D219,12
JO|Olathe 2-21|D221,586
JO|Olathe 2-22|D222,2479
JO|Olathe 2-23|D223,1371
JO|Olathe 2-24|D224,560
JO|Olathe 3-01|D301,751
JO|Olathe 3-02|D302,331
JO|Olathe 3-03|D303,734
JO|Olathe 3-04|D304,1348
JO|Olathe 3-05|D305,1619
JO|Olathe 3-06|D306,872
JO|Olathe 3-07|D307,883
JO|Olathe 3-08|D308,563
JO|Olathe 3-09|D309,753
JO|Olathe 3-10|D310,1355
JO|Olathe 3-11|D311,1530
JO|Olathe 3-12|D312,1
JO|Olathe 3-13|D313,1340
JO|Olathe 3-15|D315,1162
JO|Olathe 3-16|D316,1314
JO|Olathe 3-17|D317,1602
JO|Olathe 3-18|D318,1525
JO|Olathe 3-19|D319,832
JO|Olathe 3-20|D320,1013
JO|Olathe 3-21|D321,1606
JO|Olathe 3-22|D322,1142
JO|Olathe 3-23|D323,1208
JO|Olathe 3-24|D324,664
JO|Olathe 3-25|D325,1247
JO|Olathe 4-01|D401,1788
JO|Olathe 4-02|D402,1803
JO|Olathe 4-03|D403,1876
JO|Olathe 4-04|D404,1158
JO|Olathe 4-05|D405,1514
JO|Olathe 4-06|D406,1237
JO|Olathe 4-07|D407,1238
JO|Olathe 4-08|D408,1186
JO|Olathe 4-09|D409,1681
JO|Olathe 4-10|D410,1095
JO|Olathe 4-11|D411,886
JO|Olathe 4-12|D412,2000
JO|Olathe 4-13|D413,924
JO|Olathe 4-14|D414,1745
JO|Olathe 4-15|D415,173
JO|Olathe 4-16|D416,1358
JO|Olathe 4-17|D417,1315
JO|Olathe Twp 0-01|6001,507
JO|Olathe Twp 0-03|6003,87
JO|Olathe Twp 0-04|6004,6
JO|Olathe Twp 0-05|6005,24
JO|Olathe Twp 0-08|6008,1
JO|Olathe Twp 0-10|6010,16
JO|Olathe Twp 0-11|6011,9
JO|Olathe Twp 0-13|6013,9
JO|Olathe Twp 0-14|6014,5
JO|Olathe Twp 0-16|6016,35
JO|Olathe Twp 0-19|6019,11
JO|Olathe Twp 0-20|6020,1
JO|Olathe Twp 0-21|6021,19
JO|Olathe Twp 0-24|6024,2
JO|Olathe Twp 0-25|6025,1
JO|Olathe Twp 0-26|6026,6
JO|Olathe Twp 0-32|6032,46
JO|Overland Park 1-01|N101,1174
JO|Overland Park 1-02|N102,1395
JO|Overland Park 1-03|N103,1088
JO|Overland Park 1-04|N104,400
JO|Overland Park 1-05|N105,441
JO|Overland Park 1-06|N106,1221
JO|Overland Park 1-07|N107,1387
JO|Overland Park 1-08|N108,1296
JO|Overland Park 1-09|N109,690
JO|Overland Park 1-10|N110,1516
JO|Overland Park 1-11|N111,534
JO|Overland Park 1-12|N112,1475
JO|Overland Park 1-13|N113,924
JO|Overland Park 1-14|N114,1144
JO|Overland Park 1-15|N115,528
JO|Overland Park 1-16|N116,983
JO|Overland Park 1-17|N117,599
JO|Overland Park 1-18|N118,841
JO|Overland Park 1-19|N119,969
JO|Overland Park 1-20|N120,567
JO|Overland Park 1-21|N121,356
JO|Overland Park 1-22|N122,350
JO|Overland Park 1-23|N123,821
JO|Overland Park 1-24|N124,264
JO|Overland Park 1-25|N125,707
JO|Overland Park 1-26|N126,219
JO|Overland Park 1-27|N127,1211
JO|Overland Park 2-01|N201,862
JO|Overland Park 2-02|N202,971
JO|Overland Park 2-03|N203,775
JO|Overland Park 2-04|N204,1147
JO|Overland Park 2-05|N205,786
JO|Overland Park 2-06|N206,941
JO|Overland Park 2-07|N207,694
JO|Overland Park 2-08|N208,723
JO|Overland Park 2-09|N209,950
JO|Overland Park 2-10|N210,1926
JO|Overland Park 2-11|N211,465
JO|Overland Park 2-12|N212,739
JO|Overland Park 2-13|N213,768
JO|Overland Park 2-14|N214,700
JO|Overland Park 2-15|N215,1162
JO|Overland Park 2-16|N216,777
JO|Overland Park 2-17|N217,1048
JO|Overland Park 2-18|N218,1608
JO|Overland Park 2-19|N219,704
JO|Overland Park 2-20|N220,621
JO|Overland Park 2-21|N221,700
JO|Overland Park 2-22|N222,904
JO|Overland Park 2-23|N223,815
JO|Overland Park 2-24|N224,826
JO|Overland Park 2-25|N225,676
JO|Overland Park 2-26|N226,852
JO|Overland Park 2-27|N227,533
JO|Overland Park 2-28|N228,569
JO|Overland Park 2-29|N229,972
JO|Overland Park 2-30|N230,1080
JO|Overland Park 2-31|N231,842
JO|Overland Park 2-32|N232,910
JO|Overland Park 3-01|N301,1458
JO|Overland Park 3-02|N302,1146
JO|Overland Park 3-03|N303,658
JO|Overland Park 3-04|N304,1098
JO|Overland Park 3-05|N305,1200
JO|Overland Park 3-06|N306,1673
JO|Overland Park 3-07|N307,1215
JO|Overland Park 3-08|N308,1364
JO|Overland Park 3-09|N309,1330
JO|Overland Park 3-10|N310,691
JO|Overland Park 3-11|N311,1087
JO|Overland Park 3-12|N312,939
JO|Overland Park 3-13|N313,1891
JO|Overland Park 3-14|N314,1411
JO|Overland Park 3-15|N315,864
JO|Overland Park 3-17|N317,1553
JO|Overland Park 3-18|N318,1884
JO|Overland Park 3-19|N319,1304
JO|Overland Park 3-20|N320,1141
JO|Overland Park 3-21|N321,1047
JO|Overland Park 3-22|N322,646
JO|Overland Park 4-01|N401,1388
JO|Overland Park 4-02|N402,1180
JO|Overland Park 4-03|N403,1879
JO|Overland Park 4-04|N404,1547
JO|Overland Park 4-05|N405,1231
JO|Overland Park 4-06|N406,976
JO|Overland Park 4-07|N407,871
JO|Overland Park 4-08|N408,1480
JO|Overland Park 4-09|N409,953
JO|Overland Park 4-10|N410,761
JO|Overland Park 4-11|N411,1439
JO|Overland Park 4-12|N412,1761
JO|Overland Park 4-13|N413,1049
JO|Overland Park 4-14|N414,657
JO|Overland Park 4-15|N415,751
JO|Overland Park 4-16|N416,2180
JO|Overland Park 4-17|N417,1739
JO|Overland Park 4-19|N419,1444
JO|Overland Park 4-20|N420,551
JO|Overland Park 4-21|N421,835
JO|Overland Park 5-01|N501,1299
JO|Overland Park 5-02|N502,1132
JO|Overland Park 5-03|N503,1240
JO|Overland Park 5-04|N504,1604
JO|Overland Park 5-05|N505,2233
JO|Overland Park 5-06|N506,1406
JO|Overland Park 5-07|N507,1562
JO|Overland Park 5-08|N508,2155
JO|Overland Park 5-09|N509,1533
JO|Overland Park 5-10|N510,1099
JO|Overland Park 5-11|N511,1559
JO|Overland Park 5-12|N512,599
JO|Overland Park 5-13|N513,1197
JO|Overland Park 5-14|N514,104
JO|Overland Park 5-15|N515,1845
JO|Overland Park 5-16|N516,827
JO|Overland Park 5-17|N517,530
JO|Overland Park 5-18|N518,1178
JO|Overland Park 5-19|N519,417
JO|Overland Park 6-01|N601,1420
JO|Overland Park 6-02|N602,109
JO|Overland Park 6-03|N603,1188
JO|Overland Park 6-04|N604,1470
JO|Overland Park 6-05|N605,1668
JO|Overland Park 6-06|N606,437
JO|Overland Park 6-07|N607,442
JO|Overland Park 6-08|N608,1431
JO|Overland Park 6-09|N609,810
JO|Overland Park 6-10|N610,370
JO|Overland Park 6-11|N611,1383
JO|Overland Park 6-12|N612,568
JO|Overland Park 6-13|N613,1571
JO|Overland Park 6-14|N614,1384
