text_election_code_2,Count
GN1180,16
GN1984,3
GN1986,16
GN1988,79
GN1990,117
GN1992,1055
GN1994,393
GN1996,1862
GN1998,712
GN2000,3291
GN2002,1307
GN2004,7935
GN2006,2667
GN2007,1
GN2008,16010
GN2010,4622
GN2012,18626
GN2014,7764
GN2016,34535
GN2018,32334
GN2020,152239
GN2022,304345
GN2024,345771
GN4197,13
GN4202,1
GN4291,1
GN4301,10
GN4495,4
GN4693,5
GN4699,3
GN4798,3
MB#383,76
MB/SP,1
MB/WC,4
MB0108,113
MB0110,10
MB0112,121
MB0114,1
MB0115,133
MB0116,161
MB0120,444
MB0121,1994
MB0123,4354
MB0211,11
MB0215,6
MB0216,39
MB0219,1
MB0225,1001
MB0315,24
MB0320,24
MB0322,880
MB0412,541
MB0414,169
MB0416,9
MB0423,3842
MB0424,2403
MB0425,7293
MB0506,18
MB0508,24
MB0513,7
MB0516,58
MB0517,181
MB0518,377
MB0519,455
MB0525,1729
MB0607,6
MB0611,26
MB0613,182
MB0615,45
MB0616,215
MB0618,130
MB0619,61
MB0622,42
MB0623,8045
MB0711,14
MB0719,18
MB0807,4
MB0823,1286
MB0830,46
MB0907,26
MB0915,23
MB0916,60
MB0917,37
MB0918,231
MB0919,344
MB0921,60
MB0922,134
MB1007,99
MB1013,184
MB1107,46
MB1109,6
MB1113,184
MB1205,204
MB1211,9
MB1213,7
MB1301,16
MB1302,59
MB1501,51
MB15B,1
MB1601,14
MB17,99
MB1701,65
MB17LA,56
MB1901,136
MB1995,9
MB2000,1
MB2005,12
MB2006,52
MB2007,110
MB2008,47
MB2009,160
MB2010,37
MB2011,14
MB2012,22
MB2013,164
MB2014,280
MB2015,582
MB2016,254
MB2017,112
MB2018,77
MB2019,235
MB2020,235
MB2022,461
MB2023,6
MB2024,1292
MB229,165
MB231,34
MB232,65
MB233,173
MB242,1
MB25GE,22
MB25SH,282
MB263,10
MB293,5
MB305,263
MB3408,32
MB360,6
MB368,37
MB383,8
MB394,26
MB396,14
MB402,53
MB416,18
MB437,94
MB4604,5
MB464,38
MB468,3
MB490,59
MB501,167
MB509,2
MB5116,41
MB512,319
MB5398,12
MB5410,8
MB5411,9
MB6115,110
MB615,17
MB6215,12
MB9410,4
MBAL06,4
MBAU06,15
MBAUG,48
MBBE07,37
MBBE09,8
MBD423,33
MBHD07,3
MBMV06,10
MBNCO,1
MBOCA,4
MBPC09,9
MBREC,2
MBS615,1
MBSB09,9
MBSD07,45
MBSE09,2
MBSLS,7
MBST06,34
MBST17,15
PP0001,4
PP1992,14
PP2024,16097
PR031,1
PR051,1
PR1986,2
PR1988,1
PR1990,16
PR1992,70
PR1994,95
PR1996,278
PR1998,184
PR2000,329
PR2002,278
PR2004,700
PR2006,283
PR2008,737
PR2010,973
PR2012,1476
PR2014,877
PR2016,2485
PR2018,3262
PR2020,14637
PR2022,100928
PR2024,114609
PR2250,11
PR2259,5
PR2270,7
PR2289,2
PR3105,20
PR3204,4
PR3299,3
PR8200,2
PR8288,3
PR991,1
PRHC06,1
SP,30
SP-263,287
SP 389,25
SP000,5
SP0007,13
SP001,10
SP0012,1
SP0014,2
SP002,6
SP0041,2
SP01,7
SP0101,7
SP0103,9
SP011,7
SP0111,6
SP0112,47
SP012,1
SP0121,1
SP0125,66
SP013,5
SP015,4
SP0202,2
SP021,9
SP0212,1
SP0217,2
SP0218,26
SP0222,1
SP0223,24
SP0225,9310
SP023,6
SP025,200
SP0291,1
SP0293,1
SP0297,1
SP0299,2
SP0301,4
SP0302,7
SP0305,3
SP0316,7
SP0326,1
SP033,52
SP034,6
SP0388,5
SP0403,3
SP0405,22
SP0406,4
SP0408,2
SP041,3
SP0410,17
SP0415,620
SP0417,13
SP0419,33
SP0421,21
SP0423,14
SP0425,1708
SP043,42
SP0489,19
SP0493,48
SP0495,1
SP0501,1
SP0503,16
SP0505,18
SP051,74
SP0510,25
SP0512,4
SP0514,115
SP0517,16
SP052,10
SP0523,156
SP0524,1883
SP0525,2858
SP054,12
SP057,20
SP0599,3
SP06,4
SP0606,9
SP0607,55
SP0609,1
SP0614,4
SP0616,3
SP0623,206
SP0693,2
SP0696,1
SP0699,2
SP06AT,2
SP0709,7
SP0717,7
SP0718,2
SP0723,63
SP08,6
SP0801,6
SP0802,2
SP0805,8
SP0813,2
SP0815,1
SP0819,22
SP0820,21
SP0821,19
SP0822,187
SP0823,451
SP0830,49
SP09,1
SP0901,11
SP0904,2
SP0905,2
SP0906,3
SP0920,1
SP09EL,2
SP1,2
SP10,4
SP100,1
SP1009,10
SP1010,3
SP1014,23
SP1017,1
SP1018,8
SP1020,16
SP1022,10
SP1023,39
SP1025,1
SP1031,2
SP105,38
SP1070,2
SP1079,1
SP1090,1
SP11,1
SP1105,6
SP1109,1
SP111,227
SP1112,4
SP1113,3
SP1115,19
SP112,39
SP1123,1
SP1129,3
SP114,4
SP1149,1
SP1160,10
SP1179,2
SP1205,1
SP1209,3
SP1210,9
SP1213,2
SP1214,2
SP1215,1
SP1218,4
SP1219,1
SP1250,3
SP1270,3
SP1289,7
SP1298,1
SP1299,2
SP1300,3
SP1319,3
SP14,5
SP1401,1
SP14MU,2
SP1694,1
SP1697,1
SP17,1
SP1794,4
SP19,18
SP1993,3
SP1997,2
SP1998,1
SP1999,3
SP2000,13
SP2001,13
SP2002,23
SP2003,2
SP2004,1
SP2005,15
SP2006,8
SP2007,474
SP2008,12
SP2009,101
SP201,3
SP2010,25
SP2011,8
SP2012,88
SP2013,89
SP2014,129
SP2015,63
SP2016,76
SP2017,82
SP2018,70
SP2019,148
SP2020,7
SP2021,123
SP2022,151
SP2023,1666
SP2024,693
SP2025,864
SP203,7
SP206,3
SP2104,4
SP2197,1
SP220,2
SP2201,2
SP2249,2
SP2260,5
SP2263,3
SP2289,2
SP2299,6
SP22MN,22
SP23,6
SP2396,1
SP2398,3
SP24,25
SP2406,3
SP244,2
SP245,118
SP2498,1
SP24ST,320
SP2503,1
SP2505,1
SP251,9
SP252,7
SP257B,49
SP258,18
SP2597,1
SP264,1
SP2690,1
SP2691,1
SP282,3
SP289,1
SP2895,1
SP2997,1
SP3,4
SP306,14
SP309,116
SP311,149
SP312,20
SP3260,4
SP330,15
SP3319,4
SP3353,2
SP3357,7
SP336,30
SP34,3
SP3425,206
SP344,12
SP35,6
SP350,1
SP360,94
SP363,4
SP371,10
SP381,1
SP385,34
SP3882,19
SP3895,1
SP39,2
SP396,14
SP3984,1
SP40,3
SP4024,30
SP405,9
SP406,3
SP408B,47
SP4103,3
SP410B,214
SP418R,24
SP419,222
SP4197,3
SP420,16
SP421,10
SP4219,1
SP4296,1
SP43,2
SP4301,3
SP434,6
SP4400,23
SP443,16
SP448,30
SP4495,4
SP4522,25
SP459,9
SP4604,2
SP4610,6
SP4693,1
SP4699,5
SP476,1
SP4792,2
SP4798,6
SP482,2
SP487,2
SP4892,287
SP49,5
SP5,1
SP508,9
SP5110,6
SP52,13
SP5200,1
SP5210,5
SP5220,1
SP5230,3
SP524,267
SP5249,1
SP5298,6
SP54,3
SP56,2
SP5608,5
SP5702,6
SP5812,2
SP5900,7
SP6011,6
SP6012,14
SP6108,2
SP6109,18
SP6149,3
SP6179,2
SP6208,2
SP6229,1
SP6279,3
SP6303,3
SP6309,7
SP6312,9
SP6314,8
SP6402,1
SP6501,21
SP6507,41
SP6705,4
SP6810,2
SP686,2
SP6899,11
SP696,1
SP7,5
SP7279,1
SP7290,2
SP7524,22
SP7991,2
SP8195,1
SP8319,1
SP8505,1
SP893,1
SP911,1
SP9149,1
SP9199,5
SP9200,20
SP9263,4
SP931,1
SP9310,2
SP9506,1
SP9510,3
SP953,14
SP961,5
SP9694,1
SP971,2
SP9710,28
SP972,4
SP9805,3
SP981,2
SP9813,3
SP9902,1
SP9903,1
SP9904,3
SP991,2
SP992,2
SP993,8
SP994,31
SP996,1
SPA UB,1
SPAB05,3
SPAB07,2
SPAC02,2
SPB072,14
SPB244,403
SPB339,102
SPB434,20
SPBA15,2
SPBC07,2
SPBC12,1
SPBCL6,5
SPBE07,14
SPBE17,4
SPBU15,2
SPC268,2
SPC311,2
SPC331,10
SPC415,1
SPCE,1
SPCH05,2
SPCITY,2
SPCR07,11
SPCV,1
SPCV21,2
SPCW12,45
SPDB07,5
SPDWES,3
SPE,13
SPEB04,4
SPEL06,17
SPEU07,6
SPF511,2
SPFB01,2
SPFC21,4
SPGM07,20
SPGN17,1007
SPGO,1
SPHB06,2
SPHB07,1
SPHO1,7
SPHS17,13
SPLC09,2
SPLIB,1297
SPLLIB,1
SPLR04,1
SPMC,1
SPMPCI,6
SPMPTX,18
SPMV22,1
SPOBO6,1
SPOC07,1
SPOZ,430
SPPL07,2
SPR21,42
SPRB04,2
SPRB05,6
SPRB97,1
SPRH04,1
SPSB05,4
SPSB07,13
SPSBF6,3
SPSC07,13
SPSCH,6
SPSD,15
SPSL05,1
SPSL09,2
SPSQ09,1
SPSS,2
SPST10,1
SPST11,1
SPST16,1
SPSTQ,1
SPTH09,4
SPUQ07,2
SPVC07,1
SPWF18,13
