precinctPart,Count
SN|41 North Tecumseh 450-A|01,646
SN|42 South Tecumseh 450-B|01,575
SN|43 Pawnee 450-B|01,771
SN|44 Kaw 450-A|01,732
SN|45 Peck 450-A|01,442
SN|46 East Peck 450-A|01,445
SN|47 Kiowa 450-B|01,978
SN|48 Cheyenne 450-A|01,751
SN|49 Ponca 450-B|01,429
SN|5/1 501-1|04,433
SN|5/10 450-B|02,711
SN|5/11 450-A|01,663
SN|5/14 450-A|02,447
SN|5/15 450-B|02,195
SN|5/2 501-1|01,482
SN|5/3 501-1|01,444
SN|5/4 501-1|01,449
SN|5/5 501-1|01,538
SN|5/6 501-1|01,435
SN|5/7 501-1|01,413
SN|5/8 450-B|02,106
SN|5/8 501-1|05,270
SN|5/9 450-B|01,438
SN|5/9 501-1|03,262
SN|5/91 450-B|01,222
SN|52 Deer Creek 450-A|01,14
SN|52 Deer Creek 450-B|02,21
SN|53 Pauline 450-C|02,266
SN|54 West Potter 437-B|01,96
SN|55 Central Pauline 437-B|01,153
SN|56 Northwest Monmouth 450-C|01,527
SN|57 Northeast Monmouth 450-C|01,776
SN|58 South Monmouth 434-1|01,1
SN|58 South Monmouth 450-C|02,953
SN|59 N Central Monmouth 450-C|01,376
SN|6/1 501-1|01,469
SN|6/2 501-1|01,580
SN|6/3 501-2|01,502
SN|6/4 501-2|01,639
SN|6/5 501-2|01,511
SN|6/6 501-2|01,425
SN|6/7 437-B|02,23
SN|6/7 501-2|03,379
SN|6/8 501-1|02,718
SN|6/9 437-B|01,510
SN|6/9 450-C|02,963
SN|62 Forbes 450-C|01,99
SN|63 Montara 437-B|01,682
SN|63 Montara 450-C|02,11
SN|64 Cullen 437-B|01,766
SN|65 Wakarusa 437-B|01,592
SN|65 Wakarusa 450-C|02,146
SN|66 Kingston 450-C|01,195
SN|7/1 501-2|01,483
SN|7/10 501-3|02,434
SN|7/11 501-2|01,370
SN|7/11 501-3|02,248
SN|7/2 501-2|01,515
SN|7/3 501-2|02,574
SN|7/4 501-3|01,536
SN|7/5 501-2|01,332
SN|7/5 501-3|02,89
SN|7/6 501-2|01,404
SN|7/7 501-2|01,423
SN|7/9 501-3|01,345
SN|72 City of Auburn 437-B|01,788
SN|73 Meadowlark 437-B|01,920
SN|74 Buffalo 330-1|01,33
SN|74 Buffalo 330-2|02,132
SN|74 Buffalo 437-B|03,527
SN|8/1 501-2|01,466
SN|8/10 501-3|01,393
SN|8/11 501-3|01,566
SN|8/2 501-2|01,476
SN|8/3 501-2|01,541
SN|8/4 501-2|01,534
SN|8/5 501-3|03,740
SN|8/6 501-3|01,384
SN|8/7 501-2|01,503
SN|8/8 501-2|01,430
SN|8/9 501-3|03,529
SN|80 Gaillardia 437-A|01,843
SN|81 Dover 321-2|01,63
SN|81 Dover 330-1|02,449
SN|81 Dover 437-B|03,60
SN|82 Willard 321-2-W|02,31
SN|82 Willard 321-2|01,361
SN|82 Willard 330-1|03,26
SN|82 Willard 437-A|04,92
SN|83 Ichabod Wsbn 437-C|02,13
SN|84 Yucca 330-1|01,73
SN|84 Yucca 437-B|02,183
SN|85 Aldersgate 437-C|01,373
SN|86 Sunflower 437-C|01,1162
SN|87 Washburn 437-B|01,586
SN|87 Washburn 437-C|02,276
SN|89 North Mission 437-A|01,187
SN|9 East Silver Lake 372-S|02,542
SN|9 East Silver Lake 372|01,303
SN|9/1 501-2|02,140
SN|9/10 501-2|01,313
SN|9/10 501-3|02,556
SN|9/11 501-2|01,430
SN|9/12 501-2|01,296
SN|9/2 501-2|01,443
SN|9/2 501-3|02,8
SN|9/3 501-2|01,493
SN|9/3 501-3|02,240
SN|9/4 501-2|01,584
SN|9/5 501-2|01,598
SN|9/6 501-3|01,613
SN|9/8 501-3|02,900
SN|9/9 501-2|01,386
SN|90 South Mission 437-B|01,454
SN|90 South Mission 437-C|02,57
SN|91 Central Mission 437-C|01,777
SN|92 Sherwood 437-C|01,552
SN|93 South Sherwood 437-C|01,569
SN|94 Indian Hills 437-C|01,651
SN|95 York 437-C|01,686
SN|96 Vaquero 437-A|02,1
SN|96 Vaquero 437-C|01,452
SN|97 York Outer 437-C|01,73
SN|99 Verbena 437-A|01,113
"ST|Big Bow Twp, CC 3,  USD 452|01",124
"ST|Johnson City CC 3, USD 452|03",160
"ST|Johnson City, CC 1, USD 452|01",156
"ST|Johnson City, CC 2, USD 452|02",338
"ST|Manter City, CC 1, USD 452|01",85
"ST|Manter Twp, CC 1, USD 452|02",58
"ST|Stanton Twp, CC 1, USD 452|04",11
"ST|Stanton Twp, CC 2, USD 452|05",56
"ST|Stanton Twp, CC 3, USD 452|07",4
"ST|Stanton Twsp, CC 2, USD 452|06",32
SU|Argonia City 359/1|01,216
SU|Argonia City 359/3|02,101
SU|Avon Twnshp 353/3|01,196
SU|Avon Twnshp 358/2|02,8
SU|Avon Twnshp 358/3|03,28
SU|Belle Plaine City 357/1|01,501
SU|Belle Plaine City 357/2|02,70
SU|Belle Plaine City 357/3|03,453
SU|Belle Plaine Twnshp H 79 357/1|02,60
SU|Belle Plaine Twnshp H 79 357/2|03,315
SU|Belle Plaine Twnshp H 79 357/3|04,72
SU|Bluff Twnshp 359/3|01,6
SU|Bluff Twnshp 360|02,40
SU|BP Twnshp H79 263/3 BP DD|06,4
SU|BP Twnshp H79 263/3 Cowskin DD|05,349
SU|BP Twnshp H79 263/3 Pt A|01,1
SU|BP Twnshp H79 263/3|01,119
SU|BP Twnshp H79 357/1 Cowskin DD|07,202
SU|BP Twnshp H79 357/2 Cowskin DD|08,16
SU|BP Twnshp H82 263/3 BP DD|01,9
SU|BP Twnshp H82 263/3 Pt A|01,1
SU|Caldwell Twnshp 360|01,101
SU|Caldwell W1 360|01,238
SU|Caldwell W2 360|01,447
SU|Chikaskia Twnshp 359/3|01,18
SU|Chikaskia Twnshp 360|02,24
SU|Conway Sprns (ConwayTwsp)356/2|01,298
SU|Conway Sprns (ConwayTwsp)356/3|02,222
SU|Conway Twnshp H116 356/2|01,34
SU|Conway Twnshp H116 356/3|02,30
SU|Conway Twnshp H79 264|01,1
SU|Conway Twnshp H79 356/1|02,140
SU|Conway Twnshp H79 356/2|03,23
SU|Conway Twnshp H79 356/3|04,14
SU|ConwaySprngs Springdale 356/3|01,233
SU|Creek Twnshp 356/3|01,77
SU|Creek Twnshp 359/2|02,62
SU|Dixon Twnshp 359/2|01,70
SU|Dixon Twnshp 359/3|02,58
SU|Downs Twnshp H79 353/3|01,79
SU|Downs Twnshp H80 353/3|01,24
SU|Downs Twnshp H80 360|02,17
SU|Eden Twnshp H116 356/3|01,20
SU|Eden Twnshp H116 359/2|02,7
SU|Eden Twnshp H79 331/5|01,129
SU|Eden Twnshp H79 331/6|02,133
SU|Eden Twnshp H79 356/1|03,16
SU|Eden Twnshp H79 356/3|04,12
SU|Eden Twnshp H79 359/2|05,3
SU|Falls Twnshp 360|01,119
SU|Falls Twnshp 509|02,2
SU|Geuda Springs City 358/3|01,79
SU|Gore Twnshp H79 263/3|01,220
SU|Gore Twnshp H79 358/2|02,14
SU|Gore Twnshp H79 463/1|03,39
SU|Gore Twnshp H79 463/2|04,64
SU|Gore Twnshp H82-32 263/3|01,237
SU|Gore Twnshp H82 263/3|01,168
SU|Greene Twnshp 353/3|01,24
SU|Greene Twnshp 358/3|02,24
SU|Greene Twnshp 509|03,10
SU|Guelph Twnshp 509|01,114
SU|Harmon Twnshp 353/3|01,47
SU|Harmon Twnshp 357/3|02,162
SU|Hunnewell City 509|01,48
SU|Illinois Twnshp 264|01,90
SU|Illionis Twnshp 356/2|02,34
SU|Jackson Twnshp H79 353/3|01,23
SU|Jackson Twnshp H80 353/3|01,69
SU|Jackson Twnshp H80 509|02,15
SU|London Twnshp 264|02,130
SU|London Twnshp 353/3|03,21
SU|London Twnshp 357/2|04,291
SU|London Twp 263/3 Peck Imp Dist|05,69
SU|London Twshp 263/3|01,57
SU|Mayfield City 353/3|01,70
SU|Milan City 359/2|01,34
SU|Morris Twnshp 359/3|01,20
SU|Mulvane City 263/3|01,519
SU|Mulvane Cy 263/3 H79 exclave B|02,2
SU|Mulvane Cy 263/3H79 Cowskin DD|01,6
SU|Mulvane Cy Exclave A 263/3 H82|01,2
SU|Osborne Twnshp 353/3|01,116
SU|Oxford 358/1|01,206
SU|Oxford 358/2|02,509
SU|Oxford Twnshp 358/1|01,39
SU|Oxford Twnshp 358/2|02,75
SU|Oxford Twnshp 358/3|03,45
SU|Palestine Twnshp 357/3|02,30
SU|Palestine Twnshp 358/2|03,42
SU|Palestine Tws 357/1 Cowskin DD|04,35
SU|Palestine Tws 357/3 Cowskin DD|05,24
SU|Ryan Twnshp 356/2|01,1
SU|Ryan Twnshp 356/3|02,7
SU|Ryan Twnshp 359/2|03,13
SU|Ryan Twnshp 359/3|04,40
SU|Seventy-six Twnshp 353/3|01,172
SU|Seventy-six Twnshp 357/3|02,36
SU|South Haven City 509|01,218
SU|South Haven Twnshp 360|01,3
SU|South Haven Twnshp 509|02,120
SU|Springdale Twnshp 356/2|01,51
SU|Springdale Twnshp 356/3|02,209
SU|Springdale Twnshp 359/2|03,2
SU|Sumner Twnshp 353/3|01,27
SU|Sumner Twnshp 356/2|02,52
SU|Valverde Twnshp H80 358/3|01,84
SU|Valverde Twnshp H80 509|02,2
SU|Walton Twnshp 358/3|01,18
SU|Walton Twnshp 470|02,52
SU|Walton Twnshp 509|03,51
SU|Wellington City H80 353/1 H80|01,257
SU|Wellington City H80 353/1|01,1655
SU|Wellington City H80 353/2 H80|02,2098
SU|Wellington City H80 353/3 H80|03,690
SU|Wellington City H80 353/3|02,180
SU|Wellington Lake Exclave 353/3|01,3
SU|Wellington Twnshp H79 353/3|01,163
SU|Wellington Twnshp H80 353/3|01,83
SU|Wellington Twnshp H80A 353/3|01,14
SU|Wellington Twnsp H80 PtA 353/3|01,5
SV|Banner|01,101
SV|Center 1|01,38
SV|Center 2|01,250
SV|Harmony|01,64
SV|Hugoton 1|01,513
SV|Hugoton 2|02,830
SV|Hugoton 3|03,901
SV|Moscow City|01,144
SV|Moscow Rural|03,207
SV|Moscow USD210|02,18
SV|Pioneer|02,47
SV|Voorhees|01,121
SV|West Center|01,104
SW|Fargo Township 1|01,98
SW|Fargo Township 2|01,66
SW|Fargo Township 3|01,23
SW|Fargo Township 4 (480)|01,16
SW|Fargo Township 4 (483)|02,326
SW|Kismet City|01,220
SW|Liberal Township 1 (209)|01,2
SW|Liberal Township 1 (480)|02,157
SW|Liberal Township 2  (483)|03,1
SW|Liberal Township 2 (209)|01,10
SW|Liberal Township 2 (480)|02,59
SW|Liberal Township 3 (480)|01,81
SW|Liberal Township 4 (480)|01,64
SW|Liberal Township 4 (483)|02,17
SW|Liberal Township 5 (480)|01,54
SW|Liberal Township 5 (483)|02,7
SW|Seward Township 1 (209)|01,9
SW|Seward Township 1 (483)|03,4
SW|Seward Township 1 (507/2)|05,13
SW|Seward Township 1 (507/3)|04,22
SW|Seward Township 2 (374)|01,21
SW|Seward Township 2 (483)|02,30
SW|Seward Township 2 (507/2)|03,3
SW|Seward Township 3 (483)|01,8
SW|Seward Township 3 (483/2)|02,17
SW|Ward 1 Precinct 1|01,1033
SW|Ward 1 Precinct 2|01,1771
SW|Ward 1 Precinct 3|01,1082
SW|Ward 2|01,992
SW|Ward 3|01,1092
SW|Ward 4|01,606
SW|Ward 5|01,593
SW|Ward 6 Precicnt 1|01,1552
SW|Ward 6 Precinct 2|01,1266
TH|Barrett Twp-USD 314|02,61
TH|Barrett Twp-USD 315|01,19
TH|Brewster City-USD 314|01,207
TH|East Hale Twp-USD 314|02,30
TH|East Hale Twp-USD 315|01,57
TH|East Morgan Twp-USD 315|01,206
TH|Gem City-USD 315|01,83
TH|Kingery Twp-USD 275|01,30
TH|Kingery Twp-USD 314|03,27
TH|Kingery Twp-USD 315|02,2
TH|Lacey Twp-USD 315|02,29
TH|Menlo City-USD 316|01,25
TH|Menlo Twp-USD 274|03,2
TH|Menlo Twp-USD 315|05,1
TH|Menlo Twp-USD 316|02,23
TH|North Randall Twp-USD 274|01,17
TH|North Randall TWp-USD 315|02,36
TH|Oakley City-USD 274|01,29
TH|Precinct 2 Ward I|01,731
TH|Precinct 2 Ward II|02,735
TH|Precinct 2 Ward III|03,1104
TH|Precinct 2 Ward IV|04,1033
TH|Rexford City-USD 316|01,113
TH|Rovohl Twp-USD 315|01,129
TH|Smith Twp-USD 316|03,39
TH|South Randall Twp-USD 274|02,138
TH|South Randall Twp-USD 291|03,15
TH|Summers Twp-USD 274|01,34
TH|Summers Twp-USD 275|02,7
TH|Summers Twp-USD 315|03,91
TH|Wendell Twp-USD 315|01,15
TH|Wendell Twp-USD 316|02,27
TH|West Hale Twp-USD 314|02,49
TH|West Morgan Twp-USD 315|01,304
TR|Collyer City|01,64
TR|Collyer Township|01,141
TR|East Ogallah Twp USD 208|01,17
TR|East Ogallah Twp USD 388|02,34
TR|Ogallah Township USD 208|01,93
TR|Ogallah Township USD 388|02,27
TR|South Collyer Twp USD 106|02,9
TR|South Collyer Twp USD 208|01,10
TR|South Ogallah Twp USD 106|03,9
TR|South Ogallah Twp USD 208|01,31
TR|South Ogallah Twp USD 388|02,27
TR|South Ogallah Twp USD 395|04,1
TR|South WaKeeney Twp USD 106|02,10
TR|South WaKeeney Twp USD 208|01,44
TR|WaKeeney City Central|01,407
TR|WaKeeney City East|01,432
TR|WaKeeney City West|01,443
TR|WaKeeney Township|01,250
WA|000010-Harrison Twp (241)|01,47
WA|000020-Sharon Springs P1 (241)|01,253
WA|000020-SS Twp P3 (241)|01,34
WA|000030-Sharon Springs P2 (241)|01,327
WA|000030-SS Twp P4 (241)|01,117
WA|000030-SS Twp P4 (242)|02,2
WA|000040-Wallace City (241)|01,38
WA|000040-Wallace Twp (241)|01,75
WA|000040-Wallace Twp (275)|02,13
WA|000050-Weskan Twp (241)|01,20
WA|000050-Weskan Twp (242)|02,234
WB|Alma City 329-2|01,217
WB|Alma City 329-4|02,68
WB|Alma City 329-5|03,321
WB|Alma Twp 329-2|01,86
WB|Alma Twp 329-4|02,154
WB|Alma Twp 329-5|03,62
WB|Alta Vista 417|01,289
WB|Chalk 329-4|03,2
WB|Chalk 330-3 & 6|01,14
WB|Chalk 417|02,20
WB|Esk 330-3 & 6|01,323
WB|Farmer 329-4|01,72
WB|Farmer 417|02,4
WB|Garfield 329-4|01,30
WB|Garfield 417|02,80
WB|Hessdale  329-1|01,15
WB|Hessdale  329-4|02,31
WB|Hessdale 330-3&6|03,21
WB|HV 330-2 & 5|01,142
WB|Kaw 320|01,69
WB|Kaw 321|02,121
WB|Kaw 329-2|03,15
WB|Keene  329-1|01,11
WB|Keene  330-2 & 5|03,63
WB|Keene  330-3 & 6|04,26
WB|Keene 330-1 & 4|02,346
WB|LWID  330-3&6|04,117
WB|Maple Hill 321|01,45
WB|Maple Hill 329-1|02,104
WB|Maple Hill 329-3|03,33
WB|Maple Hill 329-6|04,108
WB|McFarland  329-1|01,16
WB|McFarland  329-2|02,39
WB|McFarland 329-5|05,3
WB|MF City 329-1|01,184
WB|MF City 329-5|05,18
WB|MH City 329-3|01,456
WB|MH City 329-6|06,3
WB|MH Twp 330-1 & 4|05,131
WB|Paxico  320|01,3
WB|Paxico  329-2|03,103
WB|Paxico  329-6|04,163
WB|Paxico 329-1|02,84
WB|Paxico FVID 329-1|05,58
WB|Plumb 330-2 & 5|02,277
WB|PX City 329-6|01,145
WB|Wab Twp 320|01,301
WB|Wab Twp 320x|04,32
WB|Wab Twp 329-2|02,50
WB|Wab Twp 329-4|03,76
WB|Washington - 329-4|01,68
WB|Wilm Twp 330-2&5|02,23
WB|Wilm Twp 330-3&6|03,99
WH|NE USD 466|00,1
WH|PREC 1 CITY|01,357
WH|PREC 1 COUNTY|02,70
WH|PREC 2 CITY|01,451
WH|PREC 2 COUNTY|01,95
WH|PREC 3-467-1|01,99
WH|PREC 3-467-2|02,169
WH|SE USD 466|00,4
WL|USD 387-114|01,257
WL|USD 387-114|02,61
WL|USD 387-225|01,264
WL|USD 387-225|03,28
WL|USD 387-336|01,135
WL|USD 387-336|02,259
WL|USD 447|01,69
WL|USD 461-114|01,554
WL|USD 461-225|01,229
WL|USD 461-225W4|01,505
WL|USD 461-336|01,410
WL|USD 461-336|02,114
WL|USD 484-114|01,574
WL|USD 484-114|02,17
WL|USD 484-225 W1|01,313
WL|USD 484-225 W2|01,111
WL|USD 484-225 W3|01,142
WL|USD 484-225 W4|02,280
WL|USD 484-225|01,37
WL|USD 484-225|02,86
WL|USD 484-336-2|03,43
WL|USD 484-336|01,427
WL|USD 484-336|02,50
WL|USD 484-336|03,73
WL|USD 484-3362|03,25
WO|2T/Toronto City|01,183
WO|3Y/YC Ward #1 (366 ALG)|01,215
WO|3Y/YC Ward #1 366 ALG|02,284
WO|3Y/YC Ward #2 366 ALG|01,407
WO|Center Twp/366 ALG /1|03,29
WO|Center Twp/366 ALG /3|04,147
WO|Center Twp/366 ALG/1|01,169
WO|Center Twp/366 ALG/3|02,118
WO|Center Twp/387/6 7/ 1|05,1
WO|Liberty Twp/245/2 7/3|01,5
WO|Liberty Twp/366 ALG /3|04,77
WO|Liberty Twp/366 ALG/1|03,27
WO|Neosho Falls City|01,79
WO|Neosho Falls/245/2 7/1|01,3
WO|Neosho Falls/366 ALG/1|03,26
WO|NF/Piqua/258/1 7/1|01,23
WO|NF/Piqua/366 ALG/1|02,144
WO|North Twp/245/4 7/3|01,7
WO|North Twp/245/6 7/3|02,6
WO|North Twp/366 ALG /3|04,27
WO|North Twp/366 ALG/3|03,1
WO|Perry Twp/258/1 7/1|01,13
WO|Perry Twp/366 ALG/1|02,60
WO|Perry Twp/387/6 7/1|03,1
WO|Toronto/366 ALG/3|01,69
WO|Toronto/386/257/3|02,2
WO|Toronto/389/3 7/3|03,124
WO|Toronto/484/367/3|04,5
"WS|Barnes City, 223.3|01",84
"WS|Barnes Township, 223.3|01",8
"WS|Barnes Township, 223.4|02",19
"WS|Barnes Township, 498.3-6|03",9
"WS|Brantford Township, 109.2-5|04",8
"WS|Brantford Township, 223.1|01",2
"WS|Brantford Township, 224.3|02",53
"WS|Char Twp, 223.4, Hanover Hosp|05",21
"WS|Char Twp, 223.6, Hanover Hosp|06",5
"WS|Charleston Township, 108.2-5|01",12
"WS|Charleston Township, 223.4|02",6
"WS|Charleston Township, 223.6|03",4
"WS|Clifton City, 224.1|02",22
"WS|Clifton City, 224.2|01",166
"WS|Clifton Township, 224.3|02",53
"WS|Clifton Township, 224.6|03",14
"WS|Coleman Township, 108.1-4|01",34
"WS|Coleman Township, 223.1|02",7
"WS|Farmington Twp, 108.1-4|01",44
"WS|Farmington Twp, 108.2-5|02",71
"WS|Frank Twp, 223.6, Hanover Hosp|03",17
"WS|Franklin Township, 108.1-4|01",17
"WS|Franklin Township, 223.6|02",25
"WS|Grant Township, 108.1-4|01",27
"WS|Grant Township, 224-3|02",2
"WS|Greenleaf City, 108.3-6|01",158
"WS|Greenleaf Township, 108.3-6|01",22
"WS|Greenleaf Township, 223.3|03",36
"WS|Haddam City, 108.1-4|01",59
"WS|Haddam Township, 108.1-4|01",40
"WS|Hanover City, 223.4|01",106
"WS|Hanover City, 223.5|02",236
"WS|Hanover City, 223.6|03",82
"WS|Hanover Township, 223.4|01",85
"WS|Hanover Township, 223.6|02",80
"WS|Highland Township, 108.1-4|01",17
"WS|Hollenberg City, 223.6|01",9
"WS|Indep Twp, 223.6, Hanover Hosp|02",70
"WS|Independence Twp, 223.6|01",9
"WS|Kimeo Township, 223.3|01",31
"WS|Lincoln Township, 223.3|01",20
"WS|Lincoln Township, 498.3-6|02",9
"WS|Linn City, 223.1|01",96
"WS|Linn City, 223.2|02",87
"WS|Linn Township, 223.1|01",65
"WS|Linn Township, 223.2|02",38
"WS|Little Blue Township, 223.4|02",47
"WS|Logan Township, 108-2-5|01",14
"WS|Logan Township, 108.3-6|02",69
"WS|Lowe Township, 108.1-4|01",47
"WS|Mahaska City, 108.1-4|01",38
"WS|Mill Creek Township, 108.1-4|01",58
"WS|Morrowville City, 108.1-4|01",79
"WS|Palmer City, 223.2|01",92
WS|Sheridan Township 223.3|03,9
"WS|Sheridan Township, 223.2|01",28
"WS|Sheridan Township, 224.3|02",31
"WS|Sherman Township, 223.2|01",19
"WS|Sherman Township, 223.3|02",83
"WS|Sherman Township, 224.3|03",5
"WS|Strawberry Twp, 108.1-4|01",2
"WS|Strawberry Twp, 223.1|03",63
"WS|Strawberry Twp, 224.3|04",2
WS|Strawberry Twp. 223.2|02,16
"WS|Union Township, 108.1-4|01",15
"WS|Vining City, 224.1|01",4
"WS|Washington City, 108.2-5|01",442
"WS|Washington City, 108.3-6|02",220
"WS|Washington Twp, 108.1-4|01",17
"WS|Washington Twp, 108.2-5|02",37
"WS|Washington Twp, 108.3-6|03",80
"WS|Washington Twp, 223.1|04",8
WY|BS01-01.204|4,1234
WY|BS02-01.204|4,1225
WY|BS03-01.204|4,1401
WY|BS04-01.204|4,1412
WY|DW01-01.204|4,39
WY|ED01-01.204|4,2704
WY|ED02-01.204|4,403
WY|ED02-02.500|5,9
WY|KC01-01.500-FF|5-2,1
WY|KC01-01.500|5,287
WY|KC01-02.500|5,368
WY|KC01-03.500-KV|5-1,10
WY|KC01-03.500|5,227
WY|KC01-05.500-KV|5,35
WY|KC02-01.500-FF|5-2,1
WY|KC02-01.500|5,490
WY|KC02-02.500|5,330
WY|KC02-03.500|5,89
WY|KC02-04.500|5,487
WY|KC02-05.500|5,641
WY|KC02-06.500|5,25
WY|KC03-01.500|5,931
WY|KC03-02.500|5,950
WY|KC03-03.500|5,174
WY|KC03-04.500|5,655
WY|KC03-05.500|5,53
WY|KC04-01.500|5,844
WY|KC04-02.500|5,383
WY|KC04-03.500|5,602
WY|KC04-04.500|5,1017
WY|KC05-01.500|5,991
WY|KC05-02.500|5,482
WY|KC05-03.500|5,464
WY|KC05-04.500|5,543
WY|KC05-05.500|5,522
WY|KC06-01.500-KV|5-1,626
WY|KC06-02.500-KV|5-1,265
WY|KC06-02.500|5,1
WY|KC07-01.500|5,563
WY|KC07-02.500|5,461
WY|KC07-03.500-KV|5-1,170
WY|KC07-03.500|5,429
WY|KC07-04.202-KV|2-1,1
WY|KC07-04.202|2,944
WY|KC07-04.500-KV|5-1,8
WY|KC07-05.500-KV|5-1,169
WY|KC07-05.500|5,43
WY|KC07-06.202|2,96
WY|KC07-06.500|5,1033
WY|KC07-07.202|2,32
WY|KC07-07.500|5,461
WY|KC07-08.500-KV|5-1,255
WY|KC07-08.500|5,700
WY|KC07-09.202|2,1206
WY|KC07-10.202|2,501
WY|KC07-10.500|5,111
WY|KC07-11.500-KV|5,1
WY|KC07-11.500|5-1,14
WY|KC08-01.500|5,913
WY|KC08-02.500|5,850
WY|KC08-03.500|5,1182
WY|KC08-04.500|5,1122
WY|KC09-01.500|5,174
WY|KC09-02.500|5,881
WY|KC09-03.500|5,1712
WY|KC09-04.500|5,203
WY|KC09-05.202|2,86
WY|KC09-06.202|2,678
WY|KC09-06.500|5,357
WY|KC09-07.202-KV|2-1,67
WY|KC09-07.202|2,838
WY|KC09-08.202|2,27
WY|KC09-08.500|5,452
WY|KC09-09.500|5,358
WY|KC09-10.500|5,861
WY|KC09-11.500|5,136
WY|KC09-12.204|4,106
WY|KC09-12.500|5,842
WY|KC09-13.500|5,662
WY|KC09-14.204|4,237
WY|KC09-14.500|5,589
WY|KC09-15.500|5,4
WY|KC09-16.203|3,925
WY|KC09-16.204|4,1405
WY|KC09-16.500|5,1
WY|KC09-17.204|4,9
WY|KC09-18.500|5,182
WY|KC09-19.500|5,39
WY|KC09-21.202|2,65
WY|KC09-22.500|5,134
WY|KC09-23.500|5,77
WY|KC09-24.500|5,40
WY|KC09-25.500|5,1097
WY|KC10-01.500|5,889
WY|KC10-02.500|5,862
WY|KC10-03.500|5,66
WY|KC10-04.500|5,613
WY|KC10-05.500|5,1003
WY|KC10-06.500|5,345
WY|KC10-07.500|5,239
WY|KC11-01.500|5,937
WY|KC11-02.500|5,869
WY|KC11-03.500|5,1050
WY|KC11-04.500|5,976
WY|KC11-05.500|5,1143
WY|KC11-06.500|5,758
WY|KC11-07.202|2,44
WY|KC11-07.500|5,580
WY|KC11-08.500|5,1016
WY|KC11-09.500|5,490
WY|KC11-10.500|5,700
WY|KC11-11.500|5,858
WY|KC11-12.500|5,279
WY|KC11-13.500|5,162
WY|KC11-14.500|5,233
WY|KC11-15.500|5,329
WY|KC11-16.500|5,98
WY|KC11-17.500|5,17
WY|KC12-01.500|5,923
WY|KC12-02.500|5,707
WY|KC12-03.500|5,1009
WY|KC12-04.202|2,965
WY|KC12-04.500|5,44
WY|KC12-05.202|2,499
WY|KC12-06.202|2,924
WY|KC12-07.202|2,946
WY|KC12-08.202|2,610
WY|KC12-09.202|2,127
WY|KC12-10.202|2,185
WY|KC12-11.202|2,368
WY|KC12-12.202|2,397
WY|KC12-13.202|2,685
WY|KC12-14.202|2,317
WY|KC12-15.202|2,80
WY|KC12-16.202|2,320
WY|KC13-01.500|5,1053
WY|KC13-02.500|5,858
WY|KC13-03.500|5,464
WY|KC13-04.500|5,446
WY|KC13-05.500|5,144
WY|KC13-06.500|5,207
WY|KC13-07.500|5,542
WY|KC13-08.500|5,658
WY|KC13-09.500|5,882
WY|KC13-10.500|5,86
WY|KC13-11.500|5,672
WY|KC13-12.500|5,619
WY|KC13-13.500|5,275
WY|KC14-01.500|5,922
WY|KC14-02.500|5,459
WY|KC14-03.500|5,414
WY|KC14-04.500|5,796
WY|KC14-05.500|5,755
WY|KC14-06.500|5,958
WY|KC14-07.500|5,1174
WY|KC14-08.203|3,45
WY|KC14-08.500|5,844
WY|KC14-09.203|3,524
WY|KC14-10.203|3,1841
WY|KC14-11.203|3,864
WY|KC14-11.500|5,34
WY|KC14-12.203|3,1877
WY|KC14-13.203|3,1268
WY|KC14-14.203|3,2030
WY|KC14-15.203|3,888
WY|KC14-16.500|5,472
WY|KC14-17.203|3,918
WY|QC01-01.202|2,32
