precinct_part_text_name,Count
CoC P4,841
CoC P5,969
CoC P6,686
"Coleman Township, 108.1-4",34
"Coleman Township, 223.1",7
Colfax,60
Colfax Twp/224/MD6/CC1,17
Colfax Twp/334/MD1/CC1,7
Colfax Twp/379/CC1,1
Collyer City,64
Collyer Township,141
Colony City,285
Colorado 298,86
Columbia (112/2),4
Columbia (327/3),36
Comanche Twp,121
Comanche Twp EHD,197
Concord Twp 239,97
Concord Twp 240,97
Concord Twp/102,33
Concord Twp/443,29
Conkling Twp / 495 / 3-6,4
Conkling Twp / 496 / 246,10
Conway Sprns (ConwayTwsp)356/2,298
Conway Sprns (ConwayTwsp)356/3,222
Conway Twnshp H116 356/2,34
Conway Twnshp H116 356/3,30
Conway Twnshp H79 264,1
Conway Twnshp H79 356/1,140
Conway Twnshp H79 356/2,23
Conway Twnshp H79 356/3,14
ConwaySprngs Springdale 356/3,233
Coolidge City,51
Coolidge T/S,21
Copeland City USD 476,143
Copeland Twp USD 371,9
Copeland Twp USD 476,70
Cora Township,23
"Corinth Twp/272, 2-5",26
"Corinth Twp/272, 3-6",14
"Corinth Twp/392, 3",4
Corning City,154
Cottage Grove 256 All At Large,28
Cottage Grove 258 All At Large,137
Courtland - 426 1 C2 F12,40
Courtland - 426 2 C2 F12,40
Courtland City  CL - 426 1 C2,198
Covert Twp/299,2
"Covert Twp/392, 3",5
Covert Twp/399,1
Crawford 248 25,48
Crawford 248 36,283
Creek Twnshp 356/3,77
Creek Twnshp 359/2,62
Creswell E H12/470,313
Creswell E H12/470/Lakewynds,116
Creswell E H80/470,225
Creswell E H80/Parkerfield/470,308
Creswell W/470,435
Crowe 246 14,47
Crowe 246 36,149
Crystal Plains Township,19
Crystal Twp 110/1/FD3A,37
CT/226/M,18
CT/483/M,52
CTR East 105,85
CTR West 105,136
CU.1 Custer Township,25
Cuba City RI - 109 2/5 C1 F4,106
Cullison USD 438  Comm 3,56
Culver City,75
Culver Twp 239,4
Culver Twp 240/1-4,64
Culver Twp 240/2-5,12
Cunn-Dresden USD 332 Pos. 1,173
Cunn-Rural USD 332 Pos. 2,118
Custer Township/272,11
Custer Township/299,22
Cutler Twp/288/A,138
Cutler Twp/288/B,308
Cutler Twp/290,53
D/011 Parsons 4W1P,301
D/012 Parsons 4W2P,485
D/013 Parsons 4W3P,407
D/014 Parsons 4W4P/503,87
D/014 Parsons 4W4P/506,402
D101.1,1128
D101.2,312
D102.1,1146
D103.1,758
D104.1,400
D104.2,1074
D105.1,1168
D106.1,1824
D108.1,2
D108.2,2115
D109.1,1299
D111.1,1140
D113.1,976
D114.1,1059
D115.1,613
D116.1,1664
D117.1,530
D118.1,1759
D119.1,657
D120.1,359
D121.1,1653
D122.1,110
D122.2,2457
D125.1,370
D126.2,9
D126.3,3
D127.1,566
D128.2,3
D201.1,708
D202.1,1171
D203.1,1034
D204.1,632
D205.1,1479
D205.2,558
D206.1,876
D206.2,1257
D207.1,1325
D207.2,639
D208.1,1635
D209.1,1083
D210.1,2529
D211.1,2486
D212.1,1370
D213.1,1031
D214.1,976
D215.1,1457
D216.1,1066
D219.1,12
D221.1,586
D222.1,2071
D222.2,408
D223.1,1371
D224.1,303
D224.2,257
D301.1,751
D302.1,331
D303.1,734
D304.1,1348
D305.1,1619
D306.1,872
D307.1,883
D308.1,563
D309.1,753
D310.1,1355
D311.1,246
D311.2,1284
D312.1,1
D313.1,521
D313.2,819
D315.1,1162
D316.1,1244
D316.2,70
D317.1,1596
D317.2,6
D318.1,1525
D319.1,832
D320.1,1013
D321.1,1606
D322.1,1142
D323.1,1208
D324.1,664
D325.1,1247
D401.1,1788
D402.1,330
D402.2,1473
D403.1,1876
D404.1,1158
D405.1,1514
D406.1,1237
D407.1,1238
D408.1,1186
D409.1,1681
D410.1,1095
D411.1,886
D412.1,2000
D413.1,924
D414.1,1745
D415.1,173
D416.1,748
D416.2,610
D417.1,1247
D417.2,68
DA - SO City H71 (393-25),1
DA H71 (393-25),92
Dale Twp USD 331 Pos. 5,110
Danville / USD 361,24
Dayton Twp 212/2/FD2,13
Dayton Twp 325/2/FD1,15
Dayton Twp 325/2/FD2,1
DC pct 1/443/H115 A,922
DC pct 1/443/H119 B,896
DC pct 12/443,5
DC pct 2/443/H119 B,1174
DC pct 3/443/H119 B,1554
DC pct 4/443/H115 A,55
Dc pct 4/443/H119 B,2095
DC pct 5/443,2048
DC pct 5/pws/443,574
DC pct 6/443/H115 A,740
DC pct 6/443/H119 B,462
DC pct 6/pws/443/H115 A,826
DC pct 6/pws/443/H119 B,730
DC pct 7/pws/443/H119 A,400
DC pct 7/pws/443/H119 B,51
DC Pct 9/pws/443/H119 A,38
DC Pct 9/pws/443/H119 B,98
DC.1 Dresden City (294),24
DC.2 Dresden City (412SD),6
DE/Dexter City/471/1-4,92
DE/Dexter City/471/2-5,64
Deer Creek 256 All At Large,30
Deer Creek 257,36
Deer Creek 479,21
Deer Creek Twp 110/1/FD3B,9
Deer Creek Twp 325/1/FD1,57
Deerfield City,329
Deerfield Twp,115
Deerhead Twp (Usd 254),11
Del 1 453,4
Del 1 469,913
Delano 10,5
Delano 3,1
Delano 4,2
Delaware 336 2/5,8
Delaware 338 1/4,171
Delaware 338 2/5,175
Delaware 338 3/6,204
Delaware 339 2/5,2
Delaware 377 3/6,2
Delhi Twp/299,18
"Delhi Twp/392, 3",1
Delia - USD 321 1-4,97
Delmore - USD 418,30
Delmore - USD 419,79
Delmore  - USD 400,7
Delphos City,210
Denison City - USD 336,103
Denton City,98
Derby 101,1306
Derby 102,2
Derby 103,1085
Derby 104,1330
Derby 106,6
Derby 107,1
Derby 109,451
Derby 201,965
Derby 202,2060
Derby 203,1672
Derby 301,37
Derby 302,145
Derby 303,1072
Derby 304,197
Derby 305,13
Derby 306,275
Derby 307,463
Derby 308,1273
Derby 309,88
Derby 310,983
Derby 312 in USD 263-1,2
Derby 401,57
Derby 402,861
Derby 403 in USD 260,1540
Derby 404,774
Derby 405,8
Derby 406,118
Derby 407,31
Derby 408 in USD 260,1177
Derby 408 in USD 263-1,237
Dexter/462/3-6,2
Dexter/471/1-4,21
Dexter/471/2-5,36
Dexter/471/3-6,45
Dighton City / 1C,259
Dighton City / 2C,328
Dighton City / 3C,113
Dighton Twp / 1C / 482,56
Dighton Twp / 2C / 466,1
Dighton Twp / 2C / 482,64
Dighton Twp / 3C / 482,39
Dixon Twnshp 359/2,70
Dixon Twnshp 359/3,58
Dodge Twp H119,72
Dodge TWP N H119/443/pws,27
Dodge TWP W H119,1
Dodge Twp/003/443/H115 A,20
Dodge Twp/003/443/H119 B,50
Dodge Twp/443,200
Dodge Twp/443/pws,155
Dor 110 Township,19
Dor 237 Township,2
Dor 392 Township,3
Douglas -  USD 340 1-4,58
Douglas - USD 337 2-5,499
Douglas - USD 337 3-6,699
Douglas - USD 338 1-4,28
Douglas/350 Mem 1-4/H1/C2,17
Douglas/351 Mem 1-4-5/H1/C2,59
Douglass City 396,1049
Douglass Twp 32 396,123
Douglass Twp 396,252
"Downs City/272, 1-4",418
"Downs City/272, 2-5",185
Downs Twnshp H79 353/3,79
Downs Twnshp H80 353/3,24
Downs Twnshp H80 360,17
Doyle USD 284,2
"Doyle USD 408-3,6",41
DR,62
DR.1 Dresden Township (294),20
DR.2 Dresden Township (412SD),27
Dragoon 420 MD 147,27
Dragoon 434 MD 367,21
Dragoon 454 MD 257,106
Dragoon 454 MD 257 WS,13
Dresden Twp USD 332 Pos. 1,1
Dresden Twp USD 332 Pos. 2,41
Dresden Twp USD 332 Pos. 3,17
Drywood,319
Durham City,55
Durham Park USD 397-1,7
"Durham Park USD 410-1,4",66
Durham Twp 239,5
Durham Twp 379,7
DW01-01.204,39
E Cooper/349/H4/C1,35
E Hoxie City 1,496
E SJ City/350 Mem 2-5/H1/C3,141
E SJ City/350 Mem 3-6/H1/C3,154
E SJ Rural/350 Mem 1-4/H1/C3,29
E. Center Twp/333/MD3/CC3,80
E. Center Twp/334/MD1/CC3,2
E. Center Twp/334/MD2/CC3,2
E. Lincoln 107 Pct/333/MD3/CC3,25
E. Lincoln 64 Pct/333/MD3/CC3,148
E. Meredith Pct/239/CC3,22
E. Meredith Pct/334/MD1/CC3,9
E. Meredith Pct/334/MD2/CC3,7
E. Sibley Twp/333/MD3/CC1,67
E/015 Chetopa 1W,222
"E/016 Chetopa 2W, 1-4",120
"E/016 Chetopa 2W, 2-5",113
E/017 Chetopa 3W,274
E001.1,5
E001.2,1807
E001.3,191
E003.1,909
E005.1,481
E006.1,4
E008.1,389
E009.1,231
E009.2,344
E009.3,557
Eagle in 266-2 & BG Drain D,5
Eagle in 267-1 & BG Drain,9
Eagle in USD 262,4
Eagle in USD 266-2,3
Eagle in USD 267-1,31
Eagle in USD 440-3,415
Eagle in USD369,5
Eagle Township USD 331 Pos. 5,62
Eagle Township USD 331 Pos. 6,37
Eagle Twp (Usd 254),21
Earlton City (413),38
East Branch USD 373/HV Fire1,6
East Branch USD 398,40
"East Branch USD 410-1,4",17
"East Branch USD 411-3,6",58
"East Branch USD411-3,6/HVFire1",9
East Ellsworth 1-18 (327/2),446
East Ellsworth 2-19 (327/2),397
East Elm 256 All At Large,45
East Elm 257,94
East Elm 258,4
East Erie City  (101/2),2
East Erie City  (101/3),1
East Erie City (101/2),252
East Erie City (101/3),172
East Erie TWP (101/3),2
East Fairview 341 1/4,306
East Fairview 341 LSV 1/4,191
East Fairview 341 LWH 1/4,222
East Hale Twp-USD 314,30
East Hale Twp-USD 315,57
East Hess Twp USD 102,91
East Hess Twp USD 225,9
East Hess Twp USD 371,15
East Hibbard Twp / USD215,28
East Hibbard Twp / USD216,38
East Marion 235 2-5,98
East Marion 235 3-6,237
East Morgan Twp-USD 315,206
East Ogallah Twp USD 208,17
East Ogallah Twp USD 388,34
East Second 409,470
East Third 409,939
Easton 449-1,672
Easton 449-2,54
EC / E 449-1,130
EC H107 (305),302
EC H107 (307-36),155
EC H71 (305),307
EC USD 364,109
EC USD 498,10
ED01-01.204,2704
ED02-01.204,403
ED02-02.500,9
Eden H1/303/1,19
Eden H2/303/1,35
Eden Twnshp H116 356/3,20
Eden Twnshp H116 359/2,7
Eden Twnshp H79 331/5,129
Eden Twnshp H79 331/6,133
Eden Twnshp H79 356/1,16
Eden Twnshp H79 356/3,12
Eden Twnshp H79 359/2,3
Effingham City 377,344
El Dorado Twp East 205,50
El Dorado Twp East 375-6,16
El Dorado Twp East 490,70
El Dorado Twp West 205,28
El Dorado Twp West 375-5,107
El Dorado Twp West 375-6,225
El Dorado Twp West 490,40
El Dorado Twp West 490 B,2
El Dorado W1,2656
El Dorado W2,3691
El Dorado W2 375-5,1
El Dorado W3 375-5,596
El Dorado W3 490,109
El Dorado W4 375-5,67
El Dorado W4 375-6,201
El Dorado W4 375-6 A,35
El Dorado W4 490,1444
Elbing City 206,174
Elk 434 MD 147,642
Elk 434 MD 367,20
Elk 450 MD 367,41
Elk Creek - 109 2/5 C1 F5,51
Elk Creek -224 C1 F5,2
Elk Falls City (282. 3&6),95
"Elk Falls Township (282, 3&6)",64
Elk Twp/224/MD3/CC1,63
Elk Twp/224/MD6/CC1,4
Elkader Twp. #274,6
Elkhorn 298,109
Ellinwood City EHD,1431
Ellsworth Twp (327/1),127
Ellsworth Twp (327/3),3
Ellsworth Twp/Kanopolis (327/1,23
Ellsworth Twp/Kanopolis (327/3,20
Elm Mills Twp (Usd 254),55
Elm Mills Twp (Usd 438),32
Elsmore City 256 All At Large,44
Elwood City EGDD,712
Elwood Twp (Usd 255),32
EMC 416-3,131
EMC 416-4,820
Emmett City (H) 321  1.4,106
Emmett Twp (H)321 1.4,178
Empire-USD 419 (2-5),69
Empire-USD 419 (3-6),108
Empire - USD 418,43
Empire Buckeye West (327/3),32
Empire Venango East (327/3),28
Empire Venango East (400/1),88
Enclave A - North Independence,2
Eng/C2/H0/220/City,56
Eng/C2/H3/220/Rural,36
Ensign City USD 102,124
Enterprise City 473-3,511
Enterprise TWP H119,48
Enterprise Twp/219,1
Enterprise Twp/443,235
Enterprise Twp/443/wgd/wgi,186
Enterprise USD 309 2-5,26
Enterprise USD 310,71
Enterprise USD 376,2
Erie in USD 268,60
Erie in USD 331-5,19
Erving TWP 107-2,30
Es/1/293-1,32
Es/1/412,5
Esbon City 107-2,80
Esbon TWP 107-2,41
Esk 330-3 & 6,323
EU - GY City H69 (306-25),276
EU H69 (306-25),136
EU H69 (306-36),58
Eureka Township USD 331 Pos. 1,42
Eureka Township USD 332 Pos. 3,21
Eureka Township USD 332 Pos. 4,5
Eureka Township/273,11
Eureka Township/298,1
Eureka TW 389 Mem 1-Com4,8
Eureka TWP 389 Mem 1-Com3,90
Eureka TWP 389 Mem 2-Com3,27
Eureka TWP 389 Mem 2-Com4,9
Eureka TWP 389 Mem 4-Com3,35
Eureka TWP 389 Mem 4-Com4,1
Eureka TWP 389 Mem 5-Com4,64
Eureka TWP 389 Mem 6-Com4,79
Eureka Twp 428,5
Eureka Twp 431,69
EV H6 368 2-5,318
EV H9 A 368 2-5,17
EV H9 B 362-2,1
Evan Township USD 268,349
Evan Township USD 311,17
Evan Township USD 331 Pos. 5,77
Everest City,196
F/018 Oswego 1W,438
F/019 Oswego 2W,386
F/020 Oswego 3W,280
FA H69 (400-01),192
Fairfax  434 MD 367 H54,247
Fairfax 421 MD 2-4,27
Fairfax 421 MD 2-4 H54,132
Fairfax 421 MD 3-4,82
Fairfax 434 MD 367,2
Fairmount Twp 206,190
Fairmount Twp 398,7
Fairplay USD 398,2
"Fairplay USD 408-3,6",83
Fairview - 109 2/5 C1 F3,52
Fairview - 109 2/5 C1 F4,2
Fairview - 109 2/5 C1 F7,6
Fairview City,171
Fairview H79/463/146,14
Fairview H79/463/235,18
Fairview H79/465,150
Fairview Twp,47
Fairview Twp 206,19
Fairview Twp 375-4,395
Fairview Twp/102,44
Fairview Twp/443,146
Fairview Twp/443/pws,7
Fairview/349/H4/C1,52
Fall River City,131
"Fall River TWP 282 Dist1, Pos4",12
Fall River TWP 389 Mem 3,45
Fall River TWP Mem 5,50
Falls Twnshp 360,119
Falls Twnshp 509,2
Fancy Crk Twp-1,41
Fancy Crk Twp-2,36
Fargo Township 1,98
Fargo Township 2,66
Fargo Township 3,23
Fargo Township 4 (480),16
Fargo Township 4 (483),326
Farmer 329-4,72
Farmer 417,4
Farmington - 108 C1 F3,5
Farmington - 109 2/5 C1 F3,30
Farmington - 109 2/5 C1 F4,6
"Farmington Twp, 108.1-4",44
"Farmington Twp, 108.2-5",71
Farmington/351 Mem 1-4-5/H2/C2,15
Farmington/351 Mem 2-3-6/H2/C2,25
FC 362-2,123
FI.1 Finley Township,30
Flora 473-1,75
Florence 1st,129
Florence 2nd,148
Foote Twp USD 102,39
Foote Twp USD477,16
Ford City/459/bhd,131
Ford Twp/219,2
Ford Twp/443,31
Ford Twp/459,19
Ford Twp/459/bhd,32
Ford Twp/459/bhd/bcd,14
Formoso City 107-1,53
Forrester City H2/303/1,15
Forrester H1/106/2,11
Forrester H1/303/1,8
Forrester H2/303/1,33
Fort Riley A Mad Twp P- A H68,602
Fort Riley A Madison Twp H64-2,789
Fort Riley B Madison Twp H64-1,242
Fort Riley B Madison Twp H68,258
Fort Riley Precinct A H65,582
Fort Riley Precinct B H65,457
Fort Riley Precinct B H68,757
Fort Scott 1st Ward,966
Fort Scott 2nd Ward,915
Fort Scott 3rd Ward,399
Fort Scott 4th Ward,801
Fort Scott 5th Ward,825
Fort Scott 6th Ward,2078
Fort Scott 7th Ward,1054
Fountain Twp 239,85
Fowler/225/F,408
Fragrant Hill 473-1,227
"Frank Twp, 223.6, Hanover Hosp",17
Frank USD 364-1,222
Franklin - USD 336,108
Franklin - USD 337 1-4,8
Franklin - USD. 336,299
Franklin 235,112
Franklin 246 25,319
Franklin 246 25 HD,49
Franklin 248 14,18
Franklin 298,64
Franklin 346,141
Franklin East 337 1-4,5
Franklin East USD 336,20
Franklin East USD 336.,53
Franklin East USD. 336,259
Franklin H2/303/1,87
"Franklin Township, 108.1-4",17
"Franklin Township, 223.6",25
Franklin Twp / USD 502,57
Franklin Twp/289/2-5,598
Franklin Twp/289/3-6,338
Freedom - 109 1/4 C1 F7,112
Freedom - 109 2/5 C1 F7,11
FREEDOM D1,238
FREEDOM D5,6
Freedom Twp 212/2/FD1,3
Freedom Twp 325/2/FD1,58
FRIEND 122 363 2/5,25
FRIEND 122 363 3/6,23
FRIEND 122 457,49
Frontenac 1st Ward,772
Frontenac 2nd Ward 249,831
Frontenac 2nd Ward 250,177
Frontenac 3rd Ward,432
Frontenac 4th Ward,376
Ft Leav,1710
FT/225/F,99
Fulton City,118
G/021 Canada Twp,154
G/022 Edna City/Elm Grove Twp,285
G/022 Elm Grove Twp,281
G/023 Fairview Twp/505,4
G/023 Fairview Twp/506,129
G/024 Bartlett/Hackberry Twp,70
G/024 Hackberry Twp,187
G/025 Howard Twp,254
G/026 Labette Twp,289
G/027 LabetteCity/Liberty Twp,36
G/027 Liberty Twp/504,1
G/027 Liberty Twp/506,255
G/028 Montana Twp,110
G/029 Mound Valley City,236
G/029 Mound Valley Twp/447,3
G/029 Mound Valley Twp/506,268
G/030 Altamont/MtPleasant Twp,770
G/030 Mt Pleasant Twp,185
G/031 Neosho Twp/503,107
G/031 Neosho Twp/504,9
G/032 North Twp/503,436
G/032 North Twp/506,66
G/033 Osage Twp,513
G/034 Oswego Twp/504,130
G/034 Oswego Twp/505,82
G/035 Richland Twp 44/1-4,18
G/035 Richland Twp 44/2-5,94
G/035 Richland Twp Cen/46/2-5,48
G/035 Richland Twp SE/45/1-4,34
G/036 Walton Twp/503,4
G/036 Walton Twp/506,532
G101.1,506
G102.1,366
G201.1,350
G202.1,464
G301.1,495
G302.1,464
G401.1,234
G402.1,243
G403.1,173
G404.1,247
GA in USD 267-3 in G Plain,690
GA in USD 267-3 out G Plain,578
GA.1 Garfield Township,28
Gaeland (274) CC3,16
Gaeland (291) CC3,17
Galatia City,32
"Gale USD 408-1,4",41
"Gale USD 408-2,5",49
"Gale USD 408-2,5/CVD",2
"Gale USD 410-1,4",27
"Gale USD408-1,4/Imp#1",71
Galesburg City (101/1),95
Galesburg Twp USD 311,38
Galesburg Twp USD 331 Pos. 5,133
Galva  - USD 419,551
Garden Plain in USD 265,88
Garden Plain in USD 267-1,227
Garfield - USD 336,70
Garfield - USD 336.,147
Garfield - USD 337 3-6,2
Garfield - USD. 336,114
Garfield (327/3),34
Garfield 237 Township,7
Garfield 329-4,30
Garfield 392 Township,24
Garfield 393-1,69
Garfield 417,80
Garfield 435-2,64
Garfield 473-3,16
Garfield City,93
Garfield Twp,26
Garfield Twp 239/1-4,45
Garfield Twp 239/2-5,22
Garfield Twsp.,92
Garnett 01,848
Garnett 02,718
Garnett 03,650
Garnett 04,202
Gas City 257,346
Gaylord City,69
GBC  P1-1W,631
GBC  P1-2W,983
GBC  P1-3W,712
GBC  P1-4W,748
GBC  P2-1W,924
GBC  P2-2W,882
GBC  P2-3W,797
GBC  P2-4W,639
GBC  P3-1W,656
GBC  P3-2W,887
GBC  P3-3W,853
GBC  P3-3W Exclave,1
GBC  P3-4W,312
Gem City-USD 315,83
Geneva 257,94
Geneva 479,9
German Township,23
Gettysburg Twp/USD 281,44
Geuda Springs City 358/3,79
Gilman Twp - USD 113,30
Gilman Twp - USD 115,90
Girard 1st Ward,204
Girard 2nd Ward,621
Girard 3rd Ward,439
Girard 4th Ward,609
GL / F 458-2 S5,472
GL / F 458-2 S9,685
GL / F 458-3 S9,986
GL H107 (240-14),74
Glade City 325/1/FD1,8
Glade City 325/3/FD1,44
Glasco City/334/MD2/CC3,269
Glen Elder City,273
Glen Elder Township/2-5,62
Glen Elder Township/3-6,8
Glencoe Twp 205,129
Glencoe Twp 492-3,14
Glenwood Twp 110/1/FD1,22
Glenwood Twp 325/2/FD1,13
Goddard 1,59
Goddard 11,1
Goddard 2,141
Goddard 4,176
Goddard 5,1742
Goddard 6,2101
Goddard 8,4
"Goessel USD 411-2,5",183
"Goessel USD 411-3,6",194
Goff City,70
Golden Belt 112,12
Golden Belt 299 02,21
Gore Twnshp H79 263/3,220
Gore Twnshp H79 358/2,14
Gore Twnshp H79 463/1,39
Gore Twnshp H79 463/2,64
Gore Twnshp H82-32 263/3,237
Gore Twnshp H82 263/3,168
Gove (291) CC3,4
Gove (292) CC3,85
Gove (292) Gove,59
GR H71 (305),340
GR H71 (306-36),270
GR H71 (393-25),1
GR.1 Grant Township,12
GR2 H71 (305),17
GR3 H71 (305),5
GR4 H71 (305),4
Graham Twp/USD 211/1-4,4
Graham Twp/USD 281,37
Grainfield (292) CC2,34
Grainfield (292) CC3,32
Grainfield (292) Grainfield,187
Granada Twp - USD 113,30
Granada Twp - USD 335,42
Grand River in USD 267-3,338
Grand River in USD 268,196
Grandview Plaza Precinct,856
Grandview Twp East H115 B/PWS,6
Grandview Twp Ward 2 443/H115A,30
Grandview Twp Ward 2 443/H119C,49
Grandview Twp/443/H115,13
Grandview Twp/443/pws/H115,161
Grandview Twp/443/pws/WID/H115,103
Granite Twp 212/2/FD2,21
GRANT-USD 322 6  HOSPITAL,38
GRANT-USD 335 1 HOSPITAL,20
Grant - 109 2/5 C1 F5,19
Grant - 109 2/5 C1 F6,36
Grant - USD 322   6,12
Grant - USD 335 1,46
Grant - USD 336.,6
Grant (101/3),218
Grant 1 in USD 262,840
Grant 1 in USD 262 & Kechi,289
Grant 1 in USD 439-3,3
Grant 10 in USD 262,2
Grant 13 in USD 262,2
Grant 247 36,12
Grant 248 36,154
Grant 298,6
Grant 299 02,49
Grant 435-1,141
Grant 435-2,455
Grant 435-3,149
Grant 505 36,18
Grant 9 in USD 262,2
Grant H54,32
Grant H76,203
"Grant Township, 108.1-4",27
"Grant Township, 224-3",2
Grant Twp,30
Grant Twp-1,79
Grant Twp-2,269
Grant Twp-3 BRID Prop Owner,9
Grant Twp-3a Non Prop Owner,3
Grant Twp-4,434
Grant Twp (H) 322.1,91
Grant Twp (H) 322.6,3
Grant TWP 107-1,46
Grant Twp 239,69
Grant Twp 403,31
Grant TWP 426-1,14
Grant Twp 431,12
Grant Twp/271,2
Grant Twp/333/MD3/CC3,62
"Grant Twp/392, 3",23
Grant USD 309 2-5,446
Grant USD 309 3-6,130
Grant USD 313 1-4,87
Grant USD 313 3-6,42
Grant USD 397-5,15
"Grant USD 408-2,5",71
Grant/471/3-6,47
Grasshopper 377,202
Grasshopper 377 3-6,51
Grasshopper 430 2-5,4
Grasshopper 430 3-6,24
Great Bend Twp A 355,3
Great Bend Twp A 428,975
Great Bend Twp B,146
Greeley,201
Greeley 267-1 & Big Ark Drain2,14
Greeley 267-1 2,29
Greeley 312-3 & Big Ark Drain2,1
Greeley 312-3 not in MH 2,77
Greeley 369 2,27
Green Garden Twp (112/5),49
Green Twp 323.3,6
Green Twp 323.6,35
Green Twp 378 3.6,19
Green Twp 384.3,100
Greene Twnshp 353/3,24
Greene Twnshp 358/3,24
Greene Twnshp 509,10
"Greenfield Township (282, 3&6)",12
"Greenfield Township (462, 1-4)",62
"Greenleaf City, 108.3-6",158
"Greenleaf Township, 108.3-6",22
"Greenleaf Township, 223.3",36
Greenwood Twp 110/1/FD1,6
Greenwood Twp 110/1/FD3A,4
Greenwood Twp 325/2/FD1,18
Greenwood Twp/287/2-5,53
Greenwood Twp/287/2-5/DD,23
Greenwood Twp/287/3-6,232
Greenwood Twp/290,26
Greenwood Twp/456/3-6,8
"Grenola City (462, 1-4)",127
"Gridley City, USD 245/2",215
Grinnell (274) CC3,17
Grinnell (291) CC3,75
Grinnell (291) Grinnell,174
Grove USD 310,41
Groveland - USD 418,22
Groveland - USD 448,99
Guelph Twnshp 509,114
Guit USD 113-g-1,8
Guit USD 364-b-1,136
Guit USD 364-g-1,90
GY H69 (306-25),131
Gypsum 1 in USD 259-2,251
Gypsum 1 in USD 260,841
Gypsum 1 in USD 394,1119
Gypsum 2,318
Gypsum 3,69
Gypsum 4,108
Gypsum 7 in 259-2 & SS Imp D,92
Gypsum 7 in 260,3
Gypsum 7 in USD 259-2,150
Gypsum 8 in USD 260,109
Gypsum Crk-USD 400,123
H101.1,850
H102.1,1332
H103.1,1152
H104.1,1140
H105.1,826
H106.1,284
H107.1,1096
H201.1,973
H202.1,1496
H203.1,1251
H204.1,1291
H205.1,742
H206.1,765
H207.1,673
H301.1,1170
H302.1,1238
H303.1,820
H304.1,467
H305.1,2257
H306.1,1895
H307.1,225
H401.1,367
H402.1,935
H403.1,797
H404.1,1217
H405.1,1154
H406.1,1050
H407.1,2117
HA.1 Harlan Township,18
"Haddam City, 108.1-4",59
"Haddam Township, 108.1-4",40
Hamilton City,179
Hamlin City,26
Hamlin Twp - Reserve,68
Hamlin Twp (113- -1),34
Hamlin Twp (415 1-4),67
"Hampden Twp, 244/2",93
"Hampden Twp, 244/3",24
Hampton-Fairview #489,1
"Hampton-Fairview Twsp (395, 1)",65
"Hampton-Fairview Twsp (395, 6)",6
"Hancock Twp/392, 3",15
Hanover 299 01,10
Hanover 299 02,21
"Hanover City, 223.4",106
"Hanover City, 223.5",236
"Hanover City, 223.6",82
"Hanover Township, 223.4",85
"Hanover Township, 223.6",80
Happy Twp/USD 208,1
Happy Twp/USD 281,38
Hardtner City (Usd 255),100
Harlan Township,59
Harmon Twnshp 353/3,47
Harmon Twnshp 357/3,162
Harmony,64
Harper-USD 400 (1-4),15
Harper-USD 400 (2-5),55
Harper - USD 418,44
Harper / WD1 / H832 / 361,395
Harper / WD2 / H832 / 361,461
Harrison,52
Harrison-Goff - USD 115,2
Harrison-Goff - USD 380,47
Harrison-Kelly - USD 115,79
Harrison Goff - USD 335,6
Harrison TWP 107-2,16
Harrison Twp/288,17
Harrison Twp/290,371
Hartland Twp,81
Harvey 110 Township,7
Harvey 237 Township,54
Harvey/462/1-4,20
Harvey/462/2-5,52
Hav A Twp CD2/422,33
Hav A Twp CD2/474,20
Hav City CD1/474,368
Hav Twp CD1/474,101
Haven City USD 312 1-4,879
Haven H101 USD 312 1-4,215
Haven H101 USD 312 3-6,16
Haven H114 USD 312 1-4,80
Havensville (H) 322.1,80
"Hawkeye Twp/392, 3",21
Hayes - USD 444,84
Hayes - USD 448,81
Hayes 473-1,156
Hayes Township,20
Hayes Twp/287/1-4,63
Hayes Twp/289/2-5,4
Hayes Twp/289/3-6,83
Hayes Twp/290,187
Hayes Twp/348/3-6,54
Hayes USD 310,47
Hayes USD 376,2
Hayes/348/2-5,14
Hayes/350 Mem 1-4/H3/C2,54
Hayes1-473-1,17
Haysville 11,1306
Haysville 15,3
Haysville 17,460
Haysville 21,1226
Haysville 24,92
Haysville 25,38
Haysville 27,466
Haysville 31,1428
Haysville 33,125
Haysville 35,164
Haysville 41,1178
Haysville 42,564
Hazelton City (Usd 255),57
Hazelton Twp (Usd 254),8
Hazelton Twp (Usd 255),23
HC,116
HE 001,87
HE 002,21
HE 003,18
Hendricks--Elgin City-USD 286,41
Hendricks-USD 285,3
Hendricks-USD 286-Member #1,31
Henry Twp 239,3
Henry Twp 240,12
Hepler City,79
Herington W1 487,584
Herington W2 487,604
Herington W4 487,378
Herk USD 364,160
Hessdale  329-1,15
Hessdale  329-4,31
Hessdale 330-3&6,21
"HI - 481, Bd 1",71
"Hiawatha City, Ward 1",342
"Hiawatha City, Ward 2",930
"Hiawatha City, Ward 3",771
"Hiawatha City, Ward 4",156
Hiawatha Twp (415  2-5),299
Hiawatha Twp (415  3-6),151
Hickory Twp 205,70
Highland 112,3
Highland 299 02,40
"Highland City 1,3,5,7",435
"Highland Township, 108.1-4",17
Highland TWP 107-2,28
Highpoint H2/106/1,27
Hill City#1,135
Hill City#2,623
Hill City#3,220
Hill CityTwp#71,8
