text_election_code_10,Count
SPB434,52
SPBA15,8
SPBC07,3
SPBC12,1
SPBCL6,15
SPBE07,36
SPBE17,47
SPBO67,1
SPBU15,9
SPC,8
SPC268,7
SPC331,138
SPC415,3
SPCE,7
SPCH05,6
SPCITY,24
SPCR07,16
SPCV,19
SPCV21,18
SPCW12,290
SPDB07,19
SPDWES,16
SPE,28
SPEB04,12
SPED09,5
SPEL06,42
SPEU07,37
SPF511,10
SPFH97,1
SPGM07,91
SPGN08,3
SPGN17,8841
SPGP14,1
SPHB06,19
SPHB07,3
SPHO1,15
SPHS17,20
SPJF33,1
SPLC07,4
SPLC09,2
SPLLIB,3
SPLR04,1
SPMD17,5
SPML05,1
SPMPCI,34
SPMPTX,156
SPMU12,2
SPMV22,5
SPOC07,1
SPPL07,7
SPPR08,4
SPQS06,3
SPRB04,6
SPRB05,10
SPRB97,3
SPRH04,11
SPRK06,3
SPSB05,34
SPSB07,27
SPSBF6,11
SPSC07,96
SPSCH,12
SPSD,39
SPSL05,2
SPSL09,2
SPSS,4
SPST06,6
SPST10,1
SPST11,2
SPST16,7
SPSTQ,9
SPSW10,2
SPTH09,26
SPUQ07,4
SPVC07,13
SPWC19,13
SPWF18,73
