text_election_code_6,Count
CP1976,1
CP1987,1
CP1989,3
CP1991,3
CP1992,1
CP1993,6
CP1995,13
CP1997,31
CP1998,2
CP1999,34
CP2000,4
CP2001,38
CP2003,199
CP2004,1
CP2005,186
CP2006,16
CP2007,284
CP2008,3
CP2009,128
CP2010,43
CP2011,145
CP2012,13
CP2013,168
CP2014,3
CP2015,430
CP2016,9
CP2017,996
CP2019,1899
CP2021,6000
CP2023,15745
CP203,2
CP23,4
CP287,2
CP305,1
CP381,8
CP399,1
CP9204,1
CP9702,3
CPCH07,2
CPG 21,113
CPHE06,1
CPMN06,3
CPMN08,1
CPNC15,5
CPST08,2
GN1129,1
GN1149,6
GN1160,18
GN1180,11
GN1984,14
GN1986,48
GN1988,203
GN1990,205
GN1992,1373
GN1994,676
GN1996,2961
GN1998,1330
GN2000,5745
GN2002,3059
GN2004,14208
GN2006,6309
GN2007,1
GN2008,27072
GN2010,12192
GN2012,40285
GN2014,30241
GN2016,88258
GN2018,107433
GN2020,123199
GN2022,77689
GN4197,11
GN4202,3
GN4291,1
GN4301,16
GN4495,1
GN4693,6
GN4699,22
GN4798,3
MB#383,216
MB/SP,12
MB/WC,7
MB0108,253
MB0110,24
MB0112,444
MB0114,1
MB0115,323
MB0116,267
MB0120,2178
MB0121,5888
MB0123,3882
MB0211,17
MB0215,29
MB0216,131
MB0219,14
MB0315,67
MB0320,80
MB0322,3286
MB0412,1262
MB0414,346
MB0416,25
MB0423,2948
MB0506,54
MB0508,67
MB0513,9
MB0516,97
MB0517,748
MB0518,1895
MB0519,1643
MB0607,26
MB0611,44
MB0613,594
MB0615,118
MB0616,696
MB0618,240
MB0619,204
MB0622,176
MB0623,4609
MB0711,14
MB0719,51
MB0807,10
MB0823,306
MB0830,21
MB0907,82
MB0915,80
MB0916,184
MB0917,116
MB0918,790
MB0919,1046
MB0921,221
MB0922,338
MB1007,261
MB1013,561
MB109,2
MB1107,102
MB1109,8
MB1113,533
MB1205,344
MB1211,30
MB1213,30
MB1301,29
MB1302,80
MB1501,86
MB15B,10
MB1601,49
MB17,278
MB1701,128
MB17LA,83
MB1901,170
MB1995,15
MB1999,1
MB2005,17
MB2006,53
MB2007,188
MB2008,66
MB2009,221
MB2010,45
MB2011,17
MB2012,50
MB2013,250
MB2014,475
MB2015,1192
MB2016,455
MB2017,287
MB2018,213
MB2019,817
MB2020,862
MB2022,685
MB2024,8
MB229,554
MB231,117
MB232,173
MB233,604
MB240,1
MB242,4
MB263,27
MB293,12
MB305,437
MB3408,53
MB360,13
MB368,105
MB383,16
MB394,45
MB396,30
MB398,2
MB402,150
MB415,7
MB416,69
MB437,279
MB4604,16
MB464,71
MB468,2
MB490,106
MB501,409
MB509,4
MB5116,146
MB512,908
MB5398,12
MB5410,50
MB5411,22
MB6115,363
MB615,55
MB6215,62
MB9410,8
MBAL06,1
MBAU06,17
MBAUG,65
MBBE07,61
MBBE09,18
MBD423,103
MBHD07,9
MBM,1
MBMV06,12
MBOCA,5
MBPC09,20
MBREC,10
MBSB09,11
MBSD07,48
MBSLS,2
MBST06,45
MBST17,26
PP0001,1
PP1992,31
PP2024,6636
PR0001,9
PR031,2
PR051,2
PR1986,7
PR1988,8
PR1990,58
PR1992,109
PR1994,163
PR1996,443
PR1998,359
PR2000,547
PR2002,606
PR2004,1521
PR2006,683
PR2007,5
PR2008,1528
PR2010,2249
PR2012,3183
PR2014,2861
PR2016,8184
PR2018,22196
PR2020,77359
PR2022,106365
PR2024,2437
PR2250,23
PR2259,6
PR2260,2
PR2270,11
PR2289,2
PR3105,23
PR3204,1
PR3299,3
PR3398,1
PR8200,5
PR8229,1
PR8288,2
PR955,2
PR971,4
PR991,2
PRHC06,3
SP,118
SP'16,4
SP 389,110
SP000,20
SP0002,4
SP0004,3
SP0006,12
SP0007,26
SP0008,1
SP001,26
SP0012,17
SP0014,4
SP002,11
SP0041,2
SP01,14
SP0101,18
SP0103,16
SP0105,1
SP011,26
SP0111,5
SP0112,147
SP012,10
SP0121,6
SP0125,217
SP013,7
SP015,7
SP0197,6
SP02,3
SP0201,2
SP0202,2
SP021,22
SP0212,1
SP0217,3
SP0218,90
SP0219,7
SP0222,4
SP0223,41
SP023,58
SP0285,1
SP0291,3
SP0293,1
SP0296,4
SP0299,4
SP0301,20
SP0302,33
SP0304,9
SP0305,7
SP0306,6
SP031,6
SP0310,1
SP0316,14
SP0319,35
SP033,126
SP034,16
SP0388,17
SP0395,2
SP0400,2
SP0401,3
SP0403,3
SP0405,46
SP0406,10
SP0408,9
SP041,5
SP0410,49
SP0417,32
SP0419,222
SP0421,136
SP0423,3
SP0425,92
SP043,107
SP0489,65
SP0493,191
SP0499,1
SP05,1
SP0500,1
SP0503,16
SP0505,34
SP051,207
SP0510,58
SP0512,12
SP0514,6
SP0517,81
SP0519,1
SP052,21
SP0523,822
SP0524,17
SP053,7
SP054,58
SP057,45
SP058,1
SP059,1
SP0599,4
SP06,13
SP0604,1
SP0606,14
SP0607,129
SP0614,15
SP0616,14
SP0623,222
SP0693,6
SP0699,3
SP0709,11
SP0711,5
SP0717,12
SP0718,18
SP0723,37
SP0795,2
SP0798,1
SP08,8
SP0801,24
SP0802,6
SP0805,14
SP0813,2
SP0815,37
SP0819,287
SP0820,118
SP0821,93
SP0822,367
SP0823,211
SP0830,130
SP0891,1
SP0901,28
SP0904,4
SP0905,5
SP0906,3
SP0997,1
SP0999,3
SP09EL,5
SP1,3
SP10,13
SP100,1
SP1009,9
SP101,10
SP1010,2
SP1014,56
SP1017,5
SP1018,13
SP1020,44
SP1022,204
SP1023,219
SP1025,1
SP1029,1
SP1031,4
SP1039,1
SP105,54
SP1059,2
SP1070,9
SP1079,4
SP1090,1
SP1105,11
SP1109,1
SP1112,5
SP1113,18
SP1115,43
SP112,26
SP1123,1
SP1129,11
SP114,57
SP1140,1
SP1149,4
SP1159,1
SP1160,10
SP1179,1
SP1197,1
SP1205,2
SP1207,2
SP1209,3
SP1210,22
SP1213,4
SP1214,11
SP1215,6
SP1218,11
SP1219,1
SP1250,3
SP1269,3
SP1270,8
SP1289,10
SP1295,1
SP1297,1
SP1298,2
SP1299,2
SP1300,2
SP1319,8
SP14,7
SP1401,4
SP14MU,2
SP1609,2
SP1694,1
SP1697,1
SP17,2
SP19,54
SP1989,1
SP1993,4
SP1997,5
SP1998,1
SP1999,10
SP2000,22
SP2001,9
SP2002,35
SP2003,16
SP2004,14
SP2005,24
SP2006,16
SP2007,1028
SP2008,31
SP2009,149
SP201,15
SP2010,31
SP2011,17
SP2012,204
SP2013,239
SP2014,291
SP2015,223
SP2016,198
SP2017,395
SP2018,329
SP2019,937
SP2020,183
SP2021,548
SP2022,798
SP2023,1106
SP203,12
SP206,9
SP2103,6
SP2104,11
SP2179,1
SP2196,1
SP2197,1
SP220,29
SP2201,50
SP2249,8
SP2260,3
SP2263,3
SP2299,5
SP22MN,55
SP23,25
SP2396,7
SP2398,1
SP24,197
SP2406,6
SP244,14
SP2491,1
SP2493,1
SP2498,2
SP2503,2
SP2505,6
SP251,40
SP252,28
SP257B,161
SP258,73
SP264,6
SP2691,2
SP2694,1
SP2701,1
SP282,10
SP284B,1
SP289,7
SP2895,1
SP2997,2
SP3,7
SP306,33
SP309,82
SP3105,1
SP311,40
SP312,34
SP3136,1
SP3139,1
SP3260,2
SP331,5
SP3319,6
SP3353,21
SP3357,11
SP336,46
SP344,17
SP346,1
SP35,10
SP360,25
SP363,10
SP371,65
SP381,7
SP385,145
SP388,1
SP3882,59
SP3895,2
SP39,3
SP396,20
SP40,4
SP405,12
SP406,2
SP408B,111
SP4103,24
SP4179,1
SP418R,247
SP4197,8
SP420,28
SP4202,3
SP421,38
SP4219,17
SP4230,6
SP4296,4
SP43,1
SP4301,3
SP434,11
SP4400,29
SP443,40
SP448,169
SP4489,1
SP4495,8
SP4522,80
SP459,13
SP4604,5
SP4610,9
SP4699,6
SP47,3
SP476,1
SP4798,5
SP4814,18
SP482,8
SP487,7
SP4892,1345
SP49,19
SP5,9
SP508,16
SP5110,4
SP52,13
SP5200,7
SP5208,1
SP5210,5
SP5220,1
SP5230,10
SP5249,1
SP5259,1
SP5298,12
SP54,5
SP55,2
SP56,6
SP5608,11
SP5702,5
SP5812,2
SP5900,7
SP596,1
SP6011,17
SP6012,53
SP6108,4
SP6109,19
SP6149,1
SP6179,2
SP6193,1
SP6208,25
SP6259,2
SP6260,3
SP6303,4
SP6309,11
SP6312,27
SP6314,17
SP6397,3
SP6402,4
SP6501,27
SP6507,44
SP6600,2
SP6705,16
SP6810,13
SP686,3
SP6899,5
SP696,5
SP7189,1
SP7289,1
SP7290,1
SP8179,1
SP8195,1
SP8210,1
SP8319,2
SP8393,1
SP8505,7
SP8597,1
SP8895,1
SP891,1
SP899,1
SP911,1
SP9199,3
SP9200,22
SP9249,1
SP9263,4
SP9278,1
SP9279,1
SP9299,1
SP9303,3
SP931,2
SP9310,2
SP9506,2
SP951,1
SP9510,5
SP953,10
SP957,1
SP961,6
SP962,2
SP971,4
SP9710,39
SP972,2
SP973,1
SP9805,8
SP981,3
SP9813,18
SP9902,4
SP9904,10
SP991,3
SP992,3
SP993,17
SP994,75
SP996,1
SP9LON,4
SPA UB,1
SPAB05,6
SPAB07,5
SPAC02,2
SPAC05,4
SPB072,19
SPB434,29
SPBA15,4
SPBC07,3
SPBC12,1
SPBCL6,10
SPBE07,8
SPBE17,19
SPBU15,4
SPC,2
SPC268,3
SPC331,118
SPC415,4
SPCE,1
SPCH05,3
SPCITY,4
SPCR07,13
SPCV,3
SPCV21,9
SPCW12,117
SPDB07,7
SPDWES,8
SPE,10
SPEB04,4
SPED09,1
SPEL06,28
SPEU07,24
SPF511,6
SPFB01,4
SPFC21,9
SPFH97,3
SPGM07,48
SPGN08,2
SPGN17,5759
SPGO,4
SPHB06,14
SPHB07,2
SPHO1,8
SPHS17,29
SPLC09,3
SPLLIB,5
SPMC,3
SPMD17,2
SPML05,2
SPMPCI,12
SPMPTX,49
SPMU12,1
SPMV22,8
SPOC07,3
SPPL07,1
SPQS06,2
SPR21,238
SPRB04,5
SPRB05,5
SPRB97,1
SPRH04,9
SPRK06,1
SPSB05,18
SPSB07,7
SPSBF6,4
SPSC07,29
SPSCH,5
SPSD,12
SPSL05,3
SPSL09,2
SPSS,4
SPST06,3
SPST10,3
SPST11,1
SPST16,2
SPSTQ,1
SPTH09,11
SPUQ07,2
SPVC07,3
SPWC19,12
SPWF18,81
