precinctPart,Count
Saline|LI H69 (306-25)|02,82
Saline|OH H107 (307-14)|01,45
Saline|OH H107 (307-25)|02,126
Saline|OH H107 (307-36)|03,52
Saline|OH H69 (305)|04,2
Saline|OH H69 (307-25)|02,64
Saline|PV H107 (240-25)|01,23
Saline|PV H107 (307-14)|03,29
Saline|PV H107 (307-36)|04,230
Saline|SC - BK City H69 (307-14)|01,165
Saline|SC H107 (307-14)|01,69
Saline|SC H69 (307-14)|02,43
Saline|SH H107 (305)|01,85
Saline|SH H107 (307-25)|02,48
Saline|SH H107 (307-36)|03,20
Saline|SH H69 (305)|01,27
Saline|SH H69 (307-25)|02,9
Saline|SH H69 Enclave (305)|01,2
Saline|SH H69 Enclave B (305)|04,2
Saline|SH H71 Exclave (305)|04,6
Saline|SM - SM City H69 (400-01)|01,146
Saline|SM H69 (306-14)|03,187
Saline|SM H69 (306-36)|06,13
Saline|SM H69 (307-25)|04,123
Saline|SM H69 (400-01)|05,100
Saline|SO H71 (306-36)|01,235
Saline|SO H71 (393-25)|02,28
Saline|SV- AS City H69 (306-14)|01,334
Saline|SV H69 (306-14)|02,218
Saline|SV H69 (400-01)|03,113
Saline|WL H69 (305)|01,16
Saline|WL H69 (306-14)|02,17
Saline|WL H69 (306-25)|03,122
Saline|WL H69 (306-36)|04,269
Saline|WS H107 (307-14)|01,5
Saline|WS H69 (307-14)|01,4
Saline|WS H69 (307-25)|02,79
Saline|WS H69 (400-01)|01,27
Scott|Beaver Twp|01,149
Scott|Isbel Twp|01,63
Scott|Keystone Twp|01,76
Scott|Lake Twp|01,51
Scott|Michigan Twp|01,61
Scott|Scott City Ward 1|01,518
Scott|Scott City Ward 2|01,753
Scott|Scott City Ward 3|01,647
Scott|Scott City Ward 4|01,851
Scott|Scott Twp|01,206
Scott|Valley Twp|01,136
Sedgwick|102|01,1251
Sedgwick|103|01,284
Sedgwick|104|01,130
Sedgwick|105 in USD 259-3|01,816
Sedgwick|105 in USD 259-6|02,314
Sedgwick|106 in USD 259-3|01,2141
Sedgwick|106 in USD 259-6|02,307
Sedgwick|107|01,2048
Sedgwick|108|01,1404
Sedgwick|109|01,1575
Sedgwick|110|01,1920
Sedgwick|111 in USD 259-1|01,465
Sedgwick|111 in USD 259-2|02,16
Sedgwick|112|01,1798
Sedgwick|113|01,1750
Sedgwick|114 in USD 259-1|01,1269
Sedgwick|114 in USD 259-6|02,398
Sedgwick|116|01,2209
Sedgwick|117|01,1816
Sedgwick|118|01,2011
Sedgwick|119|01,1666
Sedgwick|120|01,1618
Sedgwick|121|01,1267
Sedgwick|122|01,2810
Sedgwick|123|01,390
Sedgwick|126|01,383
Sedgwick|127  in USD 259-1|01,39
Sedgwick|128|01,1447
Sedgwick|129|01,571
Sedgwick|130 in USD 259-3|01,949
Sedgwick|130 in USD 259-4|02,170
Sedgwick|133|01,44
Sedgwick|135|01,453
Sedgwick|136 in USD 259-1|01,882
Sedgwick|137|01,1541
Sedgwick|138|01,1927
Sedgwick|205|01,864
Sedgwick|206|01,638
Sedgwick|207 in USD 259-2|01,2160
Sedgwick|207 in USD 259-3|02,960
Sedgwick|208|01,615
Sedgwick|209|01,1763
Sedgwick|210|01,2272
Sedgwick|211|01,914
Sedgwick|214|01,1923
Sedgwick|215|01,2999
Sedgwick|216|01,1577
Sedgwick|217 in USD 259-2|01,1407
Sedgwick|217 in USD 375-1|02,516
Sedgwick|218 in USD 259-1|01,2662
Sedgwick|218 in USD 259-2|03,392
Sedgwick|218 in USD 375-1|02,274
Sedgwick|221 in USD 259-2|01,1161
Sedgwick|222 in USD 259-2|01,438
Sedgwick|222 in USD 375-1|03,807
Sedgwick|223 in USD 259-2|01,1057
Sedgwick|223 in USD 385-2|02,717
Sedgwick|224 in USD 259-2|01,2915
Sedgwick|224 in USD 259-3|02,465
Sedgwick|225|01,3764
Sedgwick|226|01,2261
Sedgwick|227 in USD 259-2|01,363
Sedgwick|227 in USD 385-2|02,1155
Sedgwick|228|01,2574
Sedgwick|230|01,105
Sedgwick|233|01,838
Sedgwick|235|01,567
Sedgwick|236|01,1119
Sedgwick|238|01,270
Sedgwick|239|01,99
Sedgwick|240 in USD 259-2|01,101
Sedgwick|240 in USD 385-2|02,243
Sedgwick|241 in USD 385-2|01,185
Sedgwick|242 in USD 385-2|01,334
Sedgwick|243|01,68
Sedgwick|246 in USD 260|01,263
Sedgwick|247|01,472
Sedgwick|248 in USD 259-3|01,47
Sedgwick|249 in USD 259-2|01,1566
Sedgwick|250 in USD 385-2|01,728
Sedgwick|251|01,677
Sedgwick|252|01,780
Sedgwick|257|01,1
Sedgwick|301|01,996
Sedgwick|302|01,2037
Sedgwick|303|01,1072
Sedgwick|304|01,856
Sedgwick|305|01,478
Sedgwick|306|01,2298
Sedgwick|307|01,1578
Sedgwick|308|01,1818
Sedgwick|309|01,177
Sedgwick|310 in USD 259-3|01,1967
Sedgwick|310 in USD 260|02,21
Sedgwick|312|01,932
Sedgwick|313 in USD 259-4|02,2443
Sedgwick|314 in USD 259-3|02,1427
Sedgwick|314 in USD 259-4|01,681
Sedgwick|315 in USD 259-3|01,1859
Sedgwick|316 in 259-4 in RD District|01,452
Sedgwick|316 in 261 in RD District|02,553
Sedgwick|316 in 261 outside RD District|03,181
Sedgwick|317|01,21
Sedgwick|318|01,239
Sedgwick|319|01,574
Sedgwick|320|01,663
Sedgwick|321|01,94
Sedgwick|324|01,924
Sedgwick|325|01,1168
Sedgwick|326 in USD 259 in RD District|02,2
Sedgwick|326 in USD 261 in RD District|01,183
Sedgwick|328 in USD 260|01,146
Sedgwick|330|01,1620
Sedgwick|331|01,390
Sedgwick|332|01,867
Sedgwick|333|01,1230
Sedgwick|334 in USD 259|01,830
Sedgwick|335 in 259-3 in RD District|02,5
Sedgwick|335 in 259-4 in RD District|01,638
Sedgwick|336|01,276
Sedgwick|339 in USD 259-3|01,930
Sedgwick|339 in USD 259-4|02,1043
Sedgwick|401|01,1098
Sedgwick|402|01,845
Sedgwick|403|01,1045
Sedgwick|404 in USD 259-5|01,1867
Sedgwick|404 in USD 259-6|02,794
Sedgwick|405|01,1568
Sedgwick|406|01,1703
Sedgwick|407|01,212
Sedgwick|408|01,1718
Sedgwick|409|01,956
Sedgwick|410|01,2234
Sedgwick|411|01,1
Sedgwick|412 in USD 259-5|01,20
Sedgwick|412 in USD 261|03,71
Sedgwick|412 in USD 265|02,3598
Sedgwick|413|01,2472
Sedgwick|414|01,1030
Sedgwick|416 in 259-5|02,1
Sedgwick|416 in 261|01,1183
Sedgwick|417 in 259-4|02,784
Sedgwick|417 in 259-5|01,532
Sedgwick|418 in Riverside Drainage Dist|01,756
Sedgwick|418 out RD Drainage Dist 259-4|02,711
Sedgwick|418 out RD Drainage Dist 259-5|03,387
Sedgwick|419 in Riverside Drainage Dist|01,698
Sedgwick|419 outside RD Drainage Dist|02,596
Sedgwick|420 in Riverside Drainage Dist|01,747
Sedgwick|420 outside RD Drainage Dist|02,956
Sedgwick|422|01,1188
Sedgwick|423|01,1699
Sedgwick|424|01,854
Sedgwick|425 in 259-4 & Riverside Dist|02,11
Sedgwick|425 in 259-4 outside RD Dist|01,715
Sedgwick|425 in 261 & RD Dist|03,716
Sedgwick|425 in 261 outside RD Dist|04,1196
Sedgwick|426|01,218
Sedgwick|429 in USD 259-4|01,257
Sedgwick|429 in USD 259-5|02,739
Sedgwick|431|01,76
Sedgwick|433|01,758
Sedgwick|434|01,2
Sedgwick|437|01,1023
Sedgwick|439 in 261 out RD Dist|01,3
Sedgwick|444|01,151
Sedgwick|445|01,736
Sedgwick|446 in USD 259-5|02,1
Sedgwick|446 in USD 261|01,241
Sedgwick|447 outside RD Drainage Dist|02,303
Sedgwick|448 outside RD Drainage Dist|02,131
Sedgwick|449 in USD 265|01,676
Sedgwick|503|01,2391
Sedgwick|504|01,1621
Sedgwick|506|01,2038
Sedgwick|507|01,1911
Sedgwick|508 in USD 259-5|01,1687
Sedgwick|509 in USD 266-1|02,1639
Sedgwick|510|01,1959
Sedgwick|512|01,4112
Sedgwick|513|01,1847
Sedgwick|514|01,2408
Sedgwick|515|01,2030
Sedgwick|516|01,1280
Sedgwick|517|01,1270
Sedgwick|518|01,1588
Sedgwick|519|01,1848
Sedgwick|522|01,1563
Sedgwick|523|01,1539
Sedgwick|524|01,2380
Sedgwick|525 in USD 266-1|01,1847
Sedgwick|526 in USD 266-1|01,2059
Sedgwick|526 in USD 266-3|02,2
Sedgwick|527 in USD 266-3|01,2034
Sedgwick|528|01,2
Sedgwick|530 in USD 265|01,616
Sedgwick|530 in USD 266-1|02,1359
Sedgwick|531|01,2794
Sedgwick|534|01,239
Sedgwick|539 in USD 265|03,9
Sedgwick|539 in USD 266-1|02,1610
Sedgwick|539 in USD 267-2|01,297
Sedgwick|541|01,3
Sedgwick|544|01,217
Sedgwick|545|01,849
Sedgwick|601 in USD 259-6|01,2725
Sedgwick|602 in USD 259-5|02,1395
Sedgwick|602 in USD 259-6|01,1009
Sedgwick|603 in USD 266-2|01,661
Sedgwick|604|01,2211
Sedgwick|605|01,840
Sedgwick|606|01,729
Sedgwick|607|01,2034
Sedgwick|608|01,1875
Sedgwick|609|01,2607
Sedgwick|610|01,1735
Sedgwick|611|01,1219
Sedgwick|612|01,2245
Sedgwick|613|01,1807
Sedgwick|614|01,1234
Sedgwick|615|01,3155
Sedgwick|616|01,1456
Sedgwick|617|01,1036
Sedgwick|618|01,722
Sedgwick|619|01,1836
Sedgwick|621|01,616
Sedgwick|622 in USD 259-6|02,1294
Sedgwick|622 in USD 262|01,840
Sedgwick|623 in USD 259-6|01,764
Sedgwick|623 in USD 262|02,1456
Sedgwick|624|01,219
Sedgwick|626|01,20
Sedgwick|627|01,126
Sedgwick|629|01,119
Sedgwick|630 in USD 259-6|01,5
Sedgwick|632 in USD 266-2|01,795
Sedgwick|633|01,811
Sedgwick|634|01,303
Sedgwick|Afton in 265 & LW Imp Dist|02,182
Sedgwick|Afton in USD 264|01,1
Sedgwick|Afton in USD 265|03,521
Sedgwick|Afton in USD 267-3|04,492
Sedgwick|Afton in USD 268|05,1
Sedgwick|Attica 1 in USD 265|01,24
Sedgwick|Attica 12 in USD 265|01,64
Sedgwick|Attica 13 in USD 265|01,4
Sedgwick|Attica 15 in USD 265|01,10
Sedgwick|Attica 16 in USD 265|01,2
Sedgwick|Attica 2|01,112
Sedgwick|Attica 22 in USD 265|01,151
Sedgwick|Attica 3 in 267-2 & SM Imp D|02,34
Sedgwick|Attica 3 in USD 265|05,237
Sedgwick|Attica 3 in USD 267-1|01,55
Sedgwick|Attica 3 in USD 267-2|03,424
Sedgwick|Attica 3 in USD 267-3|04,32
Sedgwick|Attica 5 in USD 265|01,50
Sedgwick|Attica 5 in USD 266-1|02,31
Sedgwick|Attica 5 in USD 266-3|03,47
Sedgwick|Attica 5 in USD 267-2|04,179
Sedgwick|Attica 6|01,107
Sedgwick|Attica 7|01,7
Sedgwick|Attica 8 in RR Imp Dist|02,59
Sedgwick|Attica 8|01,38
Sedgwick|Bel Aire 1|01,2262
Sedgwick|Bel Aire 2|01,1815
Sedgwick|Bel Aire 3 in 259-1|01,2631
Sedgwick|Bel Aire 3 in 375-1|02,363
Sedgwick|Bel Aire 4|01,4
Sedgwick|Delano 10|01,5
Sedgwick|Delano 3|01,1
Sedgwick|Delano 4|01,2
Sedgwick|Derby 11|01,1084
Sedgwick|Derby 12|01,1321
Sedgwick|Derby 124|01,442
Sedgwick|Derby 13|01,1
Sedgwick|Derby 14|01,1240
Sedgwick|Derby 17|01,1
Sedgwick|Derby 211|01,968
Sedgwick|Derby 22|01,1661
Sedgwick|Derby 23|01,2073
Sedgwick|Derby 31|01,478
Sedgwick|Derby 315|01,41
Sedgwick|Derby 32|01,1286
Sedgwick|Derby 321|01,1062
Sedgwick|Derby 325|01,138
Sedgwick|Derby 326|01,193
Sedgwick|Derby 341|01,96
Sedgwick|Derby 345 in USD 263-1|01,2
Sedgwick|Derby 36|01,1006
Sedgwick|Derby 37|01,290
Sedgwick|Derby 38|01,14
Sedgwick|Derby 41|01,849
Sedgwick|Derby 42 in USD 260|01,1540
Sedgwick|Derby 433|01,84
Sedgwick|Derby 434|01,8
Sedgwick|Derby 436|01,800
Sedgwick|Derby 437|01,66
Sedgwick|Derby 440 in USD 260|01,1164
Sedgwick|Derby 440 in USD 263-1|02,196
Sedgwick|Eagle in 266-2 & BG Drain Dist|02,5
Sedgwick|Eagle in 267-1 & BG Drain Dist|04,9
Sedgwick|Eagle in 440-3 & Bentley|10,374
Sedgwick|Eagle in USD 262|01,4
Sedgwick|Eagle in USD 266-2|03,3
Sedgwick|Eagle in USD 267-1|05,29
Sedgwick|Eagle in USD 369|08,4
Sedgwick|Eagle in USD 440-3|09,413
Sedgwick|Erie in USD 268|01,57
Sedgwick|Erie in USD 331-5|02,19
Sedgwick|GA in 267-3 & Garden Plain|04,673
Sedgwick|Garden Plain in USD 265|01,91
Sedgwick|Garden Plain in USD 267-1|02,223
Sedgwick|Garden Plain in USD 267-3|03,554
Sedgwick|Goddard 1|01,3
Sedgwick|Goddard 11|01,1
Sedgwick|Goddard 2|01,108
Sedgwick|Goddard 4|01,168
Sedgwick|Goddard 5|01,1715
Sedgwick|Goddard|01,1953
Sedgwick|Grand River in USD 267-1|01,56
Sedgwick|Grand River in USD 267-3|02,277
Sedgwick|Grand River in USD 268|03,180
Sedgwick|Grant 1 in USD 262 & Kechi|03,291
Sedgwick|Grant 1 in USD 262|01,816
Sedgwick|Grant 1 in USD 439-3|02,3
Sedgwick|Grant 10 in USD 262|01,2
Sedgwick|Grant 13 in USD 262|01,2
Sedgwick|Grant 9 in USD 262|01,2
Sedgwick|Greeley 267-1 & Big Ark Drain|01,13
Sedgwick|Greeley 267-1|02,27
Sedgwick|Greeley 312-3 & Big Ark Drain|03,1
Sedgwick|Greeley 312-3 in Mount Hope|05,563
Sedgwick|Greeley 312-3 not in Mt Hope|04,77
Sedgwick|Greeley 369|06,28
Sedgwick|Gypsum 1 in USD 259-2|02,252
Sedgwick|Gypsum 1 in USD 260|03,829
Sedgwick|Gypsum 1 in USD 394|04,1121
Sedgwick|Gypsum 2|01,296
Sedgwick|Gypsum 3|01,70
Sedgwick|Gypsum 4|01,103
Sedgwick|Gypsum 7 in 259-2 & SS Imp D|01,95
Sedgwick|Gypsum 7 in 260|03,3
Sedgwick|Gypsum 7 in USD 259-2|02,151
Sedgwick|Gypsum 8 in USD 260|01,120
Sedgwick|Haysville 11|01,1317
Sedgwick|Haysville 15|01,3
Sedgwick|Haysville 17|01,454
Sedgwick|Haysville 21|01,1218
Sedgwick|Haysville 24|01,88
Sedgwick|Haysville 25|01,38
Sedgwick|Haysville 27|01,475
Sedgwick|Haysville 31|01,1420
Sedgwick|Haysville 33|01,111
Sedgwick|Haysville 35|01,177
Sedgwick|Haysville 41|01,1195
Sedgwick|Haysville 42|01,556
Sedgwick|Illinois 1 in 264 & K42 ID|03,193
Sedgwick|Illinois 1 in USD 264|01,432
Sedgwick|Illinois 1 in USD 265|02,905
Sedgwick|Kechi 1|01,2
Sedgwick|Kechi 10|01,6
Sedgwick|Kechi 17 in USD 262|01,1
Sedgwick|Kechi 19 in USD 259-1|01,10
Sedgwick|Kechi 2 in USD 259-1|02,13
Sedgwick|Kechi 2 in USD 259-6|01,2
Sedgwick|Kechi 21 in USD 262|01,18
Sedgwick|Kechi 26 in USD 259-1|01,7
Sedgwick|Kechi 3 in USD 259-1 & Kechi|02,1190
Sedgwick|Kechi 3 in USD 259-1|01,37
Sedgwick|Kechi 3 in USD 262 & Kechi|03,11
Sedgwick|Kechi 3 in USD 262|04,54
Sedgwick|Kechi 4|01,53
Sedgwick|Kechi 7 in USD 262|01,15
Sedgwick|Kechi 8 in USD 259-1|01,5
Sedgwick|Lincoln in 206 & FL Imp Dist|01,31
Sedgwick|Lincoln in USD 206|02,280
Sedgwick|Lincoln in USD 262|03,86
Sedgwick|Lincoln in USD 375-2|04,3
Sedgwick|Minneha 1 in 385-2 & CV Imp D|03,1590
Sedgwick|Minneha 1 in USD 259-2|01,1
Sedgwick|Minneha 1 in USD 385-2|04,8
Sedgwick|Minneha 12|01,2
Sedgwick|Minneha 14 in SD Imp Dist|02,141
Sedgwick|Minneha 18|01,3
Sedgwick|Minneha 2 - Eastborough|01,639
Sedgwick|Minneha 20|01,3
Sedgwick|Minneha 22|01,2
Sedgwick|Minneha 26|01,25
Sedgwick|Minneha 3|03,4
Sedgwick|Minneha 5|01,3
Sedgwick|Minneha 7|01,35
Sedgwick|Minneha 8|01,36
Sedgwick|Minneha 9 in SS Imp Dist|01,321
Sedgwick|Minneha 9|02,2
Sedgwick|Morton in 268 & Cheney|02,1452
Sedgwick|Morton in USD 267-3|01,48
Sedgwick|Morton in USD 268|03,414
Sedgwick|Mulvane 1 in USD 263-1|01,956
Sedgwick|Mulvane 14|01,2
Sedgwick|Mulvane 2 in USD 263-1|03,382
Sedgwick|Mulvane 2 in USD 263-2|01,2070
Sedgwick|Mulvane 2 in USD 263-3|02,255
Sedgwick|Mulvane 5|01,2
Sedgwick|Mulvane 6|01,144
Sedgwick|Ninnescah  - Rural|02,186
Sedgwick|Ninnescah 1 - Rural|01,374
Sedgwick|Ninnescah in Clearwater|01,1782
Sedgwick|Ohio 1 in 263-1 & PE Imp Dist|02,29
Sedgwick|Ohio 1 in USD 261|01,70
Sedgwick|Ohio 1 in USD 263-1|03,3
Sedgwick|Ohio 1 in USD 264|04,913
Sedgwick|Park 1 in USD 262|01,200
Sedgwick|Park 10 in USD 266-2|01,2
Sedgwick|Park 11 in USD 266-2|01,2
Sedgwick|Park 12|01,2
Sedgwick|Park 14 in USD 266-2 in Maize|03,50
Sedgwick|Park 14 in USD 266-3 in Maize|01,1934
Sedgwick|Park 14 in USD 266-3 out Maize|02,5
Sedgwick|Park 15 in USD 266-2 & Maize|01,299
Sedgwick|Park 15 in USD 266-2|02,77
Sedgwick|Park 16 in USD 266-2|01,21
Sedgwick|Park 17 in 266-2 & Maize|01,1
Sedgwick|Park 2 in USD 266-2|01,272
Sedgwick|Park 5 in USD 262|03,70
Sedgwick|Park 5 in USD 266-2 & Maize|01,953
Sedgwick|Park 5 in USD 266-2 out Maize|04,72
Sedgwick|Park 5 in USD 266-3 & Maize|02,1065
Sedgwick|Park 6 in USD 266-3 & Maize|01,91
Sedgwick|Park 9 in USD 266-2|01,5
Sedgwick|Park City 11|01,201
Sedgwick|Park City 13|01,455
Sedgwick|Park City 16|01,2
Sedgwick|Park City 17|01,2
Sedgwick|Park City 18|01,432
Sedgwick|Park City 19 in USD 259-6|01,176
Sedgwick|Park City 21|01,1167
Sedgwick|Park City 23 in USD 262|01,374
Sedgwick|Park City 31 in USD 259-6|01,824
Sedgwick|Park City 31 in USD 262|02,329
Sedgwick|Park City 32 in USD 262|01,272
Sedgwick|Park City 41 in USD 259-6|01,693
Sedgwick|Park City 41 in USD 262|02,3
Sedgwick|Park City 43 in USD 259-1|02,485
Sedgwick|Park City 43 in USD 259-6|01,9
Sedgwick|Park City 44|01,72
Sedgwick|Park City 45 in USD 259-1|01,272
Sedgwick|Payne 1 in 259-1 & Kechi|05,342
Sedgwick|Payne 1 in USD 259-1|04,43
Sedgwick|Payne 1 in USD 375-1|01,336
Sedgwick|Payne 1 in USD 375-2|02,180
Sedgwick|Payne 1 in USD 385-1|03,235
Sedgwick|Riverside 1 in 261|01,32
Sedgwick|Riverside 13 in USD 260|01,10
Sedgwick|Riverside 14 in 261|01,49
Sedgwick|Riverside 15 in 260 & SV ID|02,142
Sedgwick|Riverside 15 in OL Imp Dist|01,365
Sedgwick|Riverside 3 in OL Imp Dist|01,273
Sedgwick|Riverside 3 outside OL Imp D|02,103
Sedgwick|Riverside 6 outside OL Imp D|01,178
Sedgwick|Riverside 7 in 260 & OL ID|01,721
Sedgwick|Riverside 7 in 260 & SV ID|02,212
Sedgwick|Rockford 1 in USD 260|01,386
Sedgwick|Rockford 1 in USD 263-2|02,39
Sedgwick|Rockford 1 in USD 394|03,252
Sedgwick|Rockford 2 in USD 263-1|01,21
Sedgwick|Rockford 3 in USD 263-1|01,56
Sedgwick|Rockford 3 in USD 263-2|02,183
Sedgwick|Rockford 3 in USD 263-3|03,228
Sedgwick|Rockford 4 in USD 260|01,16
Sedgwick|Salem 1 in 263-1 & PE Imp Dist|03,7
Sedgwick|Salem 1 in USD 260|01,69
Sedgwick|Salem 1 in USD 261|02,827
Sedgwick|Salem 1 in USD 263-1|04,681
Sedgwick|Salem 2|01,782
Sedgwick|Salem 3 in USD 261|01,57
Sedgwick|Salem 4 in USD 261|01,36
Sedgwick|Salem 5|01,389
Sedgwick|SE in 439-1|01,5
Sedgwick|SE in 439-2|02,8
Sedgwick|SE in 439-3|03,103
Sedgwick|Sherman - Rural|01,833
Sedgwick|Sherman in Andale|02,636
Sedgwick|Union 1 in 266-3 & Maize|07,27
Sedgwick|Union 1 In 267-2 & Colwich|05,988
Sedgwick|Union 1 in 267-2 & SM Imp Dist|03,10
Sedgwick|Union 1 in USD 266-2|08,17
Sedgwick|Union 1 in USD 266-3|01,188
Sedgwick|Union 1 in USD 267-1|02,168
Sedgwick|Union 1 in USD 267-2|04,422
Sedgwick|Union 2 in 266-3 & Maize|01,371
Sedgwick|VA in 439-3 outside SE|03,156
Sedgwick|VA in USD 262|01,537
Sedgwick|VA in USD 266-2|02,9
Sedgwick|VA in USD 440-3|06,98
Sedgwick|Valley Center 11|01,1205
Sedgwick|Valley Center 21|01,1151
Sedgwick|Valley Center 31|02,1145
Sedgwick|Valley Center 32 in USD 259-6|02,7
Sedgwick|Valley Center 32 in USD 262|01,36
Sedgwick|Valley Center 33 in 262|01,9
Sedgwick|Valley Center 41|01,1216
Sedgwick|Valley Center 42|01,338
Sedgwick|Valley Center 44|01,13
Sedgwick|Viola in 356-1 & City of Viola|05,94
Sedgwick|Viola in USD 264|01,93
Sedgwick|Viola in USD 267-3|02,54
Sedgwick|Viola in USD 268|03,6
Sedgwick|Viola in USD 356-1|04,127
Sedgwick|Waco 1 in USD 261|01,34
Sedgwick|Waco 1 in USD 264|02,41
Sedgwick|Waco 1 in USD 265|03,11
Sedgwick|Waco 11 in USD 265|01,2
Sedgwick|Waco 13 in USD 261|01,43
Sedgwick|Waco 2 in USD 261|01,263
Sedgwick|Waco 2 in USD 265|05,103
Sedgwick|Waco 3 in USD 265|01,19
Sedgwick|Waco 5 in USD 261|01,1
Sedgwick|Waco 8 in USD 261|01,2
Sedgwick|Waco 9 in USD 265|01,3
Seward|Fargo Township 1|01,96
Seward|Fargo Township 2|01,65
Seward|Fargo Township 3|01,26
Seward|Fargo Township 4 (480)|01,21
Seward|Fargo Township 4 (483)|02,323
Seward|Kismet City|01,219
Seward|Liberal Township 1 (209)|01,2
Seward|Liberal Township 1 (480)|02,152
Seward|Liberal Township 2  (483)|03,1
Seward|Liberal Township 2 (209)|01,9
Seward|Liberal Township 2 (480)|02,52
Seward|Liberal Township 3 (480)|01,87
Seward|Liberal Township 3 (483)|02,1
Seward|Liberal Township 4 (480)|01,61
Seward|Liberal Township 4 (483)|02,16
Seward|Liberal Township 5 (480)|01,48
Seward|Liberal Township 5 (483)|02,8
Seward|Seward Township 1 (209)|01,8
Seward|Seward Township 1 (483)|03,3
Seward|Seward Township 1 (507/2)|05,13
Seward|Seward Township 1 (507/3)|04,18
Seward|Seward Township 2 (374)|01,21
Seward|Seward Township 2 (483)|02,30
Seward|Seward Township 2 (507/2)|03,3
Seward|Seward Township 3 (483)|01,10
Seward|Seward Township 3 (483/2)|02,16
Seward|Ward 1 Precinct 1|01,1027
Seward|Ward 1 Precinct 2|01,1751
Seward|Ward 1 Precinct 3|01,1098
Seward|Ward 2|01,992
Seward|Ward 3|01,1102
Seward|Ward 4|01,610
Seward|Ward 5|01,603
Seward|Ward 6 Precicnt 1|01,1567
Seward|Ward 6 Precinct 2|01,1267
Shawnee|1 East Rossville 321-1|01,14
Shawnee|1 East Rossville 321-2-R|03,375
Shawnee|1 East Rossville 321-2|02,270
Shawnee|1/1 501-2|01,453
Shawnee|1/2 345-A|01,113
Shawnee|1/2 501-2|04,378
Shawnee|1/3 345-B|01,418
Shawnee|1/4 345-B|02,428
Shawnee|1/4 501-2|03,170
Shawnee|1/5 345-A|02,836
Shawnee|1/5 501-2|04,29
Shawnee|1/6 345-A|01,212
Shawnee|1/6 345-B|02,388
Shawnee|1/6 345-C|03,342
Shawnee|1/7 345-B|02,3
Shawnee|1/9 345-A|01,1
Shawnee|10 West Silver Lake 321-2|01,5
Shawnee|10 West Silver Lake 372-S|03,385
Shawnee|10 West Silver Lake 372|02,155
Shawnee|10/1 501-3|02,538
Shawnee|10/10 437-A|01,5
Shawnee|10/10 501-3|03,566
Shawnee|10/11 437-A|02,270
Shawnee|10/11 501-3|03,523
Shawnee|10/13 437-A|01,59
Shawnee|10/14 437-A|02,349
Shawnee|10/14 501-3|03,194
Shawnee|10/2 437-A|01,2
Shawnee|10/2 501-3|03,397
Shawnee|10/3 501-3|02,852
Shawnee|10/4 501-3|03,516
Shawnee|10/5 501-3|02,467
Shawnee|10/6 501-3|01,420
Shawnee|10/7 501-3|01,532
Shawnee|10/8 501-3|01,490
Shawnee|10/9 501-3|01,348
Shawnee|11/1 501-3|01,395
Shawnee|11/10 501-3|01,366
Shawnee|11/2 501-3|01,515
Shawnee|11/3 501-3|01,412
Shawnee|11/4 501-3|01,629
Shawnee|11/5 501-3|01,530
Shawnee|11/6 501-3|01,513
Shawnee|11/7 501-3|01,545
Shawnee|11/8 501-3|02,553
Shawnee|11/9 501-3|01,570
Shawnee|12 Grove 321-1|01,2
Shawnee|12 Grove 321-2|02,34
Shawnee|12 Grove 372|03,520
Shawnee|12/1 437-A|01,516
Shawnee|12/1 501-3|02,73
Shawnee|12/11 437-C|01,758
Shawnee|12/11 501-3|02,104
Shawnee|12/13 437-A|01,602
Shawnee|12/14 437-A|02,537
Shawnee|12/15 437-A|02,909
Shawnee|12/16 437-C|01,403
Shawnee|12/16 501-3|03,638
Shawnee|12/17 437-C|01,8
Shawnee|12/19 437-A|01,119
Shawnee|12/2 437-A|02,555
Shawnee|12/20 437-A|01,686
Shawnee|12/3 437-A|01,303
Shawnee|12/3 501-3|02,216
Shawnee|12/31 437-A|01,430
Shawnee|12/4 501-3|02,605
Shawnee|12/5 437-A|01,500
Shawnee|12/6 501-3|02,681
Shawnee|12/7 437-C|02,89
Shawnee|12/7 501-3|04,661
Shawnee|12/8 501-3|02,593
Shawnee|12/9 501-3|02,975
Shawnee|13/1 437-C|01,2
Shawnee|13/12 437-C|02,987
Shawnee|13/2 437-A|02,280
Shawnee|13/21 437-A|02,149
Shawnee|13/22 437-A|01,130
Shawnee|13/30 437-A|01,334
Shawnee|13/5 437-A|01,55
Shawnee|13/6 437-C|02,203
Shawnee|13/8 437-A|01,9
Shawnee|13/9 437-A|01,170
Shawnee|14 Kiro 345-A|01,395
Shawnee|14 Kiro 372|02,337
Shawnee|14/01 437-B|01,641
Shawnee|14/01 501-3|02,284
Shawnee|14/02 437-B|01,819
Shawnee|14/03 437-B|01,456
Shawnee|14/04 437-C|01,1086
Shawnee|14/05 437-C|01,485
Shawnee|15 Messhoss Creek 345-A|01,312
Shawnee|15 Messhoss Creek 372|02,242
Shawnee|15/01 450-C|01,851
Shawnee|15/02 450-C|01,546
Shawnee|15/03 450-C|01,78
Shawnee|2 West Rossville 321-1|01,77
Shawnee|2 West Rossville 321-2-R|03,285
Shawnee|2 West Rossville 321-2|02,207
Shawnee|2/1 501-1|03,545
Shawnee|2/10 501-1|01,516
Shawnee|2/11 501-1|01,411
Shawnee|2/2 501-1|01,427
Shawnee|2/3 501-1|01,446
