text_election_code_1,Count
MB0225,874
MB0315,26
MB0320,13
MB0322,625
MB0412,340
MB0414,141
MB0416,2
MB0423,910
MB0424,345
MB0425,16092
MB0506,25
MB0508,20
MB0513,8
MB0516,46
MB0517,150
MB0518,296
MB0519,326
MB0607,13
MB0611,18
MB0613,122
MB0615,51
MB0616,150
MB0618,155
MB0619,97
MB0622,29
MB0623,1511
MB0711,7
MB0719,20
MB0807,3
MB0823,342
MB0830,15
MB0907,19
MB0915,11
MB0916,47
MB0917,32
MB0918,209
MB0919,325
MB0921,25
MB0922,54
MB1007,53
MB1013,152
MB1107,23
MB1109,1
MB1113,132
MB112,1
MB1205,172
MB1211,10
MB1213,10
MB1301,20
MB1302,58
MB1501,47
MB15B,4
MB1601,12
MB17,128
MB1701,60
MB17LA,73
MB1901,119
MB1995,5
MB2000,2
MB2005,17
MB2006,38
MB2007,73
MB2008,35
MB2009,173
MB2010,34
MB2011,10
MB2012,33
MB2013,238
MB2014,259
MB2015,664
MB2016,294
MB2017,171
MB2018,113
MB2019,339
MB2020,254
MB2022,464
MB2023,1
MB2024,544
MB229,152
MB231,25
MB232,38
MB233,116
MB242,3
MB25GE,107
MB263,19
MB274,1
MB293,2
MB305,276
MB3408,32
MB360,12
MB368,45
MB383,2
MB394,29
MB396,9
MB402,81
MB415,2
MB416,21
MB437,56
MB4604,2
MB464,29
MB468,2
MB490,71
MB501,206
MB509,4
MB5116,35
MB512,199
MB5398,15
MB5410,12
MB5411,12
MB6115,98
MB615,34
MB6215,13
MB9410,1
MBAL06,4
MBAU06,6
MBAUG,40
MBBE07,41
MBBE09,22
MBD423,21
MBHD07,13
MBMV06,7
MBNCO,1
MBOCA,5
MBPC09,13
MBREC,4
MBS437,2
MBSB09,5
MBSD07,29
MBSE09,2
MBSLS,1
MBST06,32
MBST17,30
MBSWD,4
PP0001,1
PP1992,1
PP2024,1645
PR051,2
PR1988,1
PR1990,5
PR1992,5
PR1994,38
PR1996,75
PR1998,111
PR2000,147
PR2002,233
PR2004,246
PR2006,155
PR2008,219
PR2010,498
PR2012,572
PR2014,380
PR2016,733
PR2018,1036
PR2020,2048
PR2022,43716
PR2024,7275
PR2250,4
PR2259,5
PR2270,3
PR2289,1
PR3105,4
PR3293,2
PR3299,1
PR3398,1
PR8200,1
PR991,1
SP,27
SP-263,371
SP 389,7
SP000,6
SP0002,2
SP0004,2
SP0006,1
SP0007,10
SP001,7
SP0012,1
SP002,5
SP01,3
SP0101,6
SP0103,6
SP0105,1
SP011,10
SP0111,1
SP0112,58
SP012,2
SP0121,1
SP0125,39
SP013,6
SP015,2
SP0197,1
SP02,1
SP0202,1
SP021,7
SP0217,1
SP0218,18
SP0222,3
SP0223,6
SP0225,28187
SP023,1
SP024,1
SP025,881
SP0293,1
SP0297,1
SP0299,4
SP0301,1
SP0302,8
SP0305,1
SP0306,2
SP0316,1
SP033,41
SP034,2
SP0388,6
SP0394,1
SP0401,3
SP0403,2
SP0405,14
SP0406,1
SP0408,2
SP0410,18
SP0415,2385
SP0417,6
SP0419,19
SP0421,10
SP0425,3200
SP043,31
SP0489,12
SP0493,28
SP0497,1
SP0499,1
SP0501,1
SP0503,22
SP0505,19
SP051,61
SP0510,8
SP0512,3
SP0514,24
SP0517,14
SP052,11
SP0523,50
SP0524,206
SP054,9
SP057,12
SP0599,5
SP06,4
SP0606,3
SP0607,13
SP0614,2
SP0616,2
SP0623,16
SP0688,1
SP0693,1
SP0699,1
SP0709,5
SP0711,2
SP0717,8
SP0718,2
SP0723,23
SP08,10
SP0802,3
SP0805,4
SP0819,20
SP0820,6
SP0821,16
SP0822,39
SP0823,91
SP0830,23
SP0901,14
SP0904,2
SP0906,2
SP0997,2
SP09EL,3
SP1,2
SP10,5
SP100,1
SP1009,8
SP101,1
SP1014,24
SP1017,3
SP1018,9
SP1019,1
SP1020,3
SP1022,7
SP1023,13
SP1025,1
SP1031,6
SP105,28
SP1070,1
SP1090,2
SP1105,3
SP1109,1
SP111,479
SP1112,6
SP1113,5
SP1115,18
SP1116,2
SP112,11
SP1123,1
SP1129,4
SP114,9
SP1160,6
SP1199,1
SP1205,4
SP1209,1
SP1210,5
SP1213,1
SP1214,2
SP1215,2
SP1218,3
SP1219,1
SP1250,2
SP1270,1
SP1289,5
SP1299,1
SP1300,7
SP1319,3
SP14,2
SP1401,1
SP14MU,1
SP1500,1
SP1794,1
SP1894,1
SP19,19
SP1993,4
SP1996,1
SP1997,2
SP1999,7
SP2000,12
SP2001,3
SP2002,10
SP2003,4
SP2004,1
SP2005,12
SP2006,10
SP2007,280
SP2008,6
SP2009,78
SP201,2
SP2010,32
SP2011,12
SP2012,67
SP2013,66
SP2014,155
SP2015,52
SP2016,23
SP2017,96
SP2018,47
SP2019,96
SP2020,5
SP2021,80
SP2022,39
SP2023,356
SP2024,56
SP2025,1364
SP203,2
SP2103,1
SP2104,1
SP2197,6
SP220,3
SP2201,2
SP2249,1
SP2260,6
SP2263,3
SP2299,2
SP22MN,7
SP2396,3
SP24,1
SP2406,3
SP244,1
SP245,27
SP2498,2
SP24ST,88
SP2503,1
SP2505,1
SP251,6
SP252,5
SP257B,41
SP258,6
SP2690,1
SP270,1
SP282,5
SP289,2
SP2894,1
SP3,10
SP306,3
SP309,23
SP311,21
SP312,11
SP330,5
SP3319,1
SP3353,8
SP3357,3
SP336,16
SP34,2
SP3425,2
SP344,6
SP35,6
SP360,28
SP363,2
SP371,5
SP381,2
SP385,42
SP3882,15
SP39,2
SP396,3
SP40,3
SP4024,3
SP405,3
SP408B,12
SP4103,3
SP410B,16
SP418R,17
SP419,465
SP420,13
SP4202,2
SP421,11
SP4219,1
SP43,4
SP4301,1
SP4309,1
SP434,1
SP4400,18
SP443,16
SP448,13
SP4495,2
SP4522,15
SP459,2
SP4604,3
SP4610,7
SP4699,2
SP476,2
SP4792,1
SP4798,7
SP4814,4
SP482,6
SP4892,115
SP49,9
SP5,1
SP508,2
SP5110,3
SP52,3
SP5200,2
SP5210,1
SP5230,7
SP524,36
SP5249,1
SP5298,11
SP54,1
SP5608,6
SP5702,7
SP5812,1
SP5900,5
SP6011,6
SP6012,12
SP6109,13
SP6208,4
SP6279,6
SP6303,3
SP6309,1
SP6312,8
SP6314,6
SP6397,1
SP6402,6
SP6501,19
SP6507,72
SP6600,1
SP6705,2
SP6810,5
SP6899,5
SP696,2
SP7,1
SP7290,2
SP7398,1
SP7524,1
SP8210,1
SP8319,3
SP8393,2
SP8505,4
SP9199,1
SP9200,16
SP9263,1
SP931,1
SP9310,1
SP951,1
SP9510,1
SP953,15
SP961,5
SP971,1
SP9710,26
SP972,1
SP973,3
SP9805,4
SP981,2
SP9813,7
SP9902,1
SP9904,2
SP991,3
SP992,7
SP993,5
SP994,33
SP996,1
SP9LON,7
SPA UB,2
SPAB05,2
SPAB07,3
SPAC05,1
SPB072,27
SPB339,4
SPB434,21
SPBA15,8
SPBC07,2
SPBC12,2
SPBCL6,2
SPBE07,14
SPBE17,2
SPC,1
SPC268,1
SPC311,1
SPC331,9
SPCR07,4
SPCW12,15
SPDB07,3
SPDWES,3
SPE,11
SPEB04,1
SPED09,3
SPEL06,7
SPEU07,3
SPF511,2
SPFB01,2
SPFC21,2
SPGM07,20
SPGN08,1
SPGN17,736
SPGO,2
SPHB06,9
SPHO1,6
SPHS17,12
SPLC07,1
SPLC09,1
SPMC08,1
SPMD17,1
SPML05,2
SPMPCI,4
SPMPTX,9
SPPL07,1
SPR21,31
SPRB04,2
SPRB05,2
SPRB97,2
SPRH04,1
SPSB05,2
SPSB07,6
SPSBF6,7
SPSC07,9
SPSCH,3
SPSD,5
SPSL05,1
SPSL09,2
SPSS,5
SPST10,1
SPST16,1
SPSW10,1
SPTH09,3
SPUQ07,3
SPWC19,1
SPWF18,8
