text_res_unit_nbr,Count
E521,1
E523,3
E524,2
E53,2
E54,1
E55,2
E56,4
E57,1
E58,3
E59,2
E5C,2
E5D,1
E5E,1
E5H,1
E6,45
E60,3
E61,2
E64,2
E65,2
E6A,1
E6C,2
E6E,1
E6F,1
E6G,1
E6H,2
E6X,1
E7,55
E71,1
E72,1
E77,1
E78,1
E79,3
E8,41
E80,1
E81,2
E86,1
E87,1
E88,3
E89,2
E9,22
E90,2
E92,3
E95,1
E96,1
E97,2
E98,2
E99,2
EAST,3
EAST 8C,1
EB,1
EC,1
ECHO,1
ED,1
EE2,1
EE3,1
EE5,1
EE7,1
EL-612,1
EL 915,1
EL#410,1
ELL-350,1
ELL 758,1
ELLS,1
EV123,2
EV135,1
EV137,1
EV140,1
EV218,1
EW12,1
EW13,2
EW14,1
EW15,1
EW22,1
EW25,1
F,789
F- 310,1
F-02,1
F-05,1
F-08,1
F-1,2
F-10,3
F-107,1
F-11,1
F-13,1
F-18,1
F-2,3
F-203,1
F-3,4
F-309,1
F-33,1
F-35,1
F-37,1
F-4,6
F-5,1
F-6,3
F-610,1
F-7,1
F-D,1
F 1,1
F`12,1
F001,2
F002,1
F004,1
F006,1
F01,3
F02,5
F03,3
F05,2
F06,3
F07,1
F09,1
F1,61
F1 2W,1
F10,17
F1001,1
F1004,1
F101,14
F102,2
F103,7
F104,10
F105,7
F106,6
F107,6
F108,5
F109,3
F11,20
F110,1
F111,2
F112,3
F12,11
F13,12
F14,15
F140,1
F143,2
F144,1
F145,2
F15,10
F16,18
F17,5
F18,7
F19,4
F2,83
F20,4
F201,8
F202,9
F203,7
F204,12
F205,6
F206,5
F207,9
F208,4
F209,2
F21,4
F210,5
F211,2
F212,4
F22,4
F223,1
F23,3
F238,1
F24,12
F240,2
F241,1
F242,1
F243,1
F25,5
F26,1
F28,1
F29,1
F3,56
F30,2
F301,2
F302,5
F303,5
F304,2
F305,6
F306,3
F307,2
F308,5
F31,4
F311,2
F312,2
F32,3
F33,4
F338,1
F339,2
F34,3
F340,3
F341,1
F342,2
F343,1
F344,2
F35,2
F36,6
F39,1
F4,52
F401,2
F404,2
F405,1
F406,2
F5,42
F6,36
F601,1
F602,2
F603,2
F604,2
F605,1
F606,1
F608,2
F610,2
F611,1
F612,1
F613,2
F614,1
F615,1
F619,3
F62,2
F620,1
F622,1
F623,2
F624,1
F63,1
F64,4
F65,1
F67,1
F68,3
F7,37
F8,28
F9,12
FB,1
FF,1
FF1,2
FF2,3
FF3,2
FF4,2
FF5,2
FF6,1
FF7,1
FF8,2
FL2,1
FLOOR,1
FRNT,2
FRONT,3
G,359
G-02,1
G-05,1
G-07,1
G-1,1
G-10,1
G-11,5
G-113,1
G-12,1
G-126,1
G-17,2
G-18,2
G-2,2
G-201,1
G-204,1
G-207,1
G-3,2
G-4,1
G-5,1
G-6,1
G-9,2
G-C,1
G 163,1
G001,1
G002,1
G003,1
G004,1
G005,2
G01,3
G02,4
G020,2
G022,1
G03,3
G046,1
G048,1
G050,1
G055,1
G056,2
G057,1
G058,2
G06,3
G07,1
G08,2
G09,2
G1,74
G10,17
G101,10
G102,9
G103,8
G104,4
G105,6
G106,5
G107,4
G108,7
G11,14
G110,1
G111,2
G115,1
G117,1
G12,18
G121-2,1
G125,1
G126B,1
G13,8
G14,7
G146,1
G147,2
G148,1
G15,8
G150,1
G16,3
G17,7
G18,6
G19,2
G2,63
G20,5
G201,6
G201E,1
G202,7
G203,9
G204,9
G205,4
G206,5
G207,3
G208,5
G209,2
G21,7
G210,1
G22,2
G227,1
G228,1
G23,6
G24,6
G246,1
G249,1
G250,2
G251,1
G26,1
G27,2
G3,58
G301,5
G302,7
G303,2
G305,4
G306,3
G307,3
G308,4
G309,1
G310,4
G311,1
G346,2
G347,2
G351,1
G37,3
G39,1
G4,57
G40,1
G41,1
G43,3
G47,1
G48,1
G5,27
G59,1
G6,35
G7,25
G701,2
G702,1
G703,1
G704,2
G705,1
G706,3
G710,2
G712,1
G713,2
G715,2
G717,2
G718,1
G719,1
G721,2
G722,1
G723,1
G724,1
G73,1
G74,2
G75,2
G76,3
G77,2
G79,1
G8,25
G82,2
G9,16
GA,1
GA14,1
GD,1
GG-5,1
GG-7,1
GG1,1
GG2,1
GG3,2
GG5,1
H,416
H-01,1
H-03,1
H-10,1
H-106,1
H-11,1
H-12,1
H-17,1
H-18,1
H-2,3
H-20,2
H-208,1
H-215,1
H-23,1
H-3,3
H-308,1
H-407,1
H 11,1
H01,1
H02,1
H024,1
H03,1
H04,1
H05,1
H09,2
H092,1
H1,40
H10,12
H101,7
H102,6
H103,4
H104,5
H105,2
H105-A,1
H106,4
H107,5
H108,3
H11,13
H110,1
H110-B,1
H111,1
H12,10
H13,6
H130,1
H14,2
H15,5
H152,2
H153,1
H154,1
H155,1
H156,1
H157,1
H158,1
H16,6
H160,1
H163,1
H17,2
H18,7
H19,2
H2,57
H20,4
H201,5
H202,2
H203,3
H204,2
H205,4
H206,9
H207,2
H208,3
H209,1
H21,5
H212,1
H215,1
H21B,1
H22,1
H228,1
H23,3
H24,2
H252,2
H253,1
H254,2
H255,1
H256,1
H257,1
H258,1
H26,1
H28,1
H3,51
H301,1
H302,4
H303,3
H304,4
H305,2
H306,3
H307,2
H308,2
H309,2
H31,2
H310,2
H33,2
H332,1
H352,1
H353,2
H354,1
H4,51
H401,1
H405,1
H42,2
H5,28
H6,30
H7,20
H715,1
H8,26
H801,1
H802,1
H804,2
H807,1
H808,2
H809,1
H810,1
H812,1
H86,2
H87,4
H88,1
H89,1
H9,6
H90,2
H91,1
H92,1
H95,4
H96,3
HA 603,1
HAS-647,1
HB705,1
HC,4
HC 19,1
HC 50,1
HC42,1
HD7,1
HH-3,1
HH325A,1
HH4,2
HH8,1
I,107
I-01,1
I-1,4
I-101,3
I-103,2
I-104,1
I-105,2
I-107,1
I-108,3
I-115,1
I-12,1
I-120,1
I-122,1
I-13,2
I-15,1
I-17,1
I-19,1
I-2,1
I-201,1
I-202,1
I-211,1
I-213,2
I-22,1
I-3,7
I-4,9
I-5,2
I-6,5
I-8,1
I-9,2
I-97,1
I-98,2
I 101,1
I 103,1
I 114,1
I 126,1
I 201,1
I 205,1
I 7,1
I 9,1
I01,1
I02,3
I03,1
I04,1
I07,1
I08,2
I098,1
I1,21
I10,4
I100,2
I1001,1
I1003,1
I101,3
I102,3
I103,3
I104,2
I105,1
I106,4
I107,3
I108,3
I109,2
I11,2
I110,1
I111,1
I117,2
I118,1
I12,1
I121,1
I123,2
I124,1
I125,1
I14,1
I16,2
I16B,1
I17,1
I2,16
I20,2
I201,4
I202,3
I203,6
I204,2
I205,1
I206,2
I207,1
I208,1
I209,1
I21,2
I211,1
I214,1
I217,2
I218,1
I22,1
I220,1
I221,1
I226,1
I23,1
I3,13
I302,1
I303,3
I304,1
I305,6
I306,1
I307,2
I308,3
I309,1
I311,1
I312,1
I4,17
I5,21
I6,12
I7,6
I8,6
I9,2
I97,1
I98,2
II-3,1
II1,1
II2,2
II4,1
II5,1
II7,1
II8,2
IL1C,1
IL4C,1
IL6B,1
J,199
J-03,1
J-06,1
J-1,4
J-103,1
J-105,1
J-114,2
J-13,1
J-15,1
J-2,2
J-23,1
J-3,1
J-340-A,1
J-4,1
J-57,1
J-6,1
J-7,1
J-O2,1
J - 240,1
J002,1
J01,3
J02,1
J03,1
J08,1
J1,25
J10,5
J108,2
J11,4
J113,1
J114,1
J116,1
J117,2
J118,2
J12,5
J13,4
J14,5
J15,3
J16,1
J17,3
J18,1
J19,4
J2,33
J20,1
J201,2
J202,1
J203,1
J206,1
J207,1
J208,3
J21,2
J22,2
J23,3
J24,4
J240,2
J3,23
J303,1
J304,1
J305,2
J306,1
J307,1
J340,1
J35,1
J4,28
J5,13
J51,2
J52,1
J54,1
J55,1
J56,1
J58,2
J59,2
J6,18
J61,1
J62,2
J63,1
J64,1
J65,1
J66,2
J67,1
J7,12
J8,11
J9,5
J901,1
J902,1
J903,1
J904,1
J905,1
J907,2
J909,2
J910,1
J911,1
JA,2
JJ-5,1
JJ2,1
JJ3,3
JJ4,1
JJ5,2
JJ6,1
JJ8,1
JTA-408,1
JTA 507,1
K,146
K-09,1
K-1,3
K-1013,1
K-13,1
K-2,2
K-29,1
K-4,1
K-7,1
K-70,1
K002,1
K02,1
K07,1
K1,28
K1-2,1
K10,2
K1002,1
K1004,1
K1005,1
K1007,2
K1008,2
K101,3
K1011,1
K1012,5
K1013,1
K1014,1
K1015,1
K1016,1
K1017,1
K1018,2
K1019,1
K1020,2
K1022,1
K1023,1
K1024,1
K104,1
K105,1
K106,1
K108,1
K11,4
K12,2
K121,1
K122,1
K123,2
K126,2
K129,1
K13,2
K130,1
K131,3
K14,2
K15,1
K16,1
K17,1
K18,1
K19,2
K2,16
K20,2
K201,3
K202,1
K205,2
K208,2
K22,1
K229,1
K23,1
K24,1
K3,20
K301,2
K302,2
K304,3
K305,1
K306,1
K307,1
K308,1
K4,25
K5,13
K6,17
K69,1
K7,8
K70,2
K71,1
K72,1
K73,1
K75,1
K76,1
K77,1
K8,9
K80,1
K81,1
K82,2
K84,1
K86,1
K88,2
K9,2
KA,1
KA12,1
KA16,1
KB,1
KK1,2
KK3,1
KK4,1
KK6,2
KK7,1
KK8,2
KV610,1
L,139
L-03,1
L-1,2
L-10,1
L-11,1
L-13,2
L-158A,1
L-17,1
L-18,1
L-2,3
L-205,1
L-207,1
L-3,1
L-4,2
L-43,1
L-46,1
L-5,2
L-6,1
L-8,1
L-A8,1
L-B8,1
L 08,1
L001,1
L002,1
L003,1
L004,1
L04,1
L06,1
L1,20
L10,1
L101,1
L102,5
L103,2
L105,1
L106,5
L107,2
L108,1
L11,5
L110,1
L112,1
L12,3
L13,3
L135,3
L138,1
L14,4
L141,1
L143,2
L15,1
L159,1
L159B,1
L16,4
L161,1
L161 A,1
L162-B,1
L163A,1
L164A,1
L17,1
L18,2
L2,25
L20,1
L201,2
L202,2
L204,3
L205,1
L206,1
L207,1
L208,2
L209,1
L21,6
L210,2
L211,1
L22,4
L23,2
L24,1
L3,23
L301,1
L302,1
L304,2
L306,1
L308,1
L309,1
L310,1
L32,3
L334,1
L4,24
L5,13
L6,8
L7,10
L8,9
L9,2
LCE4A,1
LEV,1
LEVEL,2
LEW-206,1
LEW - 416,1
LEW 321,1
LL-2,1
LL3,1
LL6,1
LN,1
LOCATION,1
LOFT,1
LOT #2,1
LOT 1,2
LOT 2,1
LOT 20,2
LOT 24,2
LOT 26,1
LOT 3,1
LOT 4,1
LOT 52,1
LOT 6,1
LOT 77,2
LOT 9,2
LOT C5,1
LOT D3,1
LOT8,1
LOWER,2
LT 5,1
LWR,1
M,74
M-09,1
M-1,1
M-12,1
M-17,1
M-2,2
M-23,1
M-24,1
M-5,1
M-6,1
M-9,1
M001,2
M002,1
M003,2
M02,1
M03,1
M07,1
M09,1
M1,17
M1-213,1
M1 419A,1
M10,3
M102,2
M107,1
M11,2
M12,5
M13,2
M135,1
M137,1
M14,5
M140,1
M144,1
M145-1,1
M147,1
M149,1
M15,4
M154,1
M16,1
M17,5
M18,3
M19,5
M2,20
M20,4
M201,1
M202,1
M203,1
M204,1
M206,2
M208,1
M209,1
M21,3
M210,2
M22,4
M23,5
M24,2
M27,2
M29,1
M3,19
M308,1
M31A,1
M33,1
M4,20
M42,1
M5,7
M6,10
M7,12
M8,18
M841,1
M9,3
MAGC,1
MANAGER,1
MAR-101A,1
MH,1
MH1,1
MH7,1
MH9,1
MHC5,1
MICHIGIAN,1
MM2,1
MM6,2
MN,1
MS1,1
MS2,1
N,52
N-07,1
N-1,1
N-10,1
N-4,1
N-7,1
N 356,1
N001,2
N002,2
N003,1
N01,1
N07,1
N1,19
N10,2
N103,1
N104,1
N106,1
N107,1
N11,2
N110,1
N12,2
N13,2
N14,2
N154,1
N2,20
N2-205,1
N203,1
N206,1
N208,1
N209,2
N210,1
N24,2
N25,1
N3,11
N326,1
N34,1
N342,1
N4,25
N43,1
N5,9
N516,1
N6,12
N6-105,1
N601,1
N7,12
N8,6
N9,2
NATION,1
NATION417,1
NH1,1
NN-3,1
NN3,1
NN4,1
NN5,1
NORTH,3
NT 23,1
O,39
O-01,1
O-10,2
O-107,1
O-11,1
O-15,1
O-21,1
O-3,2
O-4,1
O-6,1
O0002,1
O1,4
O102,2
O103,1
O104,2
O105,1
O108,1
O159,1
O2,1
O202,1
O203,1
O204,2
O206,1
O209,3
O21,2
O210,1
O257,1
O3,3
O301,1
O302,2
O304,1
O305,1
O307,1
O309,1
O4,6
O5,5
O5-305,1
O6,4
O7,4
O8,4
OFC,13
OFFICE,6
OO-1,1
OO-2,1
OO2,1
OO3,1
OO6,2
OS-419,1
OS 101,1
OSW513,1
OSWALD 517,1
P,39
P-1,1
P-13,1
P-15,1
P-22,1
P001,1
P002,1
P003,1
P01,1
P1,17
P10,1
P102,1
P106,1
P107,1
P109,1
P11,4
P110,2
P12,2
P13,3
P14,2
P15,1
P16,5
P17,1
P19,2
P2,18
P20,1
P20 B,1
P201,2
P202,1
P204,2
P206,1
P21,2
P210,2
P23,2
P26,2
P27,2
P29,1
P3,13
P32,1
P4,6
P5,2
P6,5
P7,3
P8,2
P9,2
PP-2,1
PP-4,1
PP1,1
PP2,1
PP3,1
PP6,1
PP7,1
PP8,1
Q,20
Q001,1
Q002,1
Q004,2
Q08,1
Q1,9
Q101,2
Q102,2
Q103,1
Q104,1
Q105,2
Q108,1
Q11,1
Q165B,1
Q167,1
Q2,8
Q203,2
Q204,2
Q206,2
Q209,1
Q210,1
Q268,1
Q3,12
Q4,14
Q5,2
Q6,3
Q7,9
Q8,6
R,28
R-01,1
R-4,1
R 004,1
R 326,1
R 7-B,1
R002,1
R1,6
R10,3
R101,2
R102,1
R103,5
R106,2
R108,1
R11,3
R110,1
R111,1
R112,2
R114,1
R12,3
R15,1
R171,1
R2,9
R201,1
R203,1
R205,1
R206,1
R207,1
R209,1
R21,1
R210,1
R212,1
R270,1
R3,12
R301,1
R304,1
R305,1
R306,2
R307,1
R308,1
R309,1
R4,10
R5,5
R5D,1
R6,5
R7,7
R7-A,1
R8,5
R9,2
RD1,1
REAR,5
RM 1,1
RM 101,1
RM 102,1
RM 108,2
RM 110,1
RM 20,1
RW 557,1
RW 558,1
RW 606,1
RW605,2
S,23
S-1,1
S-12,1
S-3,1
S-5,3
S - 101B,1
S 452,1
S#11,1
S012,1
S02B,1
S04,1
S1,8
S10,1
S102,4
S102 A,1
S102 B,1
S103,2
S103-B,1
S103 A,1
S106,1
S107 A,1
S107 B,1
S108,1
S108-B,1
S109,1
S11,1
S110,1
S111,1
S112,1
S113 B,1
S119,1
S12,3
S1282,1
S1352,1
S1381,1
S1391,1
S14,2
S15,2
S17,1
S19,1
S2,9
S203,1
S205,2
S207,1
S208,1
S21,3
S22,1
S24,1
S26,1
S3,8
S301,1
S302,1
S304,1
S310,1
S312,1
S314,1
S4,15
S414,1
S5,8
S6,9
S7,9
S76,1
S8,3
S9,3
SEL-311,1
SELF 148,1
SH-A4120.1,1
SH-B41422,1
SH-D-2031,1
SH-D3010.2,1
SH-D3020,1
SH-D5090,1
SILVER,1
SLC145,1
SLC245,1
SLC246,1
SLF-57N,1
SLF116N,1
SOUTH,6
SPB201A,1
STO-564,1
"SUITE,FLOO",5
"SUITE,UN",1
T,7
T-19,2
T-2,1
T-3,1
T-4,1
T-8,1
T-9,1
T01,1
T03,1
T04,4
T05,2
T1,7
T10,2
T101,2
T103,1
T104,3
T108,1
T109,2
T11,4
T110,1
T12,3
T14,1
T16,1
T17,1
T18,3
T2,11
T20,2
T201,4
T203,1
T204,1
T205,2
T207,2
T21,2
T210,1
T22,4
T23,1
T24,2
T25,1
T26,1
T27,3
T28,1
T29,1
T3,10
T30,2
T301,1
T307,1
T310,2
T380,1
T4,4
T5,4
T6,8
T7,5
T8,4
T9,4
TEM-204C,1
TEM302,1
TROUT,1
U,7
U-1,1
U-281A,1
U-7,1
U1,4
U101,1
U105,2
U106,1
U109,1
U11,3
U14,2
U2,6
U201,1
U202,1
U204,1
U207,2
U209,1
U21,2
U24,2
U3,5
U302,1
U303,2
U304,1
U305,1
U4,5
U5,2
U6,3
U7,2
U8,2
UNIT 10 RM,1
UNIT B,2
UP,3
UPPER,6
UPPR,2
UPSTAIRS,5
V,5
V-201,1
V02,1
V1,3
V101,1
V103,3
V104,2
V105,2
V107,1
V108,1
V11,3
V110,2
V112,1
V113,2
V114,1
V115,1
V117,2
V14,1
V2,4
V202,2
V203,1
V204,2
V206,1
V207,2
V208,2
V21,1
V2111-1,2
V3,3
V4,1
V6,2
V7,1
V8,1
VVB207A,1
VVB207B,1
VVB423A,1
VVC114,1
W,18
W-102,1
W-109,1
W-12,1
W-2,2
W-20,2
W-209,1
W-216,1
W-222,1
W-37,1
W-505-B,1
W-78,1
W 218,1
W 228,1
W 39,1
W0,2
W004,1
W009,1
W0101,3
W0103,1
W0104,1
W0106,1
W0107,4
W0109,2
W0110,2
W0112,1
W0114,1
W0115,1
W0116,1
W0117,2
W0118,2
W0119,2
W014,1
W1,7
W10,4
W100,1
W101,1
W102,3
W103,3
W103A,1
W104,1
W105,1
W106,2
W107,3
W108,1
W109,4
W11,4
W110,1
W1103,2
W1106,1
W1108,1
W1109,1
W111,7
W1113,2
W1116,1
W1119,1
W112,2
W113,2
W114,3
W115,5
W116,3
W117,2
W118,2
W119,2
W12,10
W120,1
W121,1
W122,1
W123,4
W124,3
W125,1
W126,2
W127,1
W128,2
W129,2
W13,4
W130,1
W131,1
W132,1
W14,6
W15,2
W16,3
W17,2
W171,2
W18,5
W19,5
W1A,1
W1B,1
W1C,1
W1E,1
W1G,1
W2,9
W20,2
W201A,1
W202,4
W203B,1
W204,3
W205,2
W206,4
W207,3
W208,2
W208A,1
W209,1
W209A,1
W21,8
W210,3
W2100,2
W2101,1
W2102,1
W2103,1
W2105,2
W2107,2
W2108,4
W2109,1
W210A,1
W211,3
W2110,2
W2113,4
W2114,1
W2115,1
W2116,1
W2117,2
W2118,4
W212,3
W2121,1
W212A,1
W213,1
W214,1
W215,1
W215A,1
W216,2
W217,3
W218,2
W219,3
W22,1
W220A,1
W221,1
W222,1
W2227,1
W223,2
W225,3
W226,3
W228,1
W229,1
W23,2
W230,1
W231,2
W232,1
W24,3
W25,1
W26,1
W27,1
W2A,1
W2B,2
W2C,1
W2F,1
W3,11
W30,1
W301,4
W302,1
W304,1
W305,2
W306,3
W307,1
W308,4
W309,1
W31,1
W310,4
W311,4
W312,3
W313,3
W316,2
W317,1
W318,1
W32,1
W321,1
W322,1
W324,1
W325,1
W326,1
W327,2
W328,1
W329,1
W330,1
W331,3
W332,1
W35,1
W36,1
W38,3
W39,1
W3B,1
W3C,1
W3F,1
W3G,1
W4,12
W402,3
W404,2
W405,3
W406,3
W407,1
W408,3
W409,3
W410,4
W411,5
W412,3
W413,2
W415,1
W416,1
W42,3
W420,1
W421,1
W423,1
W44,2
W45,1
W46,1
W47,1
W48,2
W49,1
W4A,1
W4B,1
W4C,1
W4H,1
W5,2
W51,1
W52,1
W53,3
W54,3
W56,2
W59,1
W5A,1
W5D,2
W5E,2
W6,5
W60,1
W61,1
W62,2
W63,2
W64,1
W68,2
W69,2
W6C,1
W6D,1
W6E,1
W6F,1
W7,8
W74,1
W75,2
W77,1
W78,2
W79,2
W8,6
W82,1
W84,1
W86,1
W9,1
W91,4
W92,3
W94,1
W95,2
W96,1
W97,1
W98,1
W99,1
WEST,2
WF5,1
WV217C,1
X,6
X1,4
X10,1
X11,2
X12,3
X2,1
X3,4
X4,3
X5,1
X6,3
X7,3
X8,1
X9,1
Y,6
Y1,1
Y12,1
Y2,1
Y23,1
Y27,1
Y3,1
Y4,2
Y5,1
Y6,1
Y7,2
Y8,2
Y9,4
Z,5
Z10,2
Z11,3
Z12,3
Z13,1
Z21,1
Z22,1
Z3,2
Z4,2
Z6,2
Z7,1
