text_election_code_2,Count
MB0519,495
MB0607,9
MB0611,27
MB0613,196
MB0615,50
MB0616,230
MB0618,142
MB0619,62
MB0622,59
MB0623,10947
MB0711,15
MB0719,25
MB0807,4
MB0823,1424
MB0830,49
MB0907,29
MB0915,25
MB0916,68
MB0917,36
MB0918,244
MB0919,369
MB0921,64
MB0922,148
MB1007,104
MB1013,194
MB1107,46
MB1109,6
MB1113,194
MB1205,211
MB1211,11
MB1213,11
MB1301,15
MB1302,60
MB1501,54
MB15B,3
MB1601,15
MB17,114
MB1701,67
MB17LA,63
MB1901,142
MB1995,9
MB2000,1
MB2005,12
MB2006,57
MB2007,116
MB2008,50
MB2009,170
MB2010,37
MB2011,14
MB2012,25
MB2013,172
MB2014,298
MB2015,600
MB2016,289
MB2017,123
MB2018,86
MB2019,267
MB2020,241
MB2022,508
MB2023,6
MB2024,1824
MB229,171
MB231,36
MB232,68
MB233,187
MB242,1
MB263,11
MB293,4
MB305,308
MB3408,36
MB360,9
MB368,40
MB383,9
MB394,30
MB396,15
MB402,54
MB416,23
MB437,101
MB4604,5
MB464,42
MB468,3
MB490,60
MB501,171
MB509,2
MB5116,45
MB512,333
MB5398,13
MB5410,9
MB5411,8
MB6115,114
MB615,16
MB6215,14
MB9410,4
MBAL06,3
MBAU06,17
MBAUG,50
MBBE07,37
MBBE09,8
MBD423,37
MBHD07,5
MBMV06,9
MBNCO,1
MBOCA,4
MBPC09,10
MBREC,2
MBS615,1
MBSB09,9
MBSD07,48
MBSE09,2
MBSLS,7
MBST06,35
MBST17,15
MBSWD,1
PP0001,3
PP1992,15
PP2024,32502
PR031,1
PR1986,2
PR1988,1
PR1990,17
PR1992,83
PR1994,108
PR1996,291
PR1998,189
PR2000,347
PR2002,288
PR2004,707
PR2006,293
PR2008,782
PR2010,1043
PR2012,1563
PR2014,968
PR2016,2756
PR2018,3677
PR2020,16419
PR2022,112321
PR2024,298979
PR2250,13
PR2259,4
PR2270,9
PR2289,2
PR3105,21
PR3204,4
PR3299,3
PR8200,2
PR8288,3
PR991,1
PRHC06,2
PRPC06,1
SP,34
SP 389,29
SP000,5
SP0005,1
SP0007,12
SP001,8
SP0012,1
SP0014,2
SP002,7
SP0041,2
SP01,7
SP0101,6
SP0103,7
SP011,7
SP0111,6
SP0112,49
SP012,1
SP0121,2
SP0125,83
SP013,5
SP015,5
SP0202,2
SP0204,1
SP021,7
SP0217,2
SP0218,28
SP0222,2
SP0223,37
SP0225,2
SP023,14
SP0291,1
SP0293,1
SP0297,1
SP0299,2
SP0301,4
SP0302,8
SP0305,3
SP0306,1
SP0316,8
SP0319,1
SP033,56
SP034,8
SP0388,5
SP0394,1
SP0403,2
SP0405,22
SP0406,4
SP0408,2
SP041,3
SP0410,18
SP0417,14
SP0419,33
SP0421,24
SP0423,12
SP0425,19
SP043,41
SP0489,23
SP0493,54
SP0495,1
SP0501,1
SP0503,17
SP0505,18
SP051,72
SP0510,26
SP0512,4
SP0514,335
SP0517,16
SP052,11
SP0523,359
SP0524,3462
SP054,11
SP057,20
SP058,1
SP0599,3
SP06,6
SP0601,1
SP0606,10
SP0607,58
SP0609,1
SP0614,7
SP0616,3
SP0623,276
SP0693,2
SP0696,1
SP0699,2
SP06AT,2
SP0709,7
SP0717,6
SP0718,2
SP0723,73
SP08,7
SP0801,8
SP0802,2
SP0805,7
SP0813,2
SP0815,1
SP0819,24
SP0820,23
SP0821,20
SP0822,213
SP0823,592
SP0830,53
SP09,1
SP0901,12
SP0904,2
SP0905,2
SP0906,3
SP0920,1
SP09EL,3
SP1,2
SP10,3
SP100,1
SP1009,9
SP1010,3
SP1014,27
SP1017,1
SP1018,12
SP1020,20
SP1022,19
SP1023,68
SP1025,1
SP1031,2
SP105,36
SP1070,3
SP1079,3
SP1090,1
SP11,1
SP1105,7
SP1109,1
SP1112,2
SP1113,3
SP1115,19
SP112,44
SP1123,1
SP1129,3
SP114,5
SP1149,1
SP1160,10
SP1179,3
SP1205,1
SP1209,3
SP1210,10
SP1213,2
SP1215,2
SP1218,5
SP1219,1
SP1250,3
SP1270,2
SP1289,8
SP1298,1
SP1299,2
SP1300,3
SP1319,2
SP14,5
SP1401,1
SP14MU,3
SP1694,2
SP1697,1
SP17,1
SP1794,4
SP19,19
SP1993,3
SP1997,2
SP1998,1
SP1999,2
SP2000,14
SP2001,13
SP2002,21
SP2003,2
SP2004,1
SP2005,17
SP2006,10
SP2007,509
SP2008,13
SP2009,111
SP201,4
SP2010,31
SP2011,10
SP2012,95
SP2013,94
SP2014,138
SP2015,70
SP2016,79
SP2017,88
SP2018,76
SP2019,164
SP2020,8
SP2021,148
SP2022,167
SP2023,2207
SP2024,1088
SP203,9
SP206,3
SP2103,1
SP2104,5
SP2197,1
SP220,2
SP2201,2
SP2249,2
SP2260,5
SP2263,7
SP2289,2
SP2299,6
SP22MN,25
SP2396,2
SP2398,3
SP24,47
SP2406,3
SP244,2
SP245,152
SP2498,1
SP24ST,622
SP2503,2
SP2505,1
SP251,10
SP252,7
SP257B,53
SP258,23
SP2597,1
SP264,1
SP2690,1
SP2691,1
SP282,3
SP289,1
SP2895,1
SP2997,1
SP3,2
SP306,15
SP309,158
SP311,163
SP312,22
SP3260,5
SP330,18
SP3319,4
SP3353,2
SP3357,8
SP336,31
SP34,5
SP344,12
SP35,7
SP350,1
SP360,146
SP363,4
SP371,12
SP381,1
SP385,35
SP3882,31
SP3895,1
SP39,2
SP396,15
SP3984,1
SP40,3
SP4024,54
SP405,10
SP406,4
SP408B,64
SP4103,3
SP410B,259
SP418R,31
SP4197,1
SP420,16
SP421,12
SP4219,1
SP4296,1
SP43,3
SP4301,3
SP434,7
SP4400,30
SP443,16
SP448,41
SP4495,4
SP4522,28
SP459,9
SP4604,3
SP4610,7
SP4693,1
SP4699,5
SP4792,1
SP4798,6
SP4814,1
SP482,1
SP487,2
SP4892,327
SP49,6
SP5,1
SP508,10
SP5110,6
SP52,14
SP5200,1
SP5210,6
SP5220,1
SP5230,4
SP524,1325
SP5249,1
SP5298,7
SP54,3
SP56,3
SP5608,5
SP5702,6
SP5812,2
SP5900,7
SP6011,6
SP6012,14
SP6108,2
SP6109,20
SP6149,3
SP6179,2
SP6208,4
SP6229,1
SP6279,3
SP6303,5
SP6309,7
SP6312,11
SP6314,8
SP6501,19
SP6507,46
SP6705,4
SP6810,3
SP686,2
SP6899,11
SP696,1
SP7,6
SP7279,1
SP7290,2
SP7524,32
SP8195,1
SP8319,1
SP8393,1
SP8505,1
SP893,1
SP911,1
SP9149,1
SP9199,5
SP9200,21
SP9263,3
SP931,1
SP9310,2
SP9506,1
SP951,2
SP9510,3
SP953,14
SP961,5
SP9694,1
SP971,3
SP9710,29
SP972,4
SP9805,3
SP981,2
SP9813,3
SP9902,1
SP9903,1
SP9904,3
SP991,3
SP992,3
SP993,9
SP994,34
SP996,1
SPA UB,1
SPAB05,3
SPAB07,2
SPAC02,2
SPB072,16
SPB339,153
SPB434,25
SPBA15,2
SPBC07,2
SPBC12,1
SPBCL6,5
SPBE07,14
SPBE17,4
SPBU15,2
SPC268,2
SPC311,3
SPC331,11
SPC415,1
SPCE,1
SPCH05,2
SPCITY,2
SPCR07,11
SPCV,1
SPCV21,3
SPCW12,51
SPDB07,5
SPDWES,2
SPE,13
SPEB04,4
SPEL06,18
SPEU07,6
SPF511,3
SPFB01,2
SPFC21,4
SPGM07,23
SPGN17,1094
SPGO,1
SPHB06,6
SPHB07,1
SPHO1,8
SPHS17,18
SPLC09,2
SPLLIB,1
SPLR04,1
SPMC,1
SPMC08,1
SPMPCI,6
SPMPTX,13
SPMU12,1
SPMV22,2
SPOBO6,1
SPOC07,1
SPPL07,2
SPR21,50
SPRB04,3
SPRB05,6
SPRB97,1
SPRH04,2
SPSB05,4
SPSB07,13
SPSBF6,2
SPSC07,15
SPSCH,7
SPSD,15
SPSL05,1
SPSL09,2
SPSQ09,1
SPSS,2
SPST10,2
SPST11,1
SPST16,1
SPSTQ,1
SPTH09,3
SPUQ07,3
SPVC07,1
SPWF18,13
