text_election_code_4,Count
MB1301,25
MB1302,74
MB1501,66
MB15B,5
MB1601,25
MB17,188
MB1701,121
MB17LA,87
MB1901,214
MB1995,8
MB2000,5
MB2005,15
MB2006,56
MB2007,127
MB2008,47
MB2009,224
MB2010,49
MB2011,25
MB2012,40
MB2013,213
MB2014,359
MB2015,854
MB2016,381
MB2017,196
MB2018,127
MB2019,595
MB2020,509
MB2022,1008
MB2024,280
MB229,339
MB231,61
MB232,125
MB233,352
MB240,1
MB242,4
MB263,14
MB274,5
MB293,5
MB305,383
MB3124,1
MB3408,44
MB360,10
MB368,58
MB383,19
MB394,29
MB396,19
MB398,1
MB402,92
MB415,9
MB416,53
MB437,133
MB4604,12
MB464,56
MB490,80
MB501,262
MB509,6
MB5116,104
MB512,517
MB5398,14
MB5410,17
MB5411,11
MB6115,244
MB615,24
MB6215,30
MB9410,8
MBAL06,5
MBAU06,17
MBAUG,52
MBBE07,39
MBBE09,12
MBD423,52
MBHD07,18
MBM,1
MBMV06,12
MBNCO,1
MBOCA,3
MBPC09,11
MBREC,11
MBSB09,3
MBSD07,43
MBSE09,3
MBSLS,4
MBST06,47
MBST17,17
PP0001,3
PP1992,18
PP2024,14148
PR0001,1
PR031,1
PR041,1
PR1986,1
PR1988,2
PR1990,40
PR1992,87
PR1994,144
PR1996,328
PR1998,271
PR2000,435
PR2002,440
PR2004,1122
PR2006,497
PR2008,1198
PR2010,1718
PR2012,2338
PR2014,1824
PR2016,4577
PR2018,9192
PR2020,43583
PR2022,203229
PR2024,862
PR2250,20
PR2259,8
PR2260,1
PR2270,8
PR2289,3
PR3105,25
PR3299,6
PR8200,3
PR8288,7
PR955,2
PR971,3
PR991,1
PRHC06,1
PRPC06,1
SP,96
SP'16,1
SP 389,60
SP000,20
SP0001,1
SP0003,1
SP0004,5
SP0006,2
SP0007,13
SP001,12
SP0012,8
SP0014,8
SP002,9
SP0041,3
SP01,7
SP0101,18
SP0103,11
SP0105,1
SP011,20
SP0111,3
SP0112,87
SP012,5
SP0121,3
SP0125,243
SP013,5
SP015,3
SP0197,4
SP02,1
SP0201,1
SP0202,3
SP021,15
SP0217,2
SP0218,57
SP0219,2
SP022,1
SP0222,12
SP0223,61
SP023,29
SP024,1
SP0291,2
SP0293,1
SP0296,1
SP0299,1
SP0301,10
SP0302,25
SP0304,6
SP0305,7
SP0306,1
SP031,3
SP0310,1
SP0316,10
SP0319,14
SP033,76
SP034,9
SP0379,1
SP0388,4
SP0394,1
SP0399,1
SP0400,1
SP0401,3
SP0403,6
SP0405,28
SP0406,11
SP0408,2
SP041,6
SP0410,33
SP0417,29
SP0419,100
SP0421,164
SP0423,9
SP0425,135
SP043,82
SP0489,34
SP0493,239
SP0497,3
SP0500,1
SP0503,13
SP0505,27
SP051,126
SP0510,40
SP0512,6
SP0517,36
SP052,16
SP0523,1081
SP0524,257
SP053,1
SP054,38
SP057,37
SP0599,3
SP06,2
SP0604,1
SP0606,19
SP0607,114
SP0609,1
SP0614,9
SP0616,11
SP0623,230
SP0688,1
SP0693,4
SP0699,2
SP0709,14
SP0711,3
SP0717,9
SP0718,11
SP0723,47
SP0787,1
SP0792,2
SP08,12
SP0801,14
SP0802,8
SP0805,9
SP0812,2
SP0813,3
SP0815,15
SP0819,155
SP0820,49
SP0821,70
SP0822,878
SP0823,585
SP0830,198
SP09,3
SP0901,24
SP0904,2
SP0906,2
SP0911,2
SP0920,1
SP0999,2
SP09EL,8
SP1,1
SP10,8
SP100,1
SP1009,9
SP101,6
SP1013,1
SP1014,45
SP1017,5
SP1018,10
SP1020,13
SP1022,126
SP1023,226
SP1031,2
SP105,59
SP1059,1
SP1070,8
SP1079,3
SP11,1
SP1103,1
SP1105,11
SP1112,2
SP1113,7
SP1115,27
SP1116,3
SP112,50
SP1123,1
SP1129,8
SP114,30
SP1140,1
SP1149,2
SP1159,1
SP1160,8
SP1199,2
SP1205,3
SP1207,1
SP1209,2
SP1210,18
SP1213,1
SP1214,5
SP1215,4
SP1218,6
SP1219,1
SP1250,2
SP1269,3
SP1270,6
SP1279,1
SP1289,6
SP1298,1
SP1299,1
SP1300,4
SP1312,1
SP1319,8
SP14,8
SP1401,2
SP1609,2
SP1694,3
SP1697,1
SP1794,1
SP19,41
SP1993,8
SP1997,1
SP1999,8
SP2000,25
SP2001,11
SP2002,20
SP2003,9
SP2004,11
SP2005,13
SP2006,22
SP2007,741
SP2008,32
SP2009,121
SP201,5
SP2010,35
SP2011,26
SP2012,151
SP2013,147
SP2014,258
SP2015,113
SP2016,105
SP2017,222
SP2018,170
SP2019,471
SP2020,74
SP2021,429
SP2022,883
SP2023,2480
SP2024,1
SP203,7
SP206,4
SP2103,7
SP2104,9
SP2196,1
SP2197,1
SP220,26
SP2201,30
SP2209,1
SP2249,1
SP2260,5
SP2263,7
SP2295,1
SP2299,3
SP22MN,78
SP2396,11
SP2398,3
SP24,238
SP2406,3
SP244,7
SP2489,1
SP2498,1
SP2503,3
SP2505,1
SP251,33
SP252,11
SP257B,130
SP258,54
SP264,3
SP267,1
SP2691,3
SP282,8
SP284B,1
SP289,24
SP2894,1
SP2895,1
SP2997,3
SP3,3
SP306,19
SP309,169
SP311,85
SP312,19
SP3136,1
SP3139,1
SP3190,1
SP3260,3
SP327,2
SP330,13
SP331,4
SP3319,2
SP3353,12
SP3357,14
SP336,30
SP34,2
SP344,10
SP346,1
SP35,6
SP350,1
SP360,65
SP362,1
SP363,1
SP371,36
SP381,3
SP385,73
SP388,1
SP3882,202
SP3895,1
SP39,1
SP396,20
SP40,6
SP405,9
SP406,5
SP408B,202
SP4103,21
SP410B,81
SP4159,1
SP418R,173
SP4197,6
SP420,10
SP4202,2
SP421,17
SP4219,1
SP4230,1
SP4296,8
SP43,1
SP4301,3
SP4309,1
SP434,11
SP4400,28
SP443,36
SP448,156
SP4495,8
SP4522,107
SP459,9
SP460,1
SP4604,6
SP4610,9
SP4699,7
SP476,2
SP4798,7
SP4814,4
SP482,3
SP4892,1894
SP49,29
SP5,5
SP508,8
SP5110,5
SP52,15
SP5200,2
SP5210,5
SP5220,2
SP5230,7
SP524,58
SP5298,9
SP54,6
SP56,6
SP5608,17
SP5702,7
SP5812,2
SP5900,10
SP596,1
SP6011,10
SP6012,31
SP6108,3
SP6109,15
SP6149,2
SP6179,1
SP6208,6
SP6259,1
SP6279,1
SP6303,1
SP6309,7
SP6312,17
SP6314,12
SP6397,1
SP6402,3
SP6501,32
SP6507,51
SP6600,1
SP6705,11
SP6810,4
SP686,1
SP6899,3
SP696,2
SP7,4
SP7189,1
SP7279,1
SP7290,1
SP7398,2
SP7524,1
SP8179,1
SP8195,2
SP8210,1
SP8319,7
SP8505,2
SP8597,4
SP901,1
SP911,2
SP9169,1
SP9199,3
SP9200,26
SP9263,5
SP9279,1
SP931,4
SP9310,5
SP9506,1
SP9510,4
SP953,18
SP961,3
SP962,4
SP9694,2
SP971,2
SP9710,21
SP972,1
SP973,3
SP9805,8
SP981,1
SP9813,18
SP9903,1
SP9904,3
SP991,3
SP992,7
SP993,10
SP994,61
SP996,3
SP9LON,4
SPA UB,2
SPAB05,6
SPAB07,6
SPAC02,1
SPB072,15
SPB434,21
SPBA15,2
SPBC07,1
SPBC12,1
SPBCL6,4
SPBE07,10
SPBE17,10
SPBU15,4
SPC,2
SPC311,7
SPC331,58
SPC415,1
SPCH05,2
SPCITY,5
SPCR07,6
SPCV,3
SPCV21,16
SPCW12,77
SPDB07,3
SPDWES,6
SPE,8
SPEB04,1
SPEL06,29
SPEU07,21
SPF511,3
SPFB01,1
SPFC21,3
SPFH97,3
SPGM07,33
SPGN08,3
SPGN17,2476
SPGO,3
SPHB06,10
SPHB07,5
SPHO1,13
SPHS17,12
SPLC07,2
SPLC09,3
SPLLIB,1
SPMC,2
SPMC08,1
SPMD17,1
SPML05,4
SPMPCI,16
SPMPTX,39
SPMU12,1
SPMV22,4
SPPL07,2
SPPR08,1
SPR21,250
SPRB04,2
SPRB05,6
SPRH04,8
SPSB05,10
SPSB07,13
SPSBF6,4
SPSC07,25
SPSCH,9
SPSD,13
SPSL05,4
SPSL09,2
SPSS,5
SPST06,2
SPST10,1
SPST16,1
SPSTQ,3
SPSW10,3
SPTH09,5
SPUQ07,2
SPVC07,3
SPWC19,3
SPWF18,28
