text_election_code_7,Count
PR991,5
PRHC06,4
SP,136
SP'16,3
SP 389,150
SP#447,1
SP000,26
SP0001,1
SP0002,2
SP0003,4
SP0004,10
SP0005,1
SP0006,12
SP0007,35
SP001,32
SP0012,26
SP0014,2
SP002,12
SP003,1
SP0041,3
SP0051,1
SP01,17
SP0101,16
SP0103,13
SP0105,2
SP011,19
SP0111,6
SP0112,182
SP012,9
SP0121,3
SP0125,357
SP013,6
SP015,4
SP0197,4
SP0202,7
SP021,34
SP0217,10
SP0218,109
SP0219,3
SP0222,8
SP0223,32
SP024,1
SP0291,4
SP0293,3
SP0296,1
SP0297,3
SP0299,6
SP0301,21
SP0302,103
SP0304,4
SP0305,10
SP0306,3
SP031,3
SP0310,4
SP0316,20
SP0319,32
SP033,158
SP034,20
SP0388,12
SP0394,1
SP0395,1
SP0399,3
SP0400,2
SP0403,6
SP0405,43
SP0406,13
SP0408,10
SP041,9
SP0410,73
SP0417,54
SP0419,268
SP0421,141
SP0423,3
SP0425,1
SP043,130
SP0489,88
SP0493,69
SP0495,4
SP0497,1
SP0499,1
SP0500,1
SP0501,1
SP0503,10
SP0505,32
SP051,242
SP0510,83
SP0512,11
SP0514,2
SP0516,1
SP0517,114
SP052,22
SP053,6
SP054,46
SP057,62
SP0583,1
SP059,1
SP0599,12
SP06,15
SP0601,2
SP0606,28
SP0607,168
SP0609,6
SP0614,31
SP0616,34
SP0693,6
SP0699,4
SP0709,6
SP0711,7
SP0717,24
SP0718,22
SP0792,2
SP0798,1
SP08,8
SP0801,37
SP0802,7
SP0805,21
SP0812,2
SP0813,5
SP0815,61
SP0819,360
SP0820,125
SP0821,53
SP0822,1
SP0830,10
SP09,1
SP0901,48
SP0904,2
SP0905,5
SP0906,3
SP0920,1
SP0997,4
SP0999,1
SP09EL,14
SP1,4
SP10,11
SP100,1
SP1009,19
SP101,7
SP1010,2
SP1013,1
SP1014,84
SP1017,7
SP1018,20
SP1019,1
SP1020,86
SP1022,215
SP1027,2
SP1031,6
SP105,55
SP1059,2
SP1070,18
SP1079,5
SP1090,2
SP11,2
SP1103,3
SP1105,15
SP1107,1
SP1112,8
SP1113,18
SP1115,63
SP1116,2
SP1123,1
SP1129,10
SP114,70
SP1140,2
SP1149,13
SP1159,2
SP1160,12
SP1179,2
SP1193,1
SP1205,2
SP1207,1
SP1209,6
SP1210,29
SP1213,3
SP1214,7
SP1215,8
SP1218,21
SP1219,1
SP1250,2
SP1258,1
SP1270,5
SP1289,11
SP1293,1
SP1295,1
SP1298,3
SP1299,2
SP1300,6
SP1319,16
SP14,31
SP1401,4
SP14MU,4
SP1500,1
SP1609,3
SP1694,4
SP1697,1
SP17,2
SP1794,1
SP19,112
SP1988,1
SP1993,5
SP1995,1
SP1997,1
SP1998,1
SP1999,6
SP2000,32
SP2001,19
SP2002,31
SP2003,18
SP2004,15
SP2005,31
SP2006,31
SP2007,1380
SP2008,52
SP2009,221
SP201,30
SP2010,44
SP2011,41
SP2012,279
SP2013,349
SP2014,386
SP2015,296
SP2016,285
SP2017,539
SP2018,433
SP2019,1400
SP2020,295
SP2021,1105
SP2022,438
SP203,11
SP206,6
SP2103,6
SP2104,12
SP2179,2
SP2196,1
SP2197,2
SP220,57
SP2201,52
SP2249,6
SP2260,4
SP2263,10
SP2289,1
SP2295,1
SP2299,3
SP2396,14
SP2398,1
SP2406,8
SP244,11
SP2495,1
SP2498,1
SP2503,7
SP2505,2
SP251,59
SP252,57
SP257B,233
SP258,57
SP264,3
SP267,1
SP2690,1
SP2694,3
SP269R,1
SP270,3
SP2701,2
SP282,12
SP284B,1
SP289,8
SP2894,2
SP3,1
SP306,26
SP312,47
SP3139,3
SP320,1
SP3260,2
SP331,5
SP3319,2
SP3353,23
SP3357,33
SP336,58
SP34,5
SP344,20
SP346,2
SP35,6
SP350,1
SP362,1
SP363,17
SP371,36
SP381,6
SP385,157
SP388,4
SP3895,2
SP39,4
SP396,48
SP3984,1
SP40,3
SP405,22
SP406,9
SP4103,26
SP4159,1
SP4179,1
SP418R,563
SP4197,11
SP420,31
SP4202,3
SP421,49
SP4219,10
SP4230,5
SP4296,2
SP43,1
SP4301,14
SP434,17
SP4400,41
SP443,48
SP448,67
SP4495,12
SP4522,47
SP459,22
SP4604,8
SP4610,16
SP462,3
SP4693,1
SP4699,10
SP47,7
SP476,3
SP4792,2
SP4798,9
SP4814,27
SP482,14
SP487,5
SP4892,434
SP49,23
SP5,7
SP508,24
SP5110,10
SP52,35
SP5200,12
SP5208,1
SP5210,4
SP5230,12
SP5239,3
SP5249,7
SP5259,1
SP5298,7
SP54,5
SP56,7
SP5608,15
SP5702,10
SP5812,6
SP5900,10
SP596,1
SP6011,24
SP6012,66
SP6108,6
SP6109,20
SP6160,2
SP6179,1
SP6208,29
SP6259,1
SP6303,8
SP6309,19
SP6312,39
SP6314,37
SP6397,5
SP6402,6
SP6501,28
SP6507,58
SP6705,19
SP6810,22
SP686,2
SP6899,10
SP696,6
SP7,9
SP7279,1
SP7290,4
SP8179,1
SP8195,2
SP8269,1
SP8319,2
SP8505,6
SP8597,5
SP911,2
SP9149,1
SP9199,2
SP9200,40
SP9249,1
SP9263,5
SP9303,1
SP931,1
SP9310,2
SP9506,4
SP951,2
SP9510,11
SP953,19
SP961,10
SP962,2
SP971,1
SP9710,24
SP972,4
SP973,7
SP9805,8
SP981,8
SP9813,22
SP982,1
SP9902,3
SP9903,1
SP9904,5
SP991,8
SP992,6
SP993,30
SP994,93
SP996,2
SP9LON,6
SPA UB,2
SPAB05,9
SPAB07,7
SPB072,36
SPB434,33
SPBA15,7
SPBC07,1
SPBCL6,5
SPBE07,13
SPBE17,36
SPBU15,5
SPC,2
SPC268,7
SPC331,188
SPC415,3
SPCE,1
SPCH05,1
SPCITY,5
SPCR07,14
SPCV,12
SPCV21,23
SPCW12,171
SPDB07,13
SPDWES,8
SPE,13
SPEB04,4
SPED09,2
SPEL06,41
SPEU07,23
SPF511,5
SPFB01,2
SPFC21,9
SPFH97,2
SPGM07,56
SPGN08,3
SPGN17,8160
SPHB06,22
SPHB07,5
SPHO1,17
SPHS17,26
SPLC09,6
SPLR04,4
SPMC,4
SPMC08,1
SPMD17,8
SPML05,5
SPMPCI,28
SPMPTX,99
SPMV22,6
SPOC07,3
SPOT,1
SPPL07,4
SPPR08,1
SPQS06,1
SPR21,186
SPRB04,6
SPRB05,8
SPRB97,2
SPRH04,6
SPSB05,22
SPSB07,22
SPSBF6,2
SPSC07,49
SPSCH,6
SPSD,17
SPSL05,2
SPSS,6
SPST06,2
SPST11,1
SPST16,4
SPSTQ,7
SPSW10,4
SPTH09,19
SPVC07,6
SPWC19,10
SPWF18,92
