text_election_code_9,Count
SP508,26
SP5110,12
SP52,29
SP5200,13
SP5210,5
SP5220,3
SP5230,6
SP5239,1
SP5249,2
SP5259,1
SP5298,16
SP54,9
SP55,1
SP5598,1
SP56,6
SP5608,18
SP5702,9
SP5796,4
SP5812,10
SP5900,15
SP6011,39
SP6012,101
SP6108,8
SP6109,23
SP6160,1
SP6208,42
SP6259,1
SP6260,1
SP6299,1
SP6303,7
SP6309,25
SP6312,54
SP6314,55
SP6397,7
SP6402,7
SP6501,34
SP6507,65
SP6600,2
SP6695,1
SP6705,38
SP6810,22
SP6899,11
SP696,8
SP7,4
SP7268,1
SP7279,4
SP7290,5
SP7398,3
SP8179,3
SP8195,1
SP8210,3
SP8269,2
SP8319,2
SP8505,13
SP8597,4
SP891,2
SP911,4
SP9149,1
SP9199,2
SP9200,64
SP9249,3
SP9263,9
SP9279,2
SP9303,2
SP931,6
SP9506,6
SP9510,10
SP953,25
SP961,8
SP962,3
SP971,2
SP9710,37
SP972,5
SP973,6
SP9805,12
SP981,7
SP9813,18
SP9902,8
SP9904,11
SP991,3
SP992,5
SP993,28
SP994,104
SP9LON,3
SPAB05,7
SPAB07,14
SPAC02,3
SPB072,30
SPB434,53
SPBA15,8
SPBC07,4
SPBC12,1
SPBCL6,14
SPBE07,21
SPBE17,51
SPBU15,9
SPC,5
SPC268,9
SPC331,166
SPC415,4
SPCE,3
SPCH05,4
SPCITY,15
SPCR07,14
SPCV,16
SPCW12,291
SPDB07,21
SPDWES,9
SPE,31
SPEB04,12
SPED09,2
SPEL06,34
SPEU07,44
SPF511,11
SPFB01,1
SPFH97,2
SPGM07,78
SPGN08,5
SPGN17,10244
SPGP14,2
SPHB06,27
SPHB07,3
SPHE05,1
SPHO1,13
SPHS17,38
SPLC07,2
SPLC09,3
SPLLIB,2
SPLR04,1
SPMC08,1
SPMD17,9
SPML05,3
SPMPCI,50
SPMPTX,186
SPMU12,1
SPMV22,3
SPOBO6,1
SPOC07,2
SPPL07,8
SPPR08,2
SPQS06,4
SPRB04,4
SPRB05,7
SPRH04,7
SPRH97,1
SPRK06,2
SPSB05,25
SPSB07,19
SPSBF6,9
SPSC07,81
SPSCH,20
SPSD,37
SPSE08,1
SPSL05,4
SPSQ09,1
SPSS,6
SPST06,7
SPST10,2
SPST11,1
SPST16,6
SPSTQ,15
SPSW10,9
SPTH09,21
SPUQ07,4
SPVC07,8
SPWC19,16
SPWF18,106
