precinct_part_text_name,Count
Cofv City - Prec 9- DD1,7
"Coleman Township, 108.1-4",37
"Coleman Township, 223.1",7
Colfax,61
Colfax Twp/224/MD6/CC1,18
Colfax Twp/334/MD1/CC1,6
Colfax Twp/379/CC1,1
Collyer City,64
Collyer Township,146
Colony City,292
Colorado 298,84
Columbia (112/2),4
Columbia (327/3),33
Comanche Twp,117
Comanche Twp EHD,202
Concord Twp 239,98
Concord Twp 240,94
Concord Twp/102,32
Concord Twp/443,37
Conkling Twp / 495 / 3-6,2
Conkling Twp / 496 / 246,10
Coolidge City,46
Coolidge T/S,25
Copeland City USD 476,148
Copeland Twp USD 371,9
Copeland Twp USD 476,72
Cora Township,22
"Corinth Twp/272, 2-5",25
"Corinth Twp/272, 3-6",14
"Corinth Twp/392, 3",4
Corning City,144
Cottage Grove 256 All At Large,28
Cottage Grove 258 All At Large,140
Courtland - 426 1 C2 F12,41
Courtland - 426 2 C2 F12,42
Courtland City  CL - 426 1 C2,201
Covert Twp/299,2
"Covert Twp/392, 3",5
Covert Twp/399,1
Crawford 248 25,51
Crawford 248 36,278
Crowe 246 14,48
Crowe 246 36,149
Crystal Plains Township,17
Crystal Twp 110/1/FD3A,42
CT/226/M,17
CT/483/M,49
CTR East 105,86
CTR West 105,134
CU.1 Custer Township,25
Cuba City RI - 109 2/5 C1 F4,110
Cullison USD 438  Comm 3,58
Culver City,76
Culver Twp 239,4
Culver Twp 240/1-4,65
Culver Twp 240/2-5,11
Cunn-Dresden USD 332 Pos. 1,167
Cunn-Rural USD 332 Pos. 2,127
Custer Township/272,14
Custer Township/299,24
Cutler Twp/288/A,140
Cutler Twp/288/B,310
Cutler Twp/290,54
D/011 Parsons 4W1P,287
D/012 Parsons 4W2P,498
D/013 Parsons 4W3P,399
D/014 Parsons 4W4P/503,92
D/014 Parsons 4W4P/506,405
D101.1,1112
D101.2,317
D102.1,1163
D103.1,755
D104.1,406
D104.2,1048
D105.1,1155
D106.1,1813
D108.1,2
D108.2,2131
D109.1,1287
D111.1,1128
D113.1,941
D114.1,1047
D115.1,613
D116.1,1640
D117.1,529
D118.1,1598
D119.1,639
D120.1,363
D121.1,1611
D122.1,105
D122.2,2350
D125.1,377
D126.2,11
D127.1,548
D128.2,2
D201.1,697
D202.1,1119
D203.1,1042
D204.1,621
D205.1,1441
D205.2,561
D206.1,823
D206.2,1227
D207.1,1292
D207.2,624
D208.1,1599
D209.1,997
D210.1,2498
D211.1,2379
D212.1,1373
D213.1,1023
D214.1,973
D215.1,1423
D216.1,1073
D219.1,12
D221.1,581
D222.1,2029
D222.2,354
D223.1,1365
D224.1,270
D224.2,295
D301.1,724
D302.1,320
D303.1,728
D304.1,1352
D305.1,1636
D306.1,858
D307.1,871
D308.1,585
D309.1,761
D310.1,1340
D311.1,239
D311.2,1280
D313.1,508
D313.2,791
D315.1,1158
D316.1,1234
D316.2,66
D317.1,1601
D317.2,1
D318.1,1372
D319.1,867
D320.1,1004
D321.1,1560
D322.1,1123
D323.1,1187
D324.1,658
D325.1,1256
D401.1,1766
D402.1,320
D402.2,1406
D403.1,1842
D404.1,1158
D405.1,1495
D406.1,1239
D407.1,1209
D408.1,1161
D409.1,1658
D410.1,1129
D411.1,831
D412.1,1980
D413.1,900
D414.1,1710
D415.1,168
D416.1,740
D416.2,614
D417.1,1242
D417.2,68
DA H71 (393-25),95
Dale Twp USD 331 Pos. 5,115
Danville / USD 361,25
Dayton Twp 212/2/FD2,12
Dayton Twp 325/2/FD1,15
Dayton Twp 325/2/FD2,1
DC pct 1/443/H115 A,899
DC pct 1/443/H119 B,875
DC pct 12/443,5
DC pct 2/443/H119 B,1191
DC pct 3/443/H119 B,1510
DC pct 4/443/H115 A,55
Dc pct 4/443/H119 B,2121
DC pct 5/443,2004
DC pct 5/pws/443,578
DC pct 6/443/H115 A,734
DC pct 6/443/H119 B,446
DC pct 6/pws/443/H115 A,840
DC pct 6/pws/443/H119 B,740
DC pct 7/pws/443/H119 A,390
DC pct 7/pws/443/H119 B,29
DC Pct 9/pws/443/H119 A,36
DC Pct 9/pws/443/H119 B,101
DC.1 Dresden City (294),23
DC.2 Dresden City (412SD),6
DE/Dexter City/471/1-4,93
DE/Dexter City/471/2-5,54
Deer Creek 256 All At Large,31
Deer Creek 257,38
Deer Creek 479,20
Deer Creek Twp 110/1/FD3B,8
Deer Creek Twp 325/1/FD1,55
Deerfield City,336
Deerfield Twp,123
Deerhead Twp (Usd 254),11
Del 1 453,4
Del 1 469,901
Delano 10,5
Delano 3,1
Delano 4,2
Delaware 336 2/5,7
Delaware 338 1/4,176
Delaware 338 2/5,185
Delaware 338 3/6,194
Delaware 339 2/5,2
Delaware 377 3/6,2
Delhi Twp/299,20
"Delhi Twp/392, 3",2
Delia - USD 321 1-4,102
Delmore - USD 418,30
Delmore - USD 419,77
Delmore  - USD 400,6
Delphos City,212
Denison City - USD 336,104
Denton City,99
Derby 11,1084
Derby 12,1321
Derby 124,442
Derby 13,1
Derby 14,1240
Derby 17,1
Derby 211,968
Derby 22,1661
Derby 23,2073
Derby 31,478
Derby 315,41
Derby 32,1286
Derby 321,1062
Derby 325,138
Derby 326,193
Derby 341,96
Derby 345 in USD 263-1,2
Derby 36,1006
Derby 37,290
Derby 38,14
Derby 41,849
Derby 42 in USD 260,1540
Derby 433,84
Derby 434,8
Derby 436,800
Derby 437,66
Derby 440 in USD 260,1164
Derby 440 in USD 263-1,196
Dexter/462/1-4,2
Dexter/471/1-4,23
Dexter/471/2-5,35
Dexter/471/3-6,51
Dighton City / 1C,264
Dighton City / 2C,339
Dighton City / 3C,106
Dighton Twp / 1C / 482,56
Dighton Twp / 2C / 466,2
Dighton Twp / 2C / 482,64
Dighton Twp / 3C / 482,41
Dodge Twp H119,77
Dodge TWP N H119/443/pws,27
Dodge TWP W H119,1
Dodge Twp/003/443/H115 A,19
Dodge Twp/003/443/H119 B,51
Dodge Twp/443,196
Dodge Twp/443/pws,151
Dor 110 Township,19
Dor 237 Township,2
Dor 392 Township,3
Douglas -  USD 340 1-4,60
Douglas - USD 337 2-5,515
Douglas - USD 337 3-6,724
Douglas - USD 338 1-4,27
Douglas/350 Mem 1-4/H1/C2,17
Douglas/351 Mem 1-4-5/H1/C2,56
Douglass City 396,1045
Douglass Twp 32 396,125
Douglass Twp 396,253
"Downs City/272, 1-4",434
"Downs City/272, 2-5",192
Doyle USD 284,2
"Doyle USD 408-3,6",39
DR,65
DR.1 Dresden Township (294),19
DR.2 Dresden Township (412SD),25
Dragoon 420 MD 147,27
Dragoon 434 MD 367,23
Dragoon 454 MD 257,110
Dragoon 454 MD 257 WS,13
Dresden Twp USD 332 Pos. 1,1
Dresden Twp USD 332 Pos. 2,39
Dresden Twp USD 332 Pos. 3,19
Drum Creek Twp- USD 447 CC2,16
Drum Creek Twp - USD446,124
Drum Creek Twp - USD447,194
Drum Creek Twp CC2 USD 446,61
Drywood,322
Durham City,57
Durham Park USD 397-1,6
"Durham Park USD 410-1,4",65
Durham Twp 239,4
Durham Twp 379,7
DW01-01.204,30
E Bolton/470,206
E Cooper/349/H4/C1,32
E Creswell H12/470,322
E Creswell H12/470/Lakewynds,117
E Creswell H80/470,228
E Creswell H80/Parkerfield/470,309
E Hoxie City 1,501
E SJ City/350 Mem 2-5/H1/C3,142
E SJ City/350 Mem 3-6/H1/C3,155
E SJ Rural/350 Mem 1-4/H1/C3,29
E. Center Twp/333/MD3/CC3,75
E. Center Twp/334/MD1/CC3,2
E. Center Twp/334/MD2/CC3,2
E. Lincoln 107 Pct/333/MD3/CC3,24
E. Lincoln 64 Pct/333/MD3/CC3,146
E. Meredith Pct/239/CC3,2
E. Meredith Pct/334/MD1/CC3,22
E. Meredith Pct/334/MD2/CC3,14
E. Sibley Twp/333/MD3/CC1,70
E/015 Chetopa 1W,223
"E/016 Chetopa 2W, 1-4",130
"E/016 Chetopa 2W, 2-5",111
E/017 Chetopa 3W,280
E001.1,1
E001.2,1778
E001.3,141
E003.1,792
E004.1,3
E005.1,434
E008.1,285
E009.1,233
E009.2,326
E009.3,519
Eagle in 266-2 & BG Drain Dist,5
Eagle in 267-1 & BG Drain Dist,9
Eagle in 440-3 & Bentley,374
Eagle in USD 262,4
Eagle in USD 266-2,3
Eagle in USD 267-1,29
Eagle in USD 369,4
Eagle in USD 440-3,413
Eagle Township USD 331 Pos. 5,62
Eagle Township USD 331 Pos. 6,34
Eagle Twp (Usd 254),20
Earlton City (413),37
East Branch USD 373/HV Fire1,6
East Branch USD 398,41
"East Branch USD 410-1,4",17
"East Branch USD 411-3,6",56
"East Branch USD411-3,6/HVFire1",9
East Ellsworth 1-18 (327/2),452
East Ellsworth 2-19 (327/2),419
East Elm 256 All At Large,41
East Elm 257,94
East Elm 258,4
East Erie City  (101/2),4
East Erie City  (101/3),3
East Erie City (101/2),258
East Erie City (101/3),182
East Erie TWP (101/3),2
East Fairview 341 1/4,312
East Fairview 341 LSV 1/4,189
East Fairview 341 LWH 1/4,218
East Hale Twp-USD 314,27
East Hale Twp-USD 315,55
East Hess Twp USD 102,89
East Hess Twp USD 225,8
East Hess Twp USD 371,16
East Hibbard Twp / USD215,31
East Hibbard Twp / USD216,41
East Marion 235 2-5,99
East Marion 235 3-6,233
East Morgan Twp-USD 315,201
East Ogallah Twp USD 208,14
East Ogallah Twp USD 388,34
East Second 409,554
East Third 409,1162
Easton 449-1,667
Easton 449-2,52
EC / E 449-1,135
EC H107 (305),305
EC H107 (307-36),158
EC H71 (305),309
EC USD 364,109
EC USD 498,10
ED01-01.204,2658
ED02-01.204,414
ED02-02.500,9
Eden H1/303/1,18
Eden H2/303/1,36
Effingham City 377,352
El Dorado Twp East 205,51
El Dorado Twp East 375-6,17
El Dorado Twp East 490,70
El Dorado Twp West 205,26
El Dorado Twp West 375-5,107
El Dorado Twp West 375-6,213
El Dorado Twp West 490,41
El Dorado Twp West 490 B,2
El Dorado W1,2643
El Dorado W2,3662
El Dorado W3 375-5,588
El Dorado W3 490,109
El Dorado W4 375-5,62
El Dorado W4 375-6,203
El Dorado W4 375-6 A,37
El Dorado W4 490,1453
Elbing City 206,170
Elk 434 MD 147,637
Elk 434 MD 367,18
Elk 450 MD 367,41
Elk Creek - 109 2/5 C1 F5,49
Elk Creek -224 C1 F5,2
Elk Falls City (282. 3&6),93
"Elk Falls Township (282, 3&6)",63
Elk Twp/224/MD3/CC1,64
Elk Twp/224/MD6/CC1,4
Elkader Twp. #274,8
Elkhorn 298,108
Ellinwood City EHD,1419
Ellsworth Twp (327/1),127
Ellsworth Twp (327/3),3
Ellsworth Twp/Kanopolis (327/1,23
Ellsworth Twp/Kanopolis (327/3,20
Elm Mills Twp (Usd 254),64
Elm Mills Twp (Usd 438),35
Elsmore City 256 All At Large,42
Elwood City EGDD,714
Elwood Twp (Usd 255),34
EMC 416-3,382
EMC 416-4,544
Emmett City (H) 321  1.4,107
Emmett Twp (H)321 1.4,183
Empire-USD 419 (2-5),69
Empire-USD 419 (3-6),107
Empire - USD 418,41
Empire Buckeye West (327/3),33
Empire Venango East (327/3),24
Empire Venango East (400/1),93
Enc B - same as part 01,2
Eng/C2/H0/220/City,62
Eng/C2/H3/220/Rural,36
Ensign City USD 102,131
Enterprise City 473-3,542
Enterprise TWP H119,50
Enterprise Twp/219,1
Enterprise Twp/443,230
Enterprise Twp/443/wgd/wgi,193
Enterprise USD 309 2-5,25
Enterprise USD 310,75
Enterprise USD 376,2
Erie in USD 268,57
Erie in USD 331-5,19
Erving TWP 107-2,29
Es/1/293-1,33
Es/1/412,5
Esbon City 107-2,76
Esbon TWP 107-2,41
Esk 330-3 & 6,314
EU - GY City H69 (306-25),274
EU H69 (306-25),130
EU H69 (306-36),58
Eureka Township USD 331 Pos. 1,41
Eureka Township USD 332 Pos. 3,21
Eureka Township USD 332 Pos. 4,5
Eureka Township/273,11
Eureka Township/298,1
Eureka TW 389 Mem 1-Com4,8
Eureka TWP 389 Mem 1-Com3,90
Eureka TWP 389 Mem 2-Com3,28
Eureka TWP 389 Mem 2-Com4,9
Eureka TWP 389 Mem 4-Com3,36
Eureka TWP 389 Mem 4-Com4,1
Eureka TWP 389 Mem 5-Com4,62
Eureka TWP 389 Mem 6-Com4,78
Eureka Twp 428,5
Eureka Twp 431,70
EV H9 A 368 2-5,16
EV H9 B 362-2,1
Evan Township USD 268,338
Evan Township USD 311,18
Evan Township USD 331 Pos. 5,76
Everest City,187
EVH6 368 2-5,311
F/018 Oswego 1W,444
F/019 Oswego 2W,383
F/020 Oswego 3W,289
FA H69 (400-01),200
Fairfax  434 MD 367 H54,250
Fairfax 421 MD 2-4,29
Fairfax 421 MD 2-4 H54,135
Fairfax 421 MD 3-4,84
Fairfax 434 MD 367,2
Fairmount Twp 206,190
Fairmount Twp 398,7
Fairplay USD 398,3
"Fairplay USD 408-3,6",87
Fairview - 109 2/5 C1 F3,55
Fairview - 109 2/5 C1 F4,2
Fairview - 109 2/5 C1 F7,6
Fairview City,172
Fairview Twp,48
Fairview Twp 206,20
Fairview Twp 375-4,387
Fairview Twp/102,41
Fairview Twp/443,147
Fairview Twp/443/pws,7
Fairview/349/H4/C1,58
Fairview/463/146,11
Fairview/463/235,21
Fairview/465,149
Fall River City,127
"Fall River TWP 282 Dist1, Pos4",11
Fall River TWP 389 Mem 3,42
Fall River TWP Mem 5,50
Fancy Crk Twp-1,43
Fancy Crk Twp-2,36
Fargo Township 1,96
Fargo Township 2,65
Fargo Township 3,26
Fargo Township 4 (480),21
Fargo Township 4 (483),323
Farmer 329-4,74
Farmer 417,4
Farmington - 108 C1 F3,5
Farmington - 109 2/5 C1 F3,30
Farmington - 109 2/5 C1 F4,6
"Farmington Twp, 108.1-4",41
"Farmington Twp, 108.2-5",73
Farmington/351 Mem 1-4-5/H2/C2,14
Farmington/351 Mem 2-3-6/H2/C2,24
FC 362-2,125
Fc Twp- Dearing City CCC CC3,36
FC Twp- Dearing Prec CCC CC3,348
FC Twp - Dearing City CCC,221
FC Twp - Dearing Prec CCC,515
FC Twp - Tyro City CCC,61
FC Twp - Tyro Prec 445 CCC H11,2
FC Twp - Tyro Prec USD436 CCC,209
FC Twp - Tyro Prec USD445 CCC,38
FC Twp - Tyro Prec USD446 ICC,47
FI.1 Finley Township,28
Flora 473-1,77
Florence 1st,132
Florence 2nd,160
Foote Twp USD 102,40
Foote Twp USD477,16
Ford City/459/bhd,134
Ford Twp/219,2
Ford Twp/443,31
Ford Twp/459,21
Ford Twp/459/bhd,31
Ford Twp/459/bhd/bcd,13
Formoso City 107-1,54
Forrester City H2/303/1,18
Forrester H1/106/2,9
Forrester H1/303/1,8
Forrester H2/303/1,32
Fort Riley A Mad Twp P- A H68,528
Fort Riley A Madison Twp H64,758
Fort Riley B Madison Twp H64,217
Fort Riley B Madison Twp H68,232
Fort Riley Precinct A H65,713
Fort Riley Precinct B H65,616
Fort Riley Precinct B H68,964
Fort Scott 1st Ward,970
Fort Scott 2nd Ward,916
Fort Scott 3rd Ward,395
Fort Scott 4th Ward,829
Fort Scott 5th Ward,826
Fort Scott 6th Ward,2059
Fort Scott 7th Ward,1039
Fountain Twp 239,85
Fowler/225/F,370
Fragrant Hill 473-1,227
"Frank Twp, 223.6, Hanover Hosp",17
Frank USD 364-1,219
Franklin - USD 336,112
Franklin - USD 337 1-4,7
Franklin - USD. 336,301
Franklin 235,114
Franklin 246 25,317
Franklin 246 25 HD,47
Franklin 248 14,18
Franklin 298,63
Franklin 346,149
Franklin East 337 1-4,5
Franklin East USD 336,20
Franklin East USD 336.,48
Franklin East USD. 336,260
Franklin H2/303/1,81
"Franklin Township, 108.1-4",17
"Franklin Township, 223.6",25
Franklin Twp / USD 502,61
Franklin Twp/289/2-5,605
Franklin Twp/289/3-6,339
Freedom,243
Freedom - 109 1/4 C1 F7,118
Freedom - 109 2/5 C1 F7,10
Freedom Twp 212/2/FD1,2
Freedom Twp 325/2/FD1,60
FRIEND 122 363 2/5,23
FRIEND 122 363 3/6,23
FRIEND 122 457,49
Frontenac 1st Ward,775
Frontenac 2nd Ward 249,835
Frontenac 2nd Ward 250,187
Frontenac 3rd Ward,443
Frontenac 4th Ward,369
Ft Leav,1607
FT/225/F,93
Fulton City,115
G/021 Canada Twp,147
G/022 Edna City/Elm Grove Twp,294
G/022 Elm Grove Twp,281
G/023 Fairview Twp/505,4
G/023 Fairview Twp/506,125
G/024 Bartlett/Hackberry Twp,68
G/024 Hackberry Twp,188
G/025 Howard Twp,248
G/026 Labette Twp,290
G/027 LabetteCity/Liberty Twp,41
G/027 Liberty Twp/504,1
G/027 Liberty Twp/506,262
G/028 Montana Twp,108
G/029 Mound Valley City,243
G/029 Mound Valley Twp/447,3
G/029 Mound Valley Twp/506,273
G/030 Altamont/MtPleasant Twp,775
G/030 Mt Pleasant Twp,186
G/031 Neosho Twp/247,1
G/031 Neosho Twp/503,106
G/031 Neosho Twp/504,9
G/032 North Twp/503,433
G/032 North Twp/506,62
G/033 Osage Twp,514
G/034 Oswego Twp/504,137
G/034 Oswego Twp/505,86
G/035 Richland Twp/1-4,18
G/035 Richland Twp/1-4 H001,35
G/035 Richland Twp/2-5,99
G/035 Richland Twp/2-5 H001A,47
G/036 Walton Twp/503,4
G/036 Walton Twp/506,545
G101.1,515
G102.1,372
G201.1,356
G202.1,390
G301.1,492
G302.1,452
G401.1,234
G402.1,236
G403.1,171
G404.1,233
GA in 267-3 & Garden Plain,673
GA.1 Garfield Township,28
Gaeland (274) CC3,14
Gaeland (291) CC3,18
Galatia City,29
"Gale USD 408-1,4",39
"Gale USD 408-2,5",47
"Gale USD 408-2,5/CVD",3
"Gale USD 410-1,4",25
"Gale USD408-1,4/Imp#1",75
Galesburg City (101/1),96
Galesburg Twp USD 311,38
Galesburg Twp USD 331 Pos. 5,133
Galva  - USD 419,560
Garden Plain in USD 265,91
Garden Plain in USD 267-1,223
Garden Plain in USD 267-3,554
Garfield - USD 336,73
Garfield - USD 336.,146
Garfield - USD 337 3-6,2
Garfield - USD. 336,116
Garfield (327/3),33
Garfield 237 Township,6
Garfield 329-4,33
Garfield 392 Township,23
Garfield 393-1,76
Garfield 417,81
Garfield 435-2,56
Garfield 473-3,18
Garfield City,99
Garfield Twp,29
Garfield Twp 239/1-4,42
Garfield Twp 239/2-5,23
Garfield Twsp.,94
Garnett 01,856
Garnett 02,713
Garnett 03,662
Garnett 04,206
Gas City 257,342
Gaylord City,71
GBC  P1-1W,612
GBC  P1-2W,967
GBC  P1-3W,724
GBC  P1-4W,724
GBC  P2-1W,914
GBC  P2-2W,870
GBC  P2-3W,806
GBC  P2-4W,642
GBC  P3-1W,641
GBC  P3-2W,888
GBC  P3-3W,859
GBC  P3-3W Exclave,1
GBC  P3-4W,309
Gem City-USD 315,83
Geneva 257,95
Geneva 479,9
German Township,23
Gettysburg Twp/USD 281,43
Gilman Twp - USD 113,29
Gilman Twp - USD 115,87
Girard 1st Ward,209
Girard 2nd Ward,610
Girard 3rd Ward,442
Girard 4th Ward,606
GL / F 458-2 S5,462
GL / F 458-2 S9,679
GL / F 458-3 S9,986
GL H107 (240-14),78
Glade City 325/1/FD1,8
Glade City 325/3/FD1,46
Glasco City/334/MD2/CC3,269
Glen Elder City,281
Glen Elder Township/2-5,64
Glen Elder Township/3-6,8
Glencoe Twp 205,128
Glencoe Twp 492-3,14
Glenwood Twp 110/1/FD1,20
Glenwood Twp 325/2/FD1,13
Goddard,1953
Goddard 1,3
Goddard 11,1
Goddard 2,108
Goddard 4,168
Goddard 5,1715
"Goessel USD 411-2,5",185
"Goessel USD 411-3,6",188
Goff City,63
Golden Belt 112,12
Golden Belt 299 02,21
Gove (291) CC3,4
Gove (292) CC3,87
Gove (292) Gove,61
GR H71 (305),347
GR H71 (306-36),276
GR.1 Grant Township,12
GR2 H71 (305),16
GR3 H71 (305),5
GR4 H71 (305),4
Graham Twp/USD 211/1-4,4
Graham Twp/USD 281,38
Grainfield (292) CC2,33
Grainfield (292) CC3,34
Grainfield (292) Grainfield,234
Granada Twp - USD 113,33
Granada Twp - USD 335,42
Grand River in USD 267-1,56
Grand River in USD 267-3,277
Grand River in USD 268,180
Grandview Plaza Precinct,951
Grandview Twp East H115 B/PWS,6
Grandview Twp Ward 2 443/H115A,29
Grandview Twp Ward 2 443/H119C,53
Grandview Twp/443/H115,13
Grandview Twp/443/pws/H115,165
Grandview Twp/443/pws/WID/H115,99
Granite Twp 212/2/FD2,20
GRANT-USD 322 6  HOSPITAL,36
GRANT-USD 335 1 HOSPITAL,25
Grant - 109 2/5 C1 F5,20
Grant - 109 2/5 C1 F6,35
Grant - USD 322   6,12
Grant - USD 335 1,45
Grant - USD 336.,5
Grant (101/3),228
Grant 1 in USD 262,816
Grant 1 in USD 262 & Kechi,291
Grant 1 in USD 439-3,3
Grant 10 in USD 262,2
Grant 13 in USD 262,2
Grant 247 36,12
Grant 248 36,152
Grant 298,6
Grant 299 02,49
Grant 435-1,142
Grant 435-2,449
Grant 435-3,154
Grant 505 36,19
Grant 9 in USD 262,2
Grant H54,33
Grant H76,209
"Grant Township, 108.1-4",24
"Grant Township, 224-3",2
Grant Twp,32
Grant Twp-1,76
Grant Twp-2,271
Grant Twp-3 BRID Prop Owner,9
Grant Twp-3a Non Prop Owner,3
Grant Twp-4,423
Grant Twp (H) 322.1,92
Grant Twp (H) 322.6,3
Grant TWP 107-1,47
Grant Twp 239,70
Grant Twp 403,31
Grant TWP 426-1,14
Grant Twp 431,12
Grant Twp/271,2
Grant Twp/333/MD3/CC3,63
"Grant Twp/392, 3",25
Grant USD 309 2-5,446
Grant USD 309 3-6,137
Grant USD 313 1-4,92
Grant USD 313 3-6,43
Grant USD 397-5,15
"Grant USD 408-2,5",75
Grant/471/3-6,48
Grasshopper 377,201
Grasshopper 377 3-6,53
Grasshopper 430 2-5,4
Grasshopper 430 3-6,24
Great Bend Twp A 355,3
Great Bend Twp A 428,973
Great Bend Twp B,149
Greeley,200
Greeley 267-1,27
Greeley 267-1 & Big Ark Drain,13
Greeley 312-3 & Big Ark Drain,1
Greeley 312-3 in Mount Hope,563
Greeley 312-3 not in Mt Hope,77
Greeley 369,28
Green Garden Twp (112/5),50
Green Twp 323.3,6
Green Twp 323.6,35
Green Twp 378 3.6,20
Green Twp 384.3,94
"Greenfield Township (282, 3&6)",10
"Greenfield Township (462, 1-4)",63
"Greenleaf City, 108.3-6",160
"Greenleaf Township, 108.3-6",21
"Greenleaf Township, 223.3",39
Greenwood Twp 110/1/FD1,7
Greenwood Twp 110/1/FD3A,4
Greenwood Twp 325/2/FD1,18
Greenwood Twp/287/2-5,55
Greenwood Twp/287/2-5/DD,22
Greenwood Twp/287/3-6,242
Greenwood Twp/290,29
Greenwood Twp/456/3-6,7
"Grenola City (462, 1-4)",124
"Gridley City, USD 245/2",220
Grinnell (274) CC3,17
Grinnell (274) Oakley,1
Grinnell (291) CC3,75
Grinnell (291) Grinnell,218
Grove USD 310,40
Groveland - USD 418,23
Groveland - USD 448,107
Guit USD 113-g-1,8
Guit USD 364-b-1,130
Guit USD 364-g-1,91
GY H69 (306-25),130
Gypsum 1 in USD 259-2,252
Gypsum 1 in USD 260,829
Gypsum 1 in USD 394,1121
Gypsum 2,296
Gypsum 3,70
Gypsum 4,103
Gypsum 7 in 259-2 & SS Imp D,95
Gypsum 7 in 260,3
Gypsum 7 in USD 259-2,151
Gypsum 8 in USD 260,120
Gypsum Crk-USD 400,122
H101.1,846
H102.1,1326
H103.1,1168
H104.1,1054
H105.1,823
H106.1,286
H107.1,1089
H116 356/2,39
H116 356/3,21
H116 359/2,7
H201.1,968
H202.1,1514
H203.1,1236
H204.1,1285
H205.1,743
H206.1,750
H207.1,677
H301.1,1178
H302.1,1219
H303.1,794
H304.1,453
H305.1,2223
H306.1,1870
H307.1,228
H401.1,375
H402.1,946
H403.1,773
H404.1,1213
H405.1,1151
H406.1,1014
H407.1,2120
H79 353/3,86
HA.1 Harlan Township,18
"Haddam City, 108.1-4",59
"Haddam Township, 108.1-4",42
Hamilton City,182
Hamlin City,27
Hamlin Twp - Reserve,73
Hamlin Twp (113- -1),34
Hamlin Twp (415 1-4),66
"Hampden Twp, 244/2",93
"Hampden Twp, 244/3",24
Hampton-Fairview #489,1
"Hampton-Fairview Twsp (395, 1)",66
"Hampton-Fairview Twsp (395, 6)",7
"Hancock Twp/392, 3",15
Hanover 299 01,10
Hanover 299 02,21
"Hanover City, 223.4",107
"Hanover City, 223.5",237
"Hanover City, 223.6",81
"Hanover Township, 223.4",92
"Hanover Township, 223.6",78
Happy Twp/USD 208,1
Happy Twp/USD 281,38
Hardtner City (Usd 255),105
Harlan Township,64
Harmony,66
Harper-USD 400 (1-4),14
Harper-USD 400 (2-5),56
Harper - USD 418,44
Harper / WD1 / H832 / 361,394
Harper / WD2 / H832 / 361,462
Harrison,51
Harrison-Goff - USD 115,2
Harrison-Goff - USD 380,50
Harrison-Kelly - USD 115,80
Harrison Goff - USD 335,6
Harrison TWP 107-2,13
Harrison Twp/288,17
Harrison Twp/290,371
Hartland Twp,81
Harvey 110 Township,10
Harvey 237 Township,53
Harvey/462/1-4,20
Harvey/462/2-5,52
Hav A Twp CD2/422,35
Hav A Twp CD2/474,17
Hav City CD1/474,385
Hav Twp CD1/474,99
Haven City USD 312 1-4,882
Haven H101 USD 312 1-4,230
Haven H101 USD 312 3-6,17
Haven H114 USD 312 1-4,83
Havensville (H) 322.1,81
"Hawkeye Twp/392, 3",20
Hayes - USD 444,89
Hayes - USD 448,80
Hayes 473-1,158
Hayes Township,19
Hayes Twp/287/1-4,60
Hayes Twp/289/2-5,4
Hayes Twp/289/3-6,80
Hayes Twp/290,189
Hayes Twp/348/3-6,55
Hayes USD 310,48
Hayes USD 376,2
Hayes/348/2-5,15
Hayes/350 Mem 1-4/H3/C2,56
Hayes1-473-1,18
Haysville 11,1317
Haysville 15,3
Haysville 17,454
Haysville 21,1218
Haysville 24,88
Haysville 25,38
Haysville 27,475
Haysville 31,1420
Haysville 33,111
Haysville 35,177
Haysville 41,1195
Haysville 42,556
Hazelton City (Usd 255),57
Hazelton Twp (Usd 254),8
Hazelton Twp (Usd 255),23
HC,120
HE 001,85
HE 002,19
HE 003,17
Hendricks--Elgin City-USD 286,39
Hendricks-USD 285,3
Hendricks-USD 286-Member #1,29
Henry Twp 239,3
Henry Twp 240,13
Hepler City,80
Herington W1 487,576
Herington W2 487,616
Herington W4 487,386
Herk USD 364,160
Hessdale  329-1,13
Hessdale  329-4,31
Hessdale 330-3&6,25
"HI - 481, Bd 1",71
"Hiawatha City, Ward 1",352
"Hiawatha City, Ward 2",939
"Hiawatha City, Ward 3",783
"Hiawatha City, Ward 4",165
Hiawatha Twp (415  2-5),296
Hiawatha Twp (415  3-6),152
Hickory Twp 205,69
Highland 112,3
Highland 299 02,45
"Highland City 1,3,5,7",464
"Highland Township, 108.1-4",17
Highland TWP 107-2,31
Highpoint H2/106/1,29
Hill City#1,136
Hill City#2,628
Hill City#3,217
Hill CityTwp#71,8
Hill CityTwp#72,55
Hill CityTwp#73,44
"Hillsboro 1st/USD410-2,5",846
"Hillsboro 2nd/USD410-2,5",81
"Hillsboro 2nd/USD410-3,6",830
Hoisington 1st Ward,491
Hoisington 2nd Ward,480
Hoisington 3rd Ward,436
Hoisington 4th Ward,440
HOLCOMB City 122 363 1/4,628
HOLCOMB City 122 363 2/5,415
HOLCOMB City 122 363 3/6,258
HOLCOMB Rural 122 363 1/4,13
HOLCOMB Rural 122 363 2/5,211
HOLCOMB Rural 122 363 3/6,201
Holland 306 SM2,14
Holland 473-3,44
"Hollenberg City, 223.6",11
Holmwood TWP 107-1,19
Holton  City lake 336,2
Holton City - Ward 1 - 336,737
Holton City - Ward 2 - 336,845
